positions,artists,titles
1,MARVIN GAYE,I HEARD IT THROUGH THE GRAPEVINE
2,PETER SARSTEDT,WHERE DO YOU GO TO (MY LOVELY)
3,CILLA BLACK,SURROUND YOURSELF WITH SORROW
4,HOLLIES,SORRY SUZANNE
5,DEAN MARTIN,GENTLE ON MY MIND
6,JOE SOUTH,GAMES PEOPLE PLAY
7,BEE GEES,FIRST OF MAY
8,SANDIE SHAW,MONSIEUR DUPONT
9,LULU,BOOM BANG-A-BANG
10,TEMPTATIONS,GET READY
11,ELVIS PRESLEY,IF I CAN DREAM
12,CLIFF RICHARD,GOOD TIMES
13,ENGELBERT HUMPERDINCK,THE WAY IT USED TO BE
14,GLEN CAMPBELL,WICHITA LINEMAN
15,FOUNDATIONS,"IN THE BAD, BAD OLD DAYS"
16,NOEL HARRISON,THE WINDMILLS OF YOUR MIND
17,RIGHTEOUS BROTHERS,YOU'VE LOST THAT LOVIN' FEELIN'
18,BEACH BOYS,I CAN HEAR MUSIC
19,LOVE AFFAIR,ONE ROAD
20,DONALD PEERS,PLEASE DON'T GO
21,DESMOND DEKKER AND THE ACES,THE ISRAELITES
22,TREMELOES,HELLO WORLD
23,BOB AND EARL,HARLEM SHUFFLE
24,SARAH VAUGHAN AND BILLY ECKSTINE,PASSING STRANGERS
25,WHO,PINBALL WIZARD
26,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",DON JUAN
27,MARV JOHNSON,I'LL PICK A ROSE FOR MY ROSE
28,AMEN CORNER,(IF PARADISE IS) HALF AS NICE
29,STEVIE WONDER,I DON'T KNOW WHY I LOVE YOU
30,GENE PITNEY,MARIA ELENA
31,DIANA ROSS AND THE SUPREMES AND THE TEMPTATIONS,I'M GONNA MAKE YOU LOVE ME
31,LES TROUBADOURS DU ROI BAUDOUIN,SANCTUS (MISSA LUBA)
33,INEZ AND CHARLIE FOXX,MOCKINGBIRD
34,MARMALADE,OB-LA-DI OB-LA-DA
34,SCAFFOLD,LILY THE PINK
36,CONSORTIUM,ALL THE LOVE IN THE WORLD
37,DON PARTRIDGE,BREAKFAST ON PLUTO
38,SANDPIPERS,KUMBAYA
39,VIKKI CARR,WITH PEN IN HAND
40,JOHNNY NASH,YOU GOT SOUL
42,FLEETWOOD MAC,ALBATROSS
42,HERMAN'S HERMITS,SOMETHING'S HAPPENING
44,CLODAGH RODGERS,COME BACK AND SHAKE ME
44,THE MONKEES,TEARDROP CITY
46,MARBLES,THE WALLS FELL DOWN
47,HERB ALPERT,THIS GUY'S IN LOVE WITH YOU
48,IKE AND TINA TURNER,"RIVER DEEP, MOUNTAIN HIGH {1969}"
49,MARTHA REEVES AND THE VANDELLAS,DANCING IN THE STREET {1969}
50,MAX BYGRAVES,YOU'RE MY EVERYTHING
