positions,artists,titles
1,CRAIG DOUGLAS,ONLY SIXTEEN
2,CLIFF RICHARD AND THE DRIFTERS,LIVING DOLL
3,JERRY KELLER,HERE COMES SUMMER
4,PAUL ANKA,LONELY BOY
5,CONWAY TWITTY,MONA LISA
6,RUSS CONWAY,CHINA TEA
7,THE EVERLY BROTHERS,('TIL) I KISSED YOU
8,FRANKIE VAUGHAN,THE HEART OF A MAN
9,JOHNNY MATHIS,SOMEONE
10,CONNIE FRANCIS,LIPSTICK ON YOUR COLLAR
11,DUANE EDDY AND THE REBELS,FORTY MILES OF BAD ROAD
11,BROWNS,THE THREE BELLS
13,RICKY NELSON,JUST A LITTLE TOO MUCH
14,LONNIE DONEGAN,BATTLE OF NEW ORLEANS
15,FRANK SINATRA,HIGH HOPES
15,SARAH VAUGHAN,BROKEN HEARTED MELODY
17,LONNIE DONEGAN,SAL'S GOT A SUGAR LIP
18,CONNIE FRANCIS,PLENTY GOOD LOVIN'
18,BOBBY DARIN,DREAM LOVER
18,PERRY COMO,I KNOW
21,MARTY WILDE,SEA OF LOVE
22,BUDDY HOLLY,PEGGY SUE GOT MARRIED
23,LLOYD PRICE,I'M GONNA GET MARRIED
24,BOBBY DARIN,MACK THE KNIFE
25,TOMMY STEELE,TALLAHASSEE LASSIE
26,NAT 'KING' COLE,MIDNIGHT FLYER
27,MANUEL AND THE MUSIC OF THE MOUNTAINS,THE HONEYMOON SONG
28,MARTY WILDE,A TEENAGER IN LOVE
29,FREDDIE CANNON,TALLAHASSEE LASSIE
30,JACK SCOTT,THE WAY I WALK
