positions,artists,titles
1,ROBSON & JEROME,UNCHAINED MELODY/WHITE CLIFFS OF DOVER
2,PULP,COMMON PEOPLE
3,MICHAEL JACKSON/JANET JACKSON,SCREAM
4,BABY D,I NEED YOUR LOVING (EVERYBODY'S GOT TO.)
5,SCATMAN JOHN,SCATMAN (SKI-BA-BOP-BA-DOP-BOP)
6,PEREZ 'PREZ' PRADO & HIS ORCH,GUAGLIONE
7,BON JOVI,THIS AIN'T A LOVE SONG
8,ALI CAMPBELL,THAT LOOK IN YOUR EYE
9,BLACK GRAPE,REVEREND BLACK GRAPE
10,BILLIE RAY MARTIN,YOUR LOVING ARMS
11,MCALMONT & BUTLER,YES
12,WHIGFIELD,THINK OF YOU
13,NIGHTCRAWLERS FT JOHN REID,SURRENDER YOUR LOVE
14,JAM & SPOON FEATURING PLAVKA,RIGHT IN THE NIGHT (FALL IN LOVE WITH...
15,LADYSMITH BLACK../CHINA BLACK,SWING LOW SWEET CHARIOT
16,ANNIE LENNOX,A WHITER SHADE OF PALE
17,REEF,NAKED
18,LIVIN' JOY,DREAMER
19,DODGY,STAYING OUT FOR THE SUMMER 95
20,MONTELL JORDAN,THIS IS HOW WE DO IT
21,CELINE DION,ONLY ONE ROAD
22,LOVELAND FT RACHEL MCFARLANE,DON'T MAKE ME WAIT
23,MICHELLE GAYLE,FREEDOM
24,PIZZAMAN,SEX ON THE STREETS
25,DR DRE,KEEP THEIR HEADS RINGIN'
26,JIMMY SOMERVILLE,HURT SO GOOD
27,JOSHUA KADISON,JESSIE
28,DANIEL O'DONNELL & MARY DUFF,SECRET LOVE
29,MARILLION,BEAUTIFUL
30,TINA ARENA,CHAINS
31,TAKE THAT,BACK FOR GOOD
32,ROLLO GOES MYSTIC,"LOVE, LOVE, LOVE - HERE I COME"
33,BLESSID UNION OF SOULS,I BELIEVE
34,OASIS,SOME MIGHT SAY
35,BRYAN ADAMS,HAVE YOU EVER REALLY LOVED A WOMAN?
36,OUTHERE BROTHERS,DON'T STOP (WIGGLE WIGGLE)
37,RADIOHEAD,FAKE PLASTIC TREES
38,MANCHESTER UTD FEAT STRYKER,WE'RE GONNA DO IT AGAIN
39,BOYZONE,KEY TO MY LIFE
40,HAPPY CLAPPERS,I BELIEVE
41,CURTIS STIGERS,THIS TIME
42,LOVE CITY GROOVE,LOVE CITY GROOVE
43,ELTON JOHN,MADE IN ENGLAND
44,THERAPY?,STORIES
45,GOMPIE,ALICE (WHO THE X IS ALICE?)
46,BOBBY BROWN,TWO CAN PLAY THAT GAME
47,DUSTY SPRINGFIELD & DARYL HALL,WHEREVER WOULD I BE
48,WEEZER,BUDDY HOLLY
49,URBAN SHAKEDOWN FT DBO GENERAL,SOME JUSTICE '95
50,LADYSMITH BLACK../P.J. POWERS,WORLD IN UNION '95
51,WESTBAM,WIZARDS OF THE SONIC
52,ADAM ANT,GOTTA BE A SIN
53,INCOGNITO,EVERYDAY
54,TERRI SYMON,I WANT TO KNOW WHAT LOVE IS
55,BROWNSTONE,IF YOU LOVE ME
56,BOB MARLEY & THE WAILERS,KEEP ON MOVING
57,BRANDY,I WANNA BE DOWN
58,RONNI SIMON,TAKE YOU THERE
59,MARY CHAPIN CARPENTER,SHUT UP AND KISS ME
60,ROD STEWART,YOU'RE THE STAR
61,REAL MCCOY,LOVE & DEVOTION
62,NUTTIN' NYCE,DOWN 4 WHATEVA
63,MN8,IF YOU ONLY LET ME IN
64,PETER ANDRE,TURN IT UP
65,VAN MORRISON,DAYS LIKE THIS
66,E-ROTIC,MAX DON'T HAVE SEX WITH YOUR EX
67,CHARLATANS,JUST LOOKIN'/BULLET COMES
68,MARTYN JOSEPH,TALK ABOUT IT IN THE MORNING
69,BIG COUNTRY,I'M NOT ASHAMED
70,DREAMHOUSE,STAY
71,KINGMAKER,IN THE BEST POSSIBLE TASTE (PART 2)
72,DRUGSTORE,FADER
73,FUTURE SOUND OF LONDON,FAR-OUT SON OF LUNG & THE RAMBLINGS OF..
74,DIONNE FARRIS,I KNOW
75,SHERYL CROW,CAN'T CRY ANYMORE
76,HAMMER/DEION SANDERS,STRAIGHT TO MY FEET
77,GET READY,"WILD, WILD WEST"
78,JEREMY JACKSON,YOU CAN RUN
79,NIGHTCRAWLERS,PUSH THE FEELING ON
80,WAYNE MARSHALL,SPIRIT
81,HARDFLOOR,MAHOGANY ROOTS
82,BUCKETHEADS,THE BOMB! (THESE SOUNDS FALL INTO MY...)
83,GENE,"BE MY LIGHT, BE MY GUIDE"
84,JEFF BUCKLEY,LAST GOODBYE
85,CLOCK,AXEL F/KEEP PUSHIN'
86,DUB WAR,STRIKE IT
87,PAMELA FERNANDEZ,LET'S START OVER/KICKIN' THE BEAT
88,LIBERTY CITY,THAT'S WHAT I GOT
89,BONNIE RAITT,YOU GOT IT
90,LES NEGRESSES VERTES,APRES LA PLUIE
91,TINMAN,GUDVIBE
92,EAST 17,LET IT RAIN
93,DEUCE,I NEED YOU
94,JOY FOR LIFE,WARM IT UP
95,CHER/HYNDE/CHERRY WITH CLAPTON,LOVE CAN BUILD A BRIDGE
96,REM,STRANGE CURRENCIES
97,ANNIE LENNOX,NO MORE 'I LOVE YOU'S'
98,MARY J BLIGE,I'M GOIN' DOWN
99,ELTON JOHN,BELIEVE
100,BEATLES,BABY IT'S YOU
