positions,artists,titles
1,JET HARRIS AND TONY MEEHAN,DIAMONDS
2,FRANK IFIELD,WAYWARD WIND
3,THE BEATLES,PLEASE PLEASE ME
4,DEL SHANNON,LITTLE TOWN FLIRT
5,CLIFF RICHARD,THE NEXT TIME/BACHELOR BOY
6,FRANKIE VAUGHAN,LOOP-DE-LOOP
7,MAUREEN EVANS,LIKE I DO
8,MIKE BERRY AND THE OUTLAWS,DON'T YOU THINK IT'S TIME
9,BRENDA LEE,ALL ALONE AM I
10,KENNY BALL AND HIS JAZZMEN,SUKIYAKI
11,THE SHADOWS,DANCE ON!
12,SPRINGFIELDS,ISLAND OF DREAMS
13,TORNADOS,GLOBETROTTER
14,BOBBY VEE,THE NIGHT HAS A THOUSAND EYES
15,THE FOUR SEASONS,BIG GIRLS DON'T CRY
16,MR. ACKER BILK,A TASTE OF HONEY
17,CRICKETS,MY LITTLE GIRL
18,ROOFTOP SINGERS,WALK RIGHT IN
19,SPOTNICKS,HAVA NAGILA
20,CHRIS MONTEZ,SOME KINDA FUN
21,DAVID THORNE,THE ALLEY CAT SONG
22,THE BACHELORS,CHARMAINE
23,ELVIS PRESLEY,RETURN TO SENDER
24,RICK NELSON,IT'S UP TO YOU
25,CHUCKS,LOO-BE-LOO
26,JOE BROWN,THAT'S WHAT LOVE WILL DO
27,BILLIE DAVIS,TELL HIM
28,KENNY LYNCH,UP ON THE ROOF
29,MARK WYNTER,GO AWAY LITTLE GIRL
30,MEL TORME,COMING HOME BABY
31,ADAM FAITH,WHAT NOW
32,EYDIE GORME,BLAME IT ON THE BOSSA NOVA
33,HELEN SHAPIRO,QUEEN FOR TONIGHT
34,BILLY FURY,LIKE I'VE NEVER BEEN GONE
35,MARTY ROBBINS,RUBY ANN
36,DUANE EDDY,BOSS GUITAR
37,DOUG SHELDON,I SAW LINDA YESTERDAY
38,TORNADOS,TELSTAR
39,MIKE SARNE,JUST FOR KICKS
40,PAUL AND PAULA,HEY PAULA
41,TIJUANA BRASS,THE LONELY BULL (EL SOLO TORRO)
42,VERNONS GIRLS,FUNNY ALL OVER
43,DUANE EDDY,DANCE WITH THE GUITAR MAN
44,CRYSTALS,HE'S A REBEL
45,SUSAN MAUGHAN,HAND A HANDKERCHIEF TO HELEN
46,FRANK IFIELD,LOVESICK BLUES
47,FRANK SINATRA AND SAMMY DAVIS JR,ME AND MY SHADOW
48,JOHNNY TILLOTSON,I CAN'T HELP IT
49,NED MILLER,FROM A JACK TO A KING
50,SUSAN MAUGHAN,BOBBY'S GIRL
