positions,artists,titles
1,MUNGO JERRY,IN THE SUMMERTIME
2,CHRISTIE,YELLOW RIVER
3,ENGLAND WORLD CUP SQUAD,BACK HOME
4,MR. BLOE,GROOVIN' WITH MR. BLOE
5,GLEN CAMPBELL,HONEY COME BACK
6,THE MOODY BLUES,QUESTION
7,THE BEACH BOYS,COTTONFIELDS
8,THE SUPREMES,UP THE LADDER TO THE ROOF
9,RAY STEVENS,EVERYTHING IS BEAUTIFUL
10,THE JACKSON 5,ABC
11,GERRY MONROE,SALLY
12,ROGER WHITTAKER,I DON'T BELIEVE IN IF ANYMORE
13,FLEETWOOD MAC,THE GREEN MANALISHI (WITH THE TWO-PRONG CROWN)
14,MARVIN GAYE,"ABRAHAM, MARTIN AND JOHN"
15,NORMAN GREENBAUM,SPIRIT IN THE SKY
16,TOM JONES,DAUGHTER OF DARKNESS
17,BUTTERSCOTCH,DON'T YOU KNOW
18,THE MOVE,BRONTOSAURUS
19,FRIJID PINK,HOUSE OF THE RISING SUN
20,CLIFF RICHARD,GOODBYE SAM HELLO SAMANTHA
21,STATUS QUO,DOWN THE DUSTPIPE
22,HERMAN'S HERMITS,BET YER LIFE I DO
23,ARRIVAL,I WILL SURVIVE
24,THE FOUR TOPS,IT'S ALL IN THE GAME
25,WHITE PLAINS,I'VE GOT YOU ON MY MIND
26,ELVIS PRESLEY,KENTUCKY RAIN
27,FREE,ALL RIGHT NOW
28,THE GUESS WHO,AMERICAN WOMAN/NO SUGAR TONIGHT
29,DANA,ALL KINDS OF EVERYTHING
30,JULIE FELIX,IF I COULD (EL CONDOR PASA)
31,RUFUS THOMAS,DO THE FUNKY CHICKEN
32,JOHNNY CASH,WHAT IS TRUTH?
33,IDES OF MARCH,VEHICLE
34,CREEDENCE CLEARWATER REVIVAL,TRAVELLIN' BAND
35,TONY JOE WHITE,GROUPIE GIRL
36,NICKY THOMAS,LOVE OF THE COMMON PEOPLE
37,RICHARD BARNES,TAKE TO THE MOUNTAINS
38,MARY HOPKIN,"KNOCK, KNOCK WHO'S THERE?"
39,ENGELBERT HUMPERDINCK,MY MARIE
40,THE HOLLIES,I CAN'T TELL THE BOTTOM FROM THE TOP
41,TEN YEARS AFTER,LOVE LIKE A MAN
42,ANDY WILLIAMS,CAN'T HELP FALLING IN LOVE
43,BARRY RYAN,KITSCH
44,SIMON AND GARFUNKEL,BRIDGE OVER TROUBLED WATER
45,JIMMY RUFFIN,FAREWELL IS A LONELY SOUND
46,THE WHO,THE SEEKER
47,STEVIE WONDER,NEVER HAD A DREAM COME TRUE
48,JONI MITCHELL,BIG YELLOW TAXI
49,CUFFLINKS,WHEN JULIE COMES AROUND
50,THE TEMPTATIONS,PSYCHEDELIC SHACK
