positions,artists,titles
1,GERRY AND THE PACEMAKERS,HOW DO YOU DO IT?
2,NED MILLER,FROM A JACK TO A KING
3,BUDDY HOLLY,BROWN-EYED HANDSOME MAN
4,TOMMY ROE,THE FOLK SINGER
5,CASCADES,RHYTHM OF THE RAIN
6,THE SHADOWS,FOOT TAPPER
7,SPRINGFIELDS,SAY I WON'T BE THERE
8,RONNIE CARROLL,SAY WONDERFUL THINGS
9,CLIFF RICHARD,SUMMER HOLIDAY
10,ROY ORBISON,IN DREAMS
11,BILLY FURY,LIKE I'VE NEVER BEEN GONE
12,THE BACHELORS,CHARMAINE
13,THE FOUR SEASONS,WALK LIKE A MAN
14,FRANK IFIELD,NOBODY'S DARLIN' BUT MINE
15,ANDY WILLIAMS,CAN'T GET USED TO LOSING YOU
16,SPRINGFIELDS,ISLAND OF DREAMS
17,TORNADOS,ROBOT
18,LITTLE EVA,LET'S TURKEY TROT
19,SKEETER DAVIS,END OF THE WORLD
20,BRENDA LEE,LOSING YOU
21,JOE BROWN,THAT'S WHAT LOVE WILL DO
22,THE BEATLES,PLEASE PLEASE ME
23,THE BEATLES,FROM ME TO YOU
24,PAUL AND PAULA,HEY PAULA
25,JOHN LEYTON,CUPBOARD LOVE
26,JULIE GRANT,COUNT ON ME
27,JOHNNY CYMBAL,MR. BASS MAN
28,THE EVERLY BROTHERS,SO IT WILL ALWAYS BE
29,BILLIE DAVIS,TELL HIM
30,MIKE SARNE,CODE OF LOVE
31,CHIFFONS,HE'S SO FINE
32,KARL DENVER,CAN YOU FORGIVE ME
33,BOBBY VEE,THE NIGHT HAS A THOUSAND EYES
34,DON SPENCER,FIREBALL
35,FRANK IFIELD,WAYWARD WIND
36,ELVIS PRESLEY,ONE BROKEN HEART FOR SALE
37,BIG THREE,SOME OTHER GUY
38,RUBY AND THE ROMANTICS,OUR DAY WILL COME
39,RICHARD CHAMBERLAIN,HI-LILI HI-LO
40,MIKE BERRY AND THE OUTLAWS,MY LITTLE BABY
41,STEVE RACE,PIED PIPER (THE BEEJE)
42,JERRY LEE LEWIS,GOOD GOLLY MISS MOLLY
43,SPOTNICKS,HAVA NAGILA
44,BRENDA LEE,ALL ALONE AM I
45,COUGARS,SATURDAY NIGHT AT THE DUCK POND
46,CHANTAYS,PIPELINE
47,WINK MARTINDALE,DECK OF CARDS
48,PAUL AND PAULA,YOUNG LOVERS
49,ROOFTOP SINGERS,WALK RIGHT IN
50,VERNONS GIRLS,DO THE BIRD
