positions,artists,titles
1,X FACTOR FINALISTS 2010,HEROES
2,ELLIE GOULDING,YOUR SONG
3,JLS,LOVE YOU MORE
4,OLLY MURS,THINKING OF ME
5,RIHANNA,ONLY GIRL (IN THE WORLD)
6,TAKE THAT,THE FLOOD
7,FAR EAST MOVEMENT/CATARACS/DEV,LIKE A G6
8,KATY PERRY,FIREWORK
9,ADELE,MAKE YOU FEEL MY LOVE
10,RIHANNA FT DRAKE,WHAT'S MY NAME
11,BLACK EYED PEAS,THE TIME (DIRTY BIT)
12,CEE LO GREEN,FORGET YOU
13,MIKE POSNER,COOLER THAN ME
14,BRUNO MARS,JUST THE WAY YOU ARE (AMAZING)
15,MCFLY FT TAIO CRUZ,SHINE A LIGHT
16,ALEXIS JORDAN,HAPPINESS
17,NELLY,JUST A DREAM
18,PINK,RAISE YOUR GLASS
19,CHERYL COLE,PROMISE THIS
20,SATURDAYS FT FLO RIDA,HIGHER
21,WESTLIFE,SAFE
22,WILL I AM & NICKI MINAJ,CHECK IT OUT
23,TINIE TEMPAH FT ERIC TURNER,WRITTEN IN THE STARS
24,BOB FT RIVERS CUOMO,MAGIC
25,JESSIE J,DO IT LIKE A DUDE
26,DUCK SAUCE,BARBRA STREISAND
27,TINCHY STRYDER FT CHIPMUNK,GAME OVER
28,GYPTIAN,HOLD YOU
29,BRETT DOMINO,GILLIAN MCKEITH
30,SWEDISH HOUSE MAFIA VS TINIE,MIAMI 2 IBIZA
31,WANTED,HEART VACANCY
32,TAIO CRUZ,DYNAMITE
33,USHER,MORE
34,WANTED,ALL TIME LOW
35,MICHAEL BUBLE,HOLLYWOOD
36,EMINEM FT RIHANNA,LOVE THE WAY YOU LIE
37,GORILLAZ FT DALEY,DONCAMATIC
38,BEATLES,LET IT BE
39,OLLY MURS,PLEASE DON'T LET ME GO
40,KYLIE MINOGUE,BETTER THAN TODAY
41,DUFFY,WELL WELL WELL
42,SCRIPT,NOTHING
43,TRAVIE MCCOY FT BRUNO MARS,BILLIONAIRE
44,TIM BERG,SEEK BROMANCE
45,LABRINTH,LET THE SUNSHINE
46,SHAYNE WARD,GOTTA BE SOMEBODY
47,BEATLES,HEY JUDE
48,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
49,FLO RIDA FT DAVID GUETTA,CLUB CAN'T HANDLE ME
50,KATY PERRY,TEENAGE DREAM
51,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
52,USHER FT PITBULL,DJ GOT US FALLING IN LOVE
53,ROBBIE WILLIAMS & GARY BARLOW,SHAME
54,DEVLIN FT YASMIN,RUNAWAY
55,SHAKESPEARS SISTER,STAY
56,KANYE WEST FT PUSHA T,RUNAWAY
57,DR DRE FT SNOOP DOGG & AKON,KUSH
58,KATY B,KATY ON A MISSION
59,MY CHEMICAL ROMANCE,NA NA NA (NA NA NA NA NA NA NA NA NA)
60,NE-YO,ONE IN A MILLION
61,BEADY EYE,BRING THE LIGHT
62,SCRIPT,FOR THE FIRST TIME
63,TINIE TEMPAH,PASS OUT
64,BOB FT HAYLEY WILLIAMS,AIRPLANES
65,JAMES BLUNT,STAY THE NIGHT
66,EMINEM FT LIL WAYNE,NO LOVE
67,ALISTAIR GRIFFIN,JUST DRIVE
68,JASON DERULO,THE SKY'S THE LIMIT
69,BEATLES,TWIST AND SHOUT
70,ELIZA DOOLITTLE,PACK UP
71,NELLY FT KERI HILSON,LIV TONIGHT
72,N-DUBZ,BEST BEHAVIOUR
73,KINGS OF LEON,RADIOACTIVE
74,KATY PERRY FT SNOOP DOGG,CALIFORNIA GURLS
75,JAY SEAN FT NICKI MINAJ,2012 (IT AIN'T THE END)
76,ALEXANDRA BURKE FT LAZA MORGAN,START WITHOUT YOU
77,NICKI MINAJ,RIGHT THRU ME
78,RIHANNA,S&M
79,RADIOHEAD,CREEP
80,ISRAEL KAMAKAWIWO'OLE,SOMEWHERE OVER THE RAINBOW
81,BEATLES,COME TOGETHER
82,YOLANDA BE COOL VS D CUP,WE NO SPEAK AMERICANO
83,TAKE THAT,RULE THE WORLD
84,ENRIQUE IGLESIAS/N SCHERZINGER,HEARTBEAT
85,CHIPMUNK,FLYING HIGH
86,ELTON JOHN,YOUR SONG
87,PETER ANDRE,DEFENDER
88,BEATLES,HERE COMES THE SUN
89,FLORENCE & THE MACHINE,HEAVY IN YOUR ARMS
90,KINGS OF LEON,PYRO
91,ALICIA KEYS,EMPIRE STATE OF MIND (PART II)
92,BEATLES,YESTERDAY
93,KINGS OF LEON,SEX ON FIRE
94,SNOW PATROL,CHASING CARS
95,JUSTIN BIEBER FT JADEN SMITH,NEVER SAY NEVER
96,BLACK EYED PEAS,I GOTTA FEELING
97,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
98,ELLIE GOULDING,STARRY EYED
99,PLAN B,SHE SAID
100,YEO VALLEY BOYZ FT MR GEORGE,YEO VALLEY RAP
