positions,artists,titles
1,ROBBIE WILLIAMS/NICOLE KIDMAN,SOMETHIN' STUPID
2,DANIEL BEDINGFIELD,GOTTA GET THRU THIS
3,GORDON HASKELL,HOW WONDERFUL YOU ARE
4,SOPHIE ELLIS BEXTOR,MURDER ON THE DANCEFLOOR
5,STEREOPHONICS,HANDBAGS AND GLADRAGS
6,IAN VAN DAHL,WILL I
7,S CLUB 7,HAVE YOU EVER
8,SAMANTHA MUMBA,LATELY
9,KATE WINSLET,WHAT IF
10,HERMES HOUSE BAND,COUNTRY ROADS
11,PPK,RESURECTION
12,TWEENIES,I BELIEVE IN CHRISTMAS
13,STEPS,WORDS ARE NOT ENOUGH/I KNOW HIM SO WELL
14,DJ OTZI,HEY BABY
15,AFROMAN,BECAUSE I GOT HIGH
16,KYLIE MINOGUE,CAN'T GET YOU OUT OF MY HEAD
17,FEEDER,JUST A DAY EP
18,SUM 41,IN TOO DEEP
19,RIVA FT DANNII MINOGUE,WHO DO YOU LOVE NOW (STRINGER)
20,HEARSAY,EVERYBODY
21,BLUE,IF YOU COME BACK
22,JANET JACKSON FT CARLY SIMON,SON OF A GUN (I BETCHA THINK THIS SONG)
23,KOSHEEN,CATCH
24,DJ OTZI,DO WAH DIDDY
25,ALCAZAR,CRYING AT THE DISCOTEQUE
26,DESTINY'S CHILD,EMOTION
27,JENNIFER LOPEZ,I'M REAL
28,WESTLIFE,QUEEN OF MY HEART
29,DAVID GRAY,SAY HELLO WAVE GOODBYE
30,CLIFF RICHARD,SOMEWHERE OVER THE RAINBOW/WHAT A
31,OXIDE & NEUTRINO,RAP DIS/ONLY WANNA KNOW U COS URE
32,EMMA BUNTON,WE'RE NOT GONNA SLEEP TONIGHT
33,IIO,RAPTURE
34,LIBERTY,DOIN' IT
35,GERI HALLIWELL,CALLING
36,FAITHLESS,TARANTULA
37,BASEMENT JAXX,WHERE'S YOUR HEAD AT
38,ANASTACIA,PAID MY DUES
39,MARIAH CAREY FT MYSTIKAL,NEVER TOO FAR/DON'T STOP FUNKIN' 4
40,CITY HIGH,WHAT WOULD YOU DO
41,WARP BROTHERS,BLAST THE SPEAKERS
42,MICHAEL JACKSON,CRY
43,DREEM TEAM VS ARTFUL DODGER,IT AIN'T ENOUGH
44,BUBBA SPARXXX,UGLY
45,SO SOLID CREW,THEY DON'T KNOW
46,TJ DAVIS,WONDERFUL LIFE
47,MARY J BLIGE,FAMILY AFFAIR
48,BRITNEY SPEARS,I'M A SLAVE 4 U
49,LIGHTHOUSE FAMILY,FREE
50,JAMIROQUAI,YOU GIVE ME SOMETHING
51,SHAGGY,DANCE & SHOUT/HOPE
52,BOB THE BUILDER,MAMBO NO 5
53,MICHAEL JACKSON,YOU ROCK MY WORLD
54,FIVE,CLOSER TO ME
55,DANDY WARHOLS,BOHEMIAN LIKE YOU
56,CHER,THE MUSIC'S NO GOOD WITHOUT YOU
57,ALICIA KEYS,FALLIN'
58,BONEY M,DADDY COOL 2001
59,BLU CANTRELL,HIT 'EM UP STYLE (OOPS)
60,MIS-TEEQ,ONE NIGHT STAND
61,STARSAILOR,LULLABY
62,ROGER SANCHEZ,YOU CAN'T CHANGE ME
63,DJ OTZI,X-MAS TIME
64,ALL STAR TRIBUTE,WHAT'S GOING ON
65,WYCLEF JEAN,WISH YOU WERE HERE
66,DMX,WHO WE BE
67,UNCLE KRACKER,FOLLOW ME
68,U2,WALK ON
69,LAMPIES,LIGHT UP THE WORLD FOR CHRISTMAS
70,ONES,FLAWLESS
71,ATOMIC KITTEN,ETERNAL FLAME
72,NSYNC,GONE
73,CYPRESS HILL,LOWRIDER/TROUBLE
74,VICTORIA BECKHAM,NOT SUCH AN INNOCENT GIRL
75,SUPERMEN LOVERS/MANI HOFFMAN,STARLIGHT
76,ALIEN ANT FARM,SMOOTH CRIMINAL
77,LINKIN PARK,IN THE END
78,GORILLAZ,ROCK THE HOUSE
79,GABRIELLE,DON'T NEED THE SUN TO SHINE
80,SO SOLID CREW,21 SECONDS
81,S CLUB 7,DON'T STOP MOVIN'
82,BLUE,TOO CLOSE
83,M.O.P.,COLD AS ICE
84,SAMANTHA MUMBA,BABY COME ON OVER
85,MARTI PELLOW,I'VE BEEN AROUND THE WORLD
86,PHAROAHE MONCH,GOT YOU
87,VARIOUS ARTISTS,WINTER SAMPLER PT 2
88,ROBBIE WILLIAMS,ETERNITY/THE ROAD TO MANDALAY
89,JA RULE FT CASE,LIVIN' IT UP
90,IAN VAN DAHL,CASTLES IN THE SKY
91,ROGER SANCHEZ,ANOTHER CHANCE
92,VARIOUS ARTISTS,WINTER SAMPLER PT 1
93,BILLY,5 SUGARS
94,K2 FAMILY,BOUNCING FLOW
95,STREETS,HAS IT COME TO THIS
96,EVE FT GWEN STEFANI,LET ME BLOW YA MIND
97,C AGUILERA/LIL' KIM/MYA/PINK,LADY MARMALADE
98,ATOMIC KITTEN,WHOLE AGAIN
99,ELTON JOHN,I WANT LOVE
100,SHAGGY,LUV ME LUV ME
