positions,artists,titles
1,LONNIE DONEGAN,GAMBLIN' MAN/PUTTING ON THE STYLE
2,JOHNNIE RAY,YES TONIGHT JOSEPHINE
3,NAT 'KING' COLE,WHEN I FALL IN LOVE
4,DIAMONDS,LITTLE DARLIN'
5,RONNIE HILTON,AROUND THE WORLD
6,KING BROTHERS,A WHITE SPORT COAT (AND A PINK CARNATION)
7,ELVIS PRESLEY,ALL SHOOK UP
8,BING CROSBY,AROUND THE WORLD
8,RUSS HAMILTON,WE WILL MAKE LOVE
10,ANDY WILLIAMS,BUTTERFLY
11,GUY MITCHELL,ROCK-A-BILLY
12,PEGGY LEE,MR WONDERFUL
13,CHARLES MCDEVITT SKIFFLE GROUP FEATURING NANCY WHISKEY,FREIGHT TRAIN FT NANCY WHISKEY
14,CHARLIE GRACIE,FABULOUS
15,GRACIE FIELDS,AROUND THE WORLD
16,HARRY BELAFONTE,ISLAND IN THE SUN
17,TOMMY STEELE AND THE STEELMEN,BUTTERFINGERS
18,ELVIS PRESLEY,TOO MUCH
19,SLIM WHITMAN,I'LL TAKE YOU HOME AGAIN KATHLEEN
20,TERRY DENE,A WHITE SPORT COAT (AND A PINK CARNATION)
21,FRANKIE LYMON AND THE TEENAGERS,BABY BABY
22,MALCOLM VAUGHAN,CHAPEL OF THE ROSES
22,JERI SOUTHERN,FIRE DOWN BELOW
24,CHUCK BERRY,SCHOOL DAY (RING! RING! GOES THE BELL)
25,VERA LYNN,TRAVELLIN' HOME
26,HARRY BELAFONTE,THE BANANA BOAT SONG
27,ANDY WILLIAMS,I LIKE YOUR KIND OF LOVE
28,LEROY ANDERSON AND HIS POPS CONCERT ORCHESTRA,FORGOTTEN DREAMS
29,LITTLE RICHARD,LUCILLE
29,TONY BRENT,DARK MOON
