positions,artists,titles
1,WINGS,MULL OF KINTYRE/GIRLS' SCHOOL
2,QUEEN,WE ARE THE CHAMPIONS
3,STATUS QUO,ROCKIN' ALL OVER THE WORLD
4,ABBA,NAME OF THE GAME
5,THE BEE GEES,HOW DEEP IS YOUR LOVE
6,SHOWADDYWADDY,DANCIN' PARTY
7,DARTS,DADDY COOL
8,RUBY WINTERS,I WILL
9,BRIGHOUSE AND RASTRICK BRASS BAND,FLORAL DANCE
10,THE BARRON KNIGHTS,LIVE IN TROUBLE
11,JONATHAN RICHMAN AND THE MODERN LOVERS,EGYPTIAN REGGAE
12,TOM ROBINSON,2-4-6-8 MOTORWAY
13,BACCARA,YES SIR I CAN BOOGIE
14,SANTANA,SHE'S NOT THERE
15,ROD STEWART,YOU'RE IN MY HEART
16,SMOKIE,NEEDLES AND PINS
17,THE CARPENTERS,CALLING OCCUPANTS OF INTERPLANETARY CRAFT
18,ELVIS COSTELLO,WATCHIN' THE DETECTIVES
19,BONEY M,BELFAST
20,THE BOOMTOWN RATS,MARY OF THE FOURTH FORM
21,THE DOOLEYS,LOVE OF MY LIFE
22,ELECTRIC LIGHT ORCHESTRA,TURN TO STONE
23,HOT CHOCOLATE,PUT YOUR LOVE IN ME
24,YES,GOING FOR THE ONE
25,CHIC,DANCE DANCE DANCE
26,THE JACKSONS,GOIN' PLACES
27,DIANA ROSS,GETTIN' READY FOR LOVE
28,THE TUBES,WHITE PUNKS ON DOPE
29,CRYSTAL GAYLE,DON'T IT MAKE MY BROWN EYES BLUE
30,DOROTHY MOORE,I BELIEVE YOU
31,NOOSHA FOX,GEORGINA BAILEY
32,CARVELLS,THE L.A. RUN
33,BILLY PAUL,ONLY THE STRONG SURVIVE
34,BONNIE TYLER,IT'S A HEARTACHE
35,KENNY WILLIAMS,(YOU'RE) FABULOUS BABE
36,DONNA SUMMER,LOVE'S UNKIND
37,NAZARETH,HOT TRACKS (EP)
38,LA BELLE EPOQUE,BLACK IS BLACK
39,DAVID BOWIE,HEROES
40,DENIECE WILLIAMS,"BABY, BABY MY LOVE IS ALL FOR YOU"
41,KENNY EVERETT AND MIKE VICKERS,CAPTAIN KREMMEN
42,THE RIGHTEOUS BROTHERS,YOU'VE LOST THAT LOVIN' FEELIN' {1977}
43,SANTA ESMERALDA,DON'T LET ME BE MISUNDERSTOOD
44,JULIE COVINGTON,ONLY WOMEN BLEED
45,JOHN OTWAY AND WILD WILLY BARRETT,REALLY FREE
46,CARL DOUGLAS,RUN BACK
47,PAUL SIMON,SLIP SLIDIN' AWAY
48,BING CROSBY,WHITE CHRISTMAS
49,DOOLEY WILSON,AS TIME GOES BY
50,THE VILLAGE PEOPLE,SAN FRANCISCO
