positions,artists,titles
1,THE BEATLES,CAN'T BUY ME LOVE
2,BILLY J KRAMER AND THE DAKOTAS,LITTLE CHILDREN
3,THE BACHELORS,I BELIEVE
4,PETER AND GORDON,WORLD WITHOUT LOVE
5,THE HOLLIES,JUST ONE LOOK
6,THE ROLLING STONES,NOT FADE AWAY
7,JIM REEVES,I LOVE YOU BECAUSE
8,GENE PITNEY,THAT GIRL BELONGS TO YESTERDAY
9,APPLEJACKS,TELL ME WHEN
10,THE DAVE CLARK FIVE,BITS AND PIECES
11,CILLA BLACK,ANYONE WHO HAD A HEART
12,THE SHADOWS,THEME FOR YOUNG LOVERS
13,THE BACHELORS,DIANE
14,SWINGING BLUE JEANS,GOOD GOLLY MISS MOLLY
15,DORIS DAY,MOVE OVER DARLING
16,MILLIE,MY BOY LOLLIPOP
17,ELVIS PRESLEY,VIVA LAS VEGAS
18,MOJOS,EVERYTHING'S ALRIGHT
19,KATHY KIRBY,"LET ME GO, LOVER"
20,MERSEYBEATS,I THINK OF YOU
21,EDEN KANE,BOYS CRY
22,FREDDIE AND THE DREAMERS,OVER YOU
23,DUSTY SPRINGFIELD,STAY AWHILE
24,BERN ELLIOTT AND THE FENMEN,NEW ORLEANS
25,ADAM FAITH,IF HE TELLS YOU
26,BRIAN POOLE AND THE TREMELOES,CANDY MAN
27,THE SEARCHERS,NEEDLES AND PINS
28,ROY ORBISON,BORNE ON THE WIND
29,KEN DODD,EIGHT BY TEN
30,MIGIL FIVE,MOCKING BIRD HILL
31,KARL DENVER,MY WORLD OF BLUE
32,GERRY AND THE PACEMAKERS,I'M THE ONE
33,BRENDA LEE,AS USUAL
34,TOMMY TUCKER,HI-HEEL SNEAKERS
35,MAUREEN EVANS,I LOVE HOW YOU LOVE ME
36,FOUR PENNIES,JULIET
37,SHIRLEY BASSEY,GONE
38,JOY STRINGS,IT'S AN OPEN SECRET
39,MARK WYNTER,ONLY YOU
40,THE BEATLES,I WANT TO HOLD YOUR HAND
41,BRENDA LEE,THINK
42,THE BEATLES,SHE LOVES YOU
43,JIMMY YOUNG,UNCHAINED MELODY {1964}
44,HEINZ,YOU WERE THERE
45,DEL SHANNON,MARY JANE
46,GENE PITNEY,TWENTY FOUR HOURS FROM TULSA
47,RONETTES,"BABY, I LOVE YOU"
48,CLIFF RICHARD,I'M THE LONELY ONE
49,THE UNDERTAKERS,JUST A LITTLE BIT
50,MANFRED MANN,5-4-3-2-1
