positions,artists,titles
1,DAWN,KNOCK THREE TIMES
2,THE ROLLING STONES,BROWN SUGAR/BITCH/LET IT ROCK
3,DAVE AND ANSEL COLLINS,DOUBLE BARREL
4,RINGO STARR,IT DON'T COME EASY
5,WALDO DE LOS RIOS,MOZART SYMPHONY NO 40
6,R. DEAN TAYLOR,INDIANA WANTS ME
7,DIANA ROSS,REMEMBER ME
8,EAST OF EDEN,JIG-A-JIG
9,T. REX,HOT LOVE
10,ANDY WILLIAMS,(WHERE DO I BEGIN) LOVE STORY
11,SEVERINE,"UN BANC, UN ARBRE, UNE RUE"
12,SAKKARIN,SUGAR SUGAR
13,THE SWEET,FUNNY FUNNY
14,ELGINS,HEAVEN MUST HAVE SENT YOU
15,MARMALADE,MY LITTLE ONE
16,MCGUINNESS FLINT,MALT AND BARLEY BLUES
17,GERRY MONROE,IT'S A SIN TO TELL A LIE
18,RAY STEVENS,BRIDGET THE MIDGET (THE QUEEN OF THE BLUES)
19,FAME AND PRICE TOGETHER,ROSETTA
20,FREE,MY BROTHER JAKE
21,CCS,WALKIN'
22,LYNN ANDERSON,ROSE GARDEN
23,FANTASTICS,SOMETHING OLD SOMETHING NEW
24,ARSENAL FIRST TEAM SQUAD,GOOD OLD ARSENAL
25,ELVIS PRESLEY,THERE GOES MY EVERYTHING
26,THE DELFONICS,DIDN'T I (BLOW YOUR MIND THIS TIME)
27,BRUCE RUFFIN,RAIN
28,NEIL DIAMOND,I AM... I SAID
29,OLIVIA NEWTON-JOHN,IF NOT FOR YOU
30,KEITH MICHELL,"I'LL GIVE YOU THE EARTH (TOUS LES BATEAUX, TOUS LES OISEAUX)"
31,FRANK SINATRA,MY WAY
32,PERRY COMO,IT'S IMPOSSIBLE
33,STEVIE WONDER,WE CAN WORK IT OUT
34,TONY CHRISTIE,I DID WHAT I DID FOR MARIA
35,CLODAGH RODGERS,JACK IN THE BOX
36,THE FOUR TOPS,JUST SEVEN NUMBERS (CAN STRAIGHTEN OUT MY LIFE)
37,JUDY COLLINS,AMAZING GRACE
38,PERRY COMO,I THINK OF YOU
39,THE JACKSON 5,MAMA'S PEARL
40,CLIFF RICHARD,SILVERY RAIN
41,MIXTURES,PUSHBIKE SONG
42,PAUL MCCARTNEY,ANOTHER DAY
43,ELVIS PRESLEY,RAGS TO RICHES
44,DEEP PURPLE,STRANGE KIND OF WOMAN
45,CLIVE DUNN,GRANDAD
46,CHAIRMEN OF THE BOARD,PAY TO THE PIPER
47,SHIRLEY BASSEY,(WHERE DO I BEGIN) LOVE STORY
48,GEORGE HARRISON,MY SWEET LORD
49,FRANK SINATRA,I WILL DRINK THE WINE
50,JOHN LENNON AND THE PLASTIC ONO BAND,POWER TO THE PEOPLE
