positions,artists,titles
1,ED SHEERAN,SHAPE OF YOU
2,ED SHEERAN,GALWAY GIRL
3,ED SHEERAN,CASTLE ON THE HILL
4,CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS
5,ED SHEERAN,PERFECT
6,ED SHEERAN,NEW MAN
7,ED SHEERAN,HAPPIER
8,ED SHEERAN,SUPERMARKET FLOWERS
9,ED SHEERAN,WHAT DO I KNOW
10,ED SHEERAN,DIVE
11,KATY PERRY FT SKIP MARLEY,CHAINED TO THE RHYTHM
12,MARTIN JENSEN,SOLO DANCE
13,ED SHEERAN,BARCELONA
14,RAG'N'BONE MAN,HUMAN
15,ED SHEERAN,NANCY MULLIGAN
16,ED SHEERAN,HOW WOULD YOU FEEL (PAEAN)
17,JAX JONES FT RAYE,YOU DON'T KNOW ME
18,KYGO & SELENA GOMEZ,IT AIN'T ME
19,CALVIN HARRIS/OCEAN/MIGOS,SLIDE
20,ANNE-MARIE,CIAO ADIOS
21,STORMZY,BIG FOR YOUR BOOTS
22,ED SHEERAN,HEARTS DON'T BREAK AROUND HERE
23,ZEDD & ALESSIA CARA,STAY
24,ED SHEERAN,BIBIA BE YE YE
25,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY
26,ED SHEERAN,ERASER
27,CHAINSMOKERS,PARIS
28,LITTLE MIX,TOUCH
29,ED SHEERAN,SAVE MYSELF
30,DUA LIPA,BE THE ONE
31,JP COOPER,SEPTEMBER SONG
32,ZAYN/TAYLOR SWIFT,I DON'T WANNA LIVE FOREVER (FIFTY SHADES
33,STARLEY,CALL ON ME
34,LORDE,GREEN LIGHT
35,BRUNO MARS,THAT'S WHAT I LIKE
36,JULIA MICHAELS,ISSUES
37,STEPS,SCARED OF THE DARK
38,CLEAN BANDIT,ROCKABYE
39,MAROON 5 FT FUTURE,COLD
40,MAJORLAZER/PARTYNEXTDOOR/MINAJ,RUN UP
41,WEEKND FT DAFT PUNK,I FEEL IT COMING
42,RAG'N'BONE MAN,SKIN
43,TRAIN,PLAY THAT SONG
44,SEAN PAUL FT DUA LIPA,NO LIE
45,JAMES ARTHUR,SAY YOU WON'T LET GO
46,WEEKND FT DAFT PUNK,STARBOY
47,MARTIN SOLVEIG & INA WROLDSEN,PLACES
48,LOUISA JOHNSON,BEST BEHAVIOUR
49,NICKI MINAJ/DRAKE/LIL WAYNE,NO FRAUDS
50,CHAINSMOKERS FT HALSEY,CLOSER
51,ZARA LARSSON,I WOULD LIKE
52,FUTURE,MASK OFF
53,NEIKED,SEXUAL
54,TINIE TEMPAH FT TINASHE,TEXT FROM YOUR EX
55,J HUS,DID YOU SEE
56,JAMES ARTHUR,SAFE INSIDE
57,LITTLE MIX,SHOUT OUT TO MY EX
58,VAMPS FT MATOMA,ALL NIGHT
59,JUSTIN TIMBERLAKE,CAN'T STOP THE FEELING
60,IMAGINE DRAGONS,BELIEVER
61,STARGATE FT PINK & SIA,WATERFALL
62,SNAKEHIPS & MO,DON'T LEAVE
63,TOM ZANETTI FT SADIE AMA,YOU WANT ME
64,LITTLE MIX,NO MORE SAD SONGS
65,LOUIS TOMLINSON & STEVE AOKI,JUST HOLD ON
66,MIGOS,BAD AND BOUJEE
67,JASON DERULO/NICKI MINAJ/TY,SWALLA
68,DRAKE FT WIZKID & KYLA,ONE DANCE
69,NICKI MINAJ,REGRET IN YOUR TEARS
70,ED SHEERAN,THINKING OUT LOUD
71,DRAKE,FAKE LOVE
72,SAGE THE GEMINI,NOW AND LATER
73,STORMZY,COLD
74,HAILEE STEINFELD/GREY/ZEDD,STARVING
75,STORMZY,SHUT UP
76,STORMZY FT KEHLANI,CIGARETTES & CUSH
77,BRUNO MARS,24K MAGIC
78,DAVE & J HUS,SAMANTHA
79,ADELE,WATER UNDER THE BRIDGE
80,FRANK OCEAN,CHANEL
81,SCHULZ/GUETTA/CHEAT CODES,SHED A LIGHT
82,SIA,CHEAP THRILLS
83,STORMZY FT MNEK,BLINDED BY YOUR GRACE - PT 2
84,LORDE,LIABILITY
85,ED SHEERAN,PHOTOGRAPH
86,JON BELLION,ALL TIME LOW
87,KYLE FT LIL YACHTY,ISPY
88,ALESSIA CARA,HOW FAR I'LL GO
89,SIA FT KENDRICK LAMAR,THE GREATEST
90,JONAS BLUE FT RAYE,BY YOUR SIDE
91,LANA DEL REY,LOVE
92,DJ SNAKE FT JUSTIN BIEBER,LET ME LOVE YOU
93,STORMZY,MR SKENG
94,MAROON 5 FT KENDRICK LAMAR,DON'T WANNA KNOW
95,CALUM SCOTT,DANCING ON MY OWN
96,MACHINE GUN KELLY/CABELLO,BAD THINGS
97,STORMZY FT GHETTS & J HUS,BAD BOYS
98,NEVADA/MARK MORRISON/FETTY WAP,THE MACK
99,CHAINSMOKERS FT DAYA,DON'T LET ME DOWN
100,ARIANA GRANDE & JOHN LEGEND,BEAUTY AND THE BEAST
