positions,artists,titles
1,THE FLYING PICKETS,ONLY YOU
2,SLADE,MY OH MY
3,PAUL YOUNG,LOVE OF THE COMMON PEOPLE
4,CULTURE CLUB,VICTIMS
5,STATUS QUO,MARGUERITA TIME
6,BILLY JOEL,TELL HER ABOUT IT
7,KENNY ROGERS AND DOLLY PARTON,ISLANDS IN THE STREAM
8,THE THOMPSON TWINS,HOLD ME NOW
9,PAUL MCCARTNEY,PIPES OF PEACE
10,HOWARD JONES,WHAT IS LOVE?
11,MICHAEL JACKSON,THRILLER
12,TINA TURNER,LET'S STAY TOGETHER
13,CLIFF RICHARD,PLEASE DON'T FALL IN LOVE
14,BILLY JOEL,UPTOWN GIRL
15,TRACEY ULLMAN,MOVE OVER DARLING
16,THE PRETENDERS,2000 MILES
17,UB40,MANY RIVERS TO CROSS
18,ROLAND RAT SUPERSTAR,RAT RAPPING (BRILLIANT ISN'T IT)
19,KOOL AND THE GANG,STRAIGHT AHEAD
20,SLADE,MERRY XMAS EVERYBODY
21,DENNIS WATERMAN AND GEORGE COLE,WHAT ARE WE GONNA GET 'ER INDOORS
22,SHAKIN' STEVENS,CRY JUST A LITTLE BIT
23,BARRY MANILOW,READ 'EM AND WEEP
24,MARILYN,CALLING YOUR NAME
25,WHAM!,CLUB FANTASTIC MEGAMIX
26,FRANK KELLY,CHRISTMAS COUNTDOWN
27,GENESIS,THAT'S ALL
28,TEARS FOR FEARS,THE WAY YOU ARE
29,PAUL MCCARTNEY AND MICHAEL JACKSON,SAY SAY SAY
30,CULTURE CLUB,KARMA CHAMELEON
31,EURYTHMICS,RIGHT BY YOUR SIDE
32,ROD STEWART,SWEET SURRENDER
33,ELVIS PRESLEY,I CAN HELP
34,SIMPLE MINDS,WATERFRONT
35,FRANKIE GOES TO HOLLYWOOD,RELAX
36,LIONEL RICHIE,RUNNING WITH THE NIGHT
37,BLACK LACE,SUPERMAN (GIOCA JOUER)
38,JINGLE BELLES,CHRISTMAS SPECTRE
39,LIONEL RICHIE,ALL NIGHT LONG (ALL NIGHT)
40,SNOWY WHITE,BIRD OF PARADISE
41,ELTON JOHN,COLD AS CHRISTMAS
42,ASSEMBLY,NEVER NEVER
43,JOE FAGIN,THAT'S LIVIN' ALRIGHT (FROM 'AUF WIEDERSEHEN PET')
44,KEITH HARRIS AND ORVILLE,COME TO MY PARTY
45,FRIDA AND BA ROBERTSON,TIME
46,EARTHA KITT,WHERE IS MY MAN
47,SANTA CLAUS AND THE CHRISTMAS TREES,SINGALONG-A-SANTA AGAIN
48,AZTEC CAMERA,OBLIVIOUS {1983 RE-RELEASE}
49,OZZY OSBOURNE,BARK AT THE MOON
50,THE KLAXONS,THE CLAP CLAP SOUND
51,THE SMITHS,THIS CHARMING MAN
52,ICICLE WORKS,LOVE IS A WONDERFUL COLOUR
53,MADNESS,THE SUN AND THE RAIN
54,MALCOLM McLAREN,DUCK FOR THE OYSTER
55,THE CURE,THE LOVE CATS
56,GLORIA GAYNOR,I AM WHAT I AM
57,SHAKY AND BONNIE,A ROCKIN' GOOD WAY
58,BLANCMANGE,"THAT'S LOVE, THAT IT IS"
59,KEN BARRIE,POSTMAN PAT
60,ADAM ANT,STRIP
61,CHAS AND DAVE,MY MELANCHOLY BABY
62,BUCKS FIZZ,RULES OF THE GAME
63,GEORGE BENSON,INSIDE LOVE
64,THE JETS,ROCKIN' AROUND THE CHRISTMAS TREE
65,NEW ORDER,BLUE MONDAY
66,DURAN DURAN,UNION OF THE SNAKE
67,ADAM ANT,PUSS 'N BOOTS
68,THE ROLLING STONES,UNDERCOVER OF THE NIGHT
69,YES,OWNER OF A LONELY HEART
70,DAVID ESSEX,YOU'RE IN MY HEART
71,OLYMPIC ORCHESTRA,REILLY
72,NATALIE CASEY,CHIC CHIC CHIC CHICKEN
73,THE STYLE COUNCIL,A SOLID BOND IN YOUR HEART
74,ANN BREEN,PAL OF MY CRADLE DAYS
75,LIMAHL,ONLY FOR LOVE
76,GRANDMIXER,CRAZY CUTS
77,HOWARD JONES,NEW SONG
78,GREG LAKE,I BELIEVE IN FATHER CHRISTMAS
79,MEN WITHOUT HATS,THE SAFETY DANCE
80,ROSE MARIE,WHEN I LEAVE THE WORLD BEHIND
81,NICK HEYWARD,ON A SUNDAY
82,ELBOW BONES AND THE RACKETEERS,A NIGHT IN NEW YORK
83,TWEETS,THE BIRDIE SONG {1983}
84,DIVINE,SHAKE IT UP
85,DAYTON,THE SOUND OF MUSIC
86,JOY DIVISION,LOVE WILL TEAR US APART {1983}
87,LYNYRD SKYNYRD,FREE BIRD {1983}
88,DAVID GRANT,ROCK THE MIDNIGHT
89,QUIET RIOT,METAL HEALTH/CUM ON FEEL THE NOIZE
90,TOYAH,THE VOW
91,BING CROSBY AND GRACE KELLY,TRUE LOVE {1983}
92,YAZOO,ONLY YOU {1983}
93,BILLY GRIFFIN,SERIOUS
94,TOM ROBINSON AND CREW,LISTEN TO THE RADIO - ATMOSPHERICS
95,ROCKSTEADY CREW,(HEY YOU) THE ROCKSTEADY CREW
96,NIK KERSHAW,I WON'T LET THE SUN GO DOWN ON ME
97,INTAFERON,STEAMHAMMER SAM
98,ADRIAN GURVITZ,HELLO MUM
99,SNOWMAN ORIGINAL SOUNDTRACK,WALKING IN THE AIR
100,ZZ TOP,SHARP DRESSED MAN
