positions,artists,titles
1,SLADE,MAMA WEER ALL CRAZEE NOW
2,ROD STEWART,YOU WEAR IT WELL
3,MOTT THE HOOPLE,ALL THE YOUNG DUDES
4,BLACKFOOT SUE,STANDING IN THE ROAD
5,FARON YOUNG,IT'S FOUR IN THE MORNING
6,LYNSEY DE PAUL,SUGAR ME
7,HAWKWIND,SILVER MACHINE
8,ROXY MUSIC,VIRGINIA PLAIN
9,DEREK AND THE DOMINOES,LAYLA
10,JACKIE WILSON,I GET THE SWEETEST FEELING
11,ALICE COOPER,SCHOOL'S OUT
12,LITTLE EVA,THE LOCO-MOTION {1972}
13,THE BEE GEES,RUN TO ME
14,HOT BUTTER,POPCORN
15,TERRY DACTYL AND THE DINOSAURS,SEA SIDE SHUFFLE
16,MICHAEL JACKSON,AIN'T NO SUNSHINE
17,ELECTRIC LIGHT ORCHESTRA,10538 OVERTURE
18,BILL WITHERS,LEAN ON ME
19,DONNY OSMOND,PUPPY LOVE
20,THE PARTRIDGE FAMILY,BREAKING UP IS HARD TO DO
21,CLIFF RICHARD,LIVING IN HARMONY
22,JOHNNY NASH,I CAN SEE CLEARLY NOW
23,DUNCAN BROWNE,JOURNEY
24,MARDI GRAS,TOO BUSY THINKING ABOUT MY BABY
25,JUNIOR WALKER AND THE ALL STARS,WALK IN THE NIGHT
26,THE NEW SEEKERS,CIRCLES
27,THE DRIFTERS,COME ON OVER TO MY PLACE {1972}
28,PROCOL HARUM,CONQUISTADOR
29,JUDGE DREAD,BIG SIX
30,ROYAL SCOTS DRAGOON GUARDS BAND,HEYKENS SERENADE/THE DAY IS ENDED
31,GARY GLITTER,ROCK AND ROLL PARTS 1 AND 2
32,BOBBY HEBB,LOVE LOVE LOVE
33,DANDY LIVINGSTONE,"SUZANNE, BEWARE OF THE DEVIL"
34,ROBERTA FLACK AND DONNY HATHAWAY,WHERE IS THE LOVE
35,DR HOOK AND THE MEDICINE SHOW,SYLVIA'S MOTHER
36,AL GREEN,I'M STILL IN LOVE WITH YOU
37,BRUCE RUFFIN,MAD ABOUT YOU
38,HURRICANE SMITH,WHO WAS IT
39,THE HOLLIES,LONG COOL WOMAN IN A BLACK DRESS
40,ELTON JOHN,HONKY CAT
41,THE STYLISTICS,BETCHA BY GOLLY WOW
42,MARY WELLS,MY GUY {1972}
43,PIPES AND DRUMS AND THE MILITARY BAND OF THE ROYAL SCOTS DRAGOON GUARD,AMAZING GRACE
44,ANDY WILLIAMS,LOVE THEME FROM THE GODFATHER
45,SEASHELLS,MAYBE I KNOW
46,JUDY COLLINS,AMAZING GRACE
47,THE SUPREMES,AUTOMATICALLY SUNSHINE
48,THE SWEET,WIG-WAM BAM
49,THE FOUR TOPS,WALK WITH ME TALK WITH ME DARLING
50,THE SWEET,LITTLE WILLY
