positions,artists,titles
1,CLEAN BANDIT,ROCKABYE
2,ZARA LARSSON,I WOULD LIKE
3,RAG'N'BONE MAN,HUMAN
4,LITTLE MIX,TOUCH
5,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
6,LITTLE MIX,SHOUT OUT TO MY EX
7,WHAM,LAST CHRISTMAS
8,WEEKND FT DAFT PUNK,STARBOY
9,JAMES ARTHUR,SAY YOU WON'T LET GO
10,BRUNO MARS,24K MAGIC
11,NEIKED,SEXUAL
12,LOUIS TOMLINSON & STEVE AOKI,JUST HOLD ON
13,RAE SREMMURD FT GUCCI MANE,BLACK BEATLES
14,CHAINSMOKERS FT HALSEY,CLOSER
15,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
16,MAROON 5 FT KENDRICK LAMAR,DON'T WANNA KNOW
17,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
18,LOUISA JOHNSON,SO GOOD
19,WEEKND FT DAFT PUNK,I FEEL IT COMING
20,MATT TERRY,WHEN CHRISTMAS COMES AROUND
21,HAILEE STEINFELD/GREY/ZEDD,STARVING
22,DRAKE,FAKE LOVE
23,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
24,ANDY WILLIAMS,IT'S THE MOST WONDERFUL TIME OF THE YEAR
25,SHAWN MENDES,MERCY
26,JONAS BLUE FT RAYE,BY YOUR SIDE
27,MICHAEL BUBLE,IT'S BEGINNING TO LOOK A LOT LIKE
28,NEVADA/MARK MORRISON/FETTY WAP,THE MACK
29,BAND AID,DO THEY KNOW IT'S CHRISTMAS
30,SLADE,MERRY XMAS EVERYBODY
31,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE
32,TOM ZANETTI FT SADIE AMA,YOU WANT ME
33,VAMPS FT MATOMA,ALL NIGHT
34,SIA FT KENDRICK LAMAR,THE GREATEST
35,ARIANA GRANDE FT NICKI MINAJ,SIDE TO SIDE
36,ZAYN/TAYLOR SWIFT,I DON'T WANNA LIVE FOREVER (FIFTY SHADES
37,ELTON JOHN,STEP INTO CHRISTMAS
38,JOHN LEGEND,LOVE ME NOW
39,JUSTIN TIMBERLAKE,CAN'T STOP THE FEELING
40,PAUL MCCARTNEY,WONDERFUL CHRISTMASTIME
41,DJ SNAKE FT JUSTIN BIEBER,LET ME LOVE YOU
42,DRAKE FT WIZKID & KYLA,ONE DANCE
43,CHARLI XCX FT LIL YACHTY,AFTER THE AFTERPARTY
44,GEORGE MICHAEL,CARELESS WHISPER
45,JP COOPER,SEPTEMBER SONG
46,MAJOR LAZER/JUSTIN BIEBER/MO,COLD WATER
47,BING CROSBY,WHITE CHRISTMAS
48,COLDPLAY,CHRISTMAS LIGHTS
49,JOHN & YOKO/PLASTIC ONO BAND,HAPPY XMAS (WAR IS OVER)
50,BONEY M,MARY'S BOY CHILD/OH MY LORD
51,STARLEY,CALL ON ME
52,CALUM SCOTT,DANCING ON MY OWN
53,SHAWN MENDES,TREAT YOU BETTER
54,CALVIN HARRIS,MY WAY
55,ROBBIE WILLIAMS,LOVE MY LIFE
56,TWENTY ONE PILOTS,HEATHENS
57,MARTIN GARRIX & BEBE REXHA,IN THE NAME OF LOVE
58,JONA LEWIE,STOP THE CAVALRY
59,CHAINSMOKERS FT DAYA,DON'T LET ME DOWN
60,SIA,CHEAP THRILLS
61,GALANTIS & HOOK N SLING,LOVE ON ME
62,PRETENDERS,2000 MILES
63,EARTHA KITT,SANTA BABY
64,GEORGE MICHAEL,FAITH
65,MUD,LONELY THIS CHRISTMAS
66,KELLY CLARKSON,UNDERNEATH THE TREE
67,EAST 17,STAY ANOTHER DAY
68,RONETTES,SLEIGH RIDE
69,ADELE,WATER UNDER THE BRIDGE
70,LITTLE MIX FT CHARLIE PUTH,OOPS
71,BOBBY HELMS,JINGLE BELL ROCK
72,KYLIE MINOGUE,SANTA BABY
73,CALVIN HARRIS FT RIHANNA,THIS IS WHAT YOU CAME FOR
74,DARLENE LOVE,CHRISTMAS (BABY PLEASE COME HOME)
75,ELVIS PRESLEY,BLUE CHRISTMAS
76,LEONA LEWIS,ONE MORE SLEEP
77,NAT KING COLE,THE CHRISTMAS SONG
78,JOSE FELICIANO,FELIZ NAVIDAD
79,GREG LAKE,I BELIEVE IN FATHER CHRISTMAS
80,SEAN PAUL FT DUA LIPA,NO LIE
81,JAX JONES FT RAYE,YOU DON'T KNOW ME
82,ZARA LARSSON,AIN'T MY FAULT
83,ALESSIA CARA,SCARS TO YOUR BEAUTIFUL
84,JONAS BLUE FT JP COOPER,PERFECT STRANGERS
85,ZARA LARSSON,LUSH LIFE
86,SIGMA FT BIRDY,FIND ME
87,SAGE THE GEMINI,NOW AND LATER
88,ANNE-MARIE,ALARM
89,DRAKE FT RIHANNA,TOO GOOD
90,KILLERS,MR BRIGHTSIDE
91,GEORGE MICHAEL FT ELTON JOHN,DON'T LET THE SUN GO DOWN ON ME
92,DRAKE,CONTROLLA
93,FRANK SINATRA,LET IT SNOW LET IT SNOW LET IT SNOW
94,DEAN MARTIN,LET IT SNOW LET IT SNOW LET IT SNOW
95,BRUCE SPRINGSTEEN,SANTA CLAUS IS COMIN' TO TOWN
96,WAITRESSES,CHRISTMAS WRAPPING
97,DARKNESS,CHRISTMAS TIME (DON'T LET THE BELLS END)
98,MICHAEL BUBLE,SANTA CLAUS IS COMING TO TOWN
99,SCHULZ/GUETTA/CHEAT CODES,SHED A LIGHT
100,MICHAEL BUBLE,HOLLY JOLLY CHRISTMAS
