positions,artists,titles
1,PAUL ANKA,DIANA
2,JOHNNY DUNCAN AND THE BLUE GRASS BOYS,LAST TRAIN TO SAN FERNANDO
3,PAT BOONE,LOVE LETTERS IN THE SAND
4,HARRY BELAFONTE,ISLAND IN THE SUN
5,TOMMY STEELE AND THE STEELMEN,WATER WATER/A HANDFUL OF SONGS
6,ELVIS PRESLEY,ALL SHOOK UP
7,PETULA CLARK,WITH ALL MY HEART
8,ELVIS PRESLEY,PARALYSED
9,CHARLIE GRACIE,I LOVE YOU SO MUCH IT HURTS/WANDERIN' EYES
10,THE EVERLY BROTHERS,BYE BYE LOVE
11,DEBBIE REYNOLDS,TAMMY
12,ELVIS PRESLEY,(LET ME BE YOUR) TEDDY BEAR
13,LONNIE DONEGAN,GAMBLIN' MAN/PUTTING ON THE STYLE
14,CHARLIE GRACIE,FABULOUS
15,DIAMONDS,LITTLE DARLIN'
16,TOMMY STEELE AND THE STEELMEN,SHIRALEE
17,LITTLE RICHARD,JENNY JENNY
18,JOHNNIE RAY,BUILD YOUR LOVE (ON A STRONG FOUNDATION)
19,BILLY WARD AND HIS DOMINOES,STARDUST
19,RUSS HAMILTON,WE WILL MAKE LOVE
21,PETER SELLERS,ANY OLD IRON
22,KING BROTHERS,IN THE MIDDLE OF AN ISLAND
22,HARRY BELAFONTE AND MILLARD THOMAS,SCARLET RIBBONS
24,LEROY ANDERSON AND HIS POPS CONCERT ORCHESTRA,FORGOTTEN DREAMS
25,BILLY WILLIAMS,I'M GONNA SIT RIGHT DOWN AND WRITE MYSELF A LETTER
26,RONNIE HILTON,AROUND THE WORLD
27,SAL MINEO,START MOVIN' (IN MY DIRECTION)
28,TONY BRENT,DARK MOON
28,CHARLIE GRACIE,I LOVE YOU SO MUCH IT HURTS
30,SHIRLEY BASSEY,YOU YOU ROMEO
