positions,artists,titles
1,CHER,THE SHOOP SHOOP SONG (IT'S IN HIS KISS)
2,KLF FEATURING THE CHILDREN OF THE REVOLUTION,LAST TRAIN TO TRANCENTRAL FT THE CHILDREN OF THE REVOLUTION
3,ORCHESTRAL MANOEUVRES IN THE DARK,SAILING ON THE SEVEN SEAS
4,ZUCCHERO FEATURING PAUL YOUNG,SENZA UNA DONNA (WITHOUT A WOMAN) FT PAUL YOUNG
5,CHESNEY HAWKES,THE ONE AND ONLY
6,VIC REEVES AND THE ROMAN NUMERALS,BORN FREE
7,CATHY DENNIS,TOUCH ME (ALL NIGHT LONG)
8,ELECTRONIC,GET THE MESSAGE
9,JAMES,SIT DOWN {1991}
10,BLUR,THERE'S NO OTHER WAY
11,DE LA SOUL,RING RING RING (HA HA HEY)
12,SEAL,FUTURE LOVE (EP)
13,THE WATERBOYS,THE WHOLE OF THE MOON {1991}
14,QUADROPHONIA,QUADROPHONIA
15,BEVERLEY CRAVEN,PROMISE ME
16,NOMAD,JUST A GROOVE
17,FRANCES NERO,FOOTSTEPS FOLLOWING ME
18,SIMPSONS,DEEP DEEP TROUBLE
19,MADONNA,RESCUE ME
20,THE WONDER STUFF,THE SIZE OF A COW
21,GARY CLAIL ON-U SOUND SYSTEM,HUMAN NATURE
22,ROACHFORD,GET READY
23,EMF,CHILDREN
24,MICHAEL BOLTON,LOVE IS A WONDERFUL THING
25,DANNII MINOGUE,LOVE AND KISSES
26,ROXETTE,FADING LIKE A FLOWER
27,T99,ANASTHASIA
28,ROD STEWART,RHYTHM OF MY HEART
29,THE WEDDING PRESENT,DALLIANCE
30,SAMANTHA JANUS,A MESSAGE TO YOUR HEART
31,N-JOI,ANTHEM {1991}
32,LONNIE GORDON,GONNA CATCH YOU
33,GLORIA ESTEFAN,SEAL OUR FATE
34,AMY GRANT,BABY BABY
35,BANANARAMA,LONG TRAIN RUNNING
36,ALMIGHTY,DEVIL'S TOY
37,THE FARM,DON'T LET ME DOWN
38,MOCK TURTLES,CAN YOU DIG IT?
39,WILSON PHILLIPS,YOU'RE IN LOVE
40,THE CLASH,ROCK THE CASBAH {1991}
41,FLOWERED UP,TAKE IT
42,MIKE AND THE MECHANICS,WORD OF MOUTH
43,ELVIS COSTELLO,THE OTHER SIDE OF SUMMER
44,QUEENSRYCHE,SILENT LUCIDITY
45,BLACK BOX,STRIKE IT UP
46,SECCHI,I SAY YEAH
47,LUTHER VANDROSS,POWER OF LOVE - LOVE POWER
48,CARLY SIMON,YOU'RE SO VAIN {1991}
49,THE BEE GEES,SECRET LOVE
50,SHAWN CHRISTOPHER,ANOTHER SLEEPLESS NIGHT
51,JELLYFISH,BABY'S COMING BACK
52,ALISON LIMERICK,WHERE LOVE LIVES (COME ON IN)
53,SOUL FAMILY SENSATION,I DON'T EVEN KNOW IF I SHOULD CALL YOU BABY
54,ROXETTE,JOYRIDE
55,THAT PETROL EMOTION,SENSITIZE {1991}
56,BLACK,FEELS LIKE CHANGE
57,TOTTENHAM HOTSPUR FOOTBALL CLUB,WHEN THE YEAR ENDS IN ONE
58,GUY,HER
59,KC AND THE SUNSHINE BAND,THAT'S THE WAY (I LIKE IT) {1991}
60,ELECTRIC LIGHT ORCHESTRA PART TWO,HONEST MEN
61,AC/DC,ARE YOU READY
62,DEEE-LITE,GOOD BEAT/RIDING ON THROUGH
63,BLESSING,HIGHWAY 5
64,ZZ TOP,MY HEAD'S IN MISSISSIPPI
65,TRACIE SPENCER,THIS HOUSE
66,CLIVE GRIFFIN,I'LL BE WAITING
67,808 STATE FEATURING BJORK,OOOPS FT BJORK
68,SUSANNAH HOFFS,UNCONDITIONAL LOVE
69,C&C MUSIC FACTORY FEATURING FREEDOM WILLIAMS,HERE WE GO FT FREEDOM WILLIAMS
70,PETE WYLIE AND THE FARM,SINFUL! (SCARY JIGGIN' WITH DOCTOR LOVE)
71,ALEXANDER O'NEAL,SHAME ON ME
72,REBEL MC FEATURING TENOR FLY,WICKEDEST SOUND FT TENOR FLY
73,K-KLASS,RHYTHM IS A MYSTERY
74,SCIENTIST,SPIRAL SYMPHONY
75,PET SHOP BOYS,WHERE THE STREETS HAVE NO NAME/CAN'T TAKE MY EYES OFF YOU/HOW CAN YOU EXPECT TO BE TAKEN SERIOUSLY?
