positions,artists,titles
1,GLORIA GAYNOR,I WILL SURVIVE
2,THE VILLAGE PEOPLE,IN THE NAVY
3,ART GARFUNKEL,BRIGHT EYES
4,CHIC,I WANT YOUR LOVE
5,THE SEX PISTOLS,SOMETHING ELSE/FRIGGIN' IN THE RIGGIN'
6,SQUEEZE,COOL FOR CATS
7,LENE LOVICH,LUCKY NUMBER
8,DIRE STRAITS,SULTANS OF SWING
9,PLAYERS ASSOCIATION,TURN THE MUSIC UP
10,ELVIS COSTELLO AND THE ATTRACTIONS,OLIVER'S ARMY
11,RACEY,SOME GIRLS
12,REAL THING,CAN YOU FEEL THE FORCE?
13,QUEEN,DON'T STOP ME NOW
14,DENNIS BROWN,MONEY IN MY POCKET
15,GARY'S GANG,KEEP ON DANCING
16,THE JAM,STRANGE TOWN
17,THIN LIZZY,WAITING FOR AN ALIBI
18,SISTER SLEDGE,HE'S THE GREATEST DANCER
19,SKIDS,INTO THE VALLEY
20,THE CARS,JUST WHAT I NEEDED
21,THE THREE DEGREES,THE RUNNER
22,TOTO,HOLD THE LINE
23,THE JACKSONS,SHAKE YOUR BODY (DOWN TO THE GROUND)
24,SEX PISTOLS AND TEN POLE TUDOR,SILLY THING/WHO KILLED BAMBI
25,VIOLINSKI,CLOG DANCE
26,NEIL DIAMOND,FOREVER IN BLUE JEANS
27,KATE BUSH,WOW
28,SIOUXSIE AND THE BANSHEES,THE STAIRCASE (MYSTERY)
29,HERBIE HANCOCK,YOU BET YOUR LOVE
30,THE CLASH,ENGLISH CIVIL WAR
31,THE BEE GEES,TRAGEDY
32,KANDIDATE,I DON'T WANNA LOSE YOU
33,SHAM 69,QUESTIONS AND ANSWERS
34,THE POINTER SISTERS,FIRE
35,SHOWADDYWADDY,REMEMBER THEN
36,DAVID ESSEX,IMPERIAL WIZARD
37,SUPERTRAMP,THE LOGICAL SONG
38,VOYAGE,LET'S FLY AWAY
39,BUZZCOCKS,EVERYBODY'S HAPPY NOWADAYS
40,GENERATION X,VALLEY OF THE DOLLS
41,GONZALEZ,HAVEN'T STOPPED DANCING YET
42,ROCKY SHARPE AND THE REPLAYS,IMAGINATION
43,WINGS,GOODNIGHT TONIGHT
44,MEMBERS,OFFSHORE BANKING BUSINESS
45,EDWIN STARR,CONTACT
46,BLACK LACE,MARY ANN
47,SYLVESTER,I (WHO HAVE NOTHING)
48,GIBSON BROTHERS,CUBA
49,GENE CHANDLER,GET DOWN
50,INNER CIRCLE,EVERYTHING IS GREAT
51,DANA,SOMETHING'S COOKIN' IN THE KITCHEN
52,KLEEER,KEEP YOUR BODY WORKING
53,M,POP MUZIK
54,GIORGIO MORODER,CHASE
55,THE BEACH BOYS,HERE COMES THE NIGHT
56,THE DOOBIE BROTHERS,WHAT A FOOL BELIEVES
57,CLIFF RICHARD,GREEN LIGHT
58,BLONDIE,HEART OF GLASS
59,BONEY M,PAINTER MAN
60,BARRY WHITE,SHA LA LA MEANS I LOVE YOU
61,LATE SHOW,BRISTOL STOMP
62,UFO,SHOOT SHOOT
63,ROXY MUSIC,TRASH
64,AMII STEWART,KNOCK ON WOOD
65,MANFRED MANN'S EARTH BAND,YOU ANGEL YOU
66,GQ,DISCO NIGHTS (ROCK FREAK)
67,THE PRETENDERS,STOP YOUR SOBBING
68,GEORGE BENSON,LOVE BALLAD
69,DARTS,GET IT
70,GEORGE HARRISON,BLOW AWAY
71,SARAH BRIGHTMAN AND HOT GOSSIP,ADVENTURES OF A LOVE CRUSADER
72,THE DOOLEYS,HONEY I'M LOST
73,DEN HEGARTY,VOODOO VOODOO
74,DONNA SUMMER,HEAVEN KNOWS
75,ARPEGGIO,LOVE AND DESIRE
