positions,artists,titles
1,DEL SHANNON,RUNAWAY
2,RICKY NELSON,HELLO MARY LOU/TRAVELIN' MAN
3,THE EVERLY BROTHERS,TEMPTATION
4,TEMPERANCE SEVEN,PASADENA
5,CLIFF RICHARD,A GIRL LIKE YOU
6,ELVIS PRESLEY,SURRENDER
7,BILLY FURY,HALFWAY TO PARADISE
8,CLARENCE  'FROGMAN' HENRY,BUT I DO
9,THE SHADOWS,FRIGHTENED CITY
10,ROY ORBISON,RUNNING SCARED
11,EDEN KANE,WELL I ASK YOU
12,LINDA SCOTT,I'VE TOLD EVERY LITTLE STAR
13,ANTHONY NEWLEY,POP GOES THE WEASEL/BEE BOM
14,SHIRLEY BASSEY,YOU'LL NEVER KNOW
15,BOBBY VEE,MORE THAN I CAN SAY/STAYING IN
16,NEIL SEDAKA,LITTLE DEVIL
17,DUANE EDDY,RING OF FIRE
18,LONNIE DONEGAN,HAVE A DRINK ON ME
19,CONNIE FRANCIS,BREAKING IN A BRAND NEW BROKEN HEART
20,EDDIE COCHRAN,WEEKEND
21,JERRY LEE LEWIS,WHAT'D I SAY
22,GENE VINCENT,SHE SHE LITTLE SHEILA
23,JOE LOSS,WHEELS CHA CHA
24,HELEN SHAPIRO,DON'T TREAT ME LIKE A CHILD
25,CRAIG DOUGLAS,TIME
26,ELVIS PRESLEY,WOODEN HEART
27,HELEN SHAPIRO,YOU DON'T KNOW
28,FLOYD CRAMER,ON THE REBOUND
29,KARL DENVER,MARCHETA
30,ANDY STEWART,A SCOTTISH SOLDIER
31,KEN DODD,ONCE IN EVERY LIFETIME
32,MARK WYNTER,EXCLUSIVELY YOURS
33,TEMPERANCE SEVEN,YOU'RE DRIVING ME CRAZY
34,AL CAIOLA,THEME FROM 'THE MAGNIFICENT SEVEN'
35,PAT BOONE,MOODY RIVER
36,MATT MONRO,WHY NOT NOW?/CAN THIS BE LOVE?
37,BUDDY HOLLY,BABY I DON'T CARE/VALLEY OF TEARS
38,ADAM WADE,TAKE GOOD CARE OF HER
39,ANDY STEWART,THE BATTLE'S O'ER
40,TOMMY COOPER,DON'T JUMP OFF THE ROOF DAD
41,DANNY WILLIAMS,THE MIRACLE OF YOU
42,EMILE FORD AND THE CHECKMATES,HALF OF MY HEART
43,BENNY HILL,TRANSISTOR RADIO
44,BOB WALLIS AND HIS STORYVILLE JAZZMEN,I'M SHY MARY ELLEN I'M SHY
45,JOHNNY AND THE HURRICANES,OLD SMOKIE/HIGH VOLTAGE
46,JOHNNY DANKWORTH,AFRICAN WALTZ
47,GARY MILLS,I'LL STEP DOWN
48,BEN E KING,STAND BY ME
49,MARCELS,BLUE MOON
50,BOBBY DARIN,NATURE BOY
