positions,artists,titles
1,THE BEATLES,DAY TRIPPER/WE CAN WORK IT OUT
2,SPENCER DAVIS GROUP,KEEP ON RUNNING
3,CLIFF RICHARD,WIND ME UP (LET ME GO)
4,SEEKERS,THE CARNIVAL IS OVER
5,WALKER BROTHERS,MY SHIP IS COMING IN
6,KEN DODD,THE RIVER
7,THE FOUR SEASONS,LET'S HANG ON
8,THE KINKS,TILL THE END OF THE DAY
9,HERMAN'S HERMITS,A MUST TO AVOID
10,THE BARRON KNIGHTS,MERRY GENTLE POPS
11,KEN DODD,TEARS
12,HERB ALPERT AND THE TIJUANA BRASS,SPANISH FLEA
13,LEN BARRY,1-2-3-
14,FONTELLA BASS,RESCUE ME
15,PETER SELLERS,A HARD DAY'S NIGHT
16,THE WHO,MY GENERATION
17,OTIS REDDING,MY GIRL
18,CHRIS ANDREWS,TO WHOM IT CONCERNS
19,TOYS,A LOVER'S CONCERTO
20,THE HOLLIES,IF I NEEDED SOMEONE
21,P J PROBY,MARIA
22,THE SEARCHERS,TAKE ME FOR WHAT I'M WORTH
23,THE SHADOWS,WAR LORD
24,ROGER MILLER,ENGLAND SWINGS
25,GENE PITNEY,PRINCESS IN RAGS
26,BERT KAEMPFERT,BYE BYE BLUES
27,TONY BENNETT,THE VERY THOUGHT OF YOU
28,CRISPIAN ST. PETERS,YOU WERE ON MY MIND
29,VINCE HILL,TAKE ME TO YOUR HEART AGAIN
30,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",YOU MAKE IT MOVE
31,TONY BENNETT,(I LOST MY HEART) IN SAN FRANCISCO
32,CHRIS ANDREWS,YESTERDAY MAN
33,FOURMOST,GIRLS! GIRLS! GIRLS!
34,MINDBENDERS,GROOVY KIND OF LOVE
35,THE ROLLING STONES,GET OFF OF MY CLOUD
36,OVERLANDERS,MICHELLE
37,BOB DYLAN,POSITIVELY 4TH STREET
38,THE BACHELORS,"HELLO, DOLLY!"
39,DAVID AND JONATHAN,MICHELLE
40,SANDIE SHAW,HOW CAN YOU TELL
41,WILSON PICKETT,DON'T FIGHT IT
42,ELVIS PRESLEY,TELL ME WHY
43,ST. LOUIS UNION,GIRL
44,PINKERTON'S ASSORTED COLOURS,"MIRROR, MIRROR"
45,WAYNE FONTANA,IT WAS EASIER TO HURT HER
46,TOM JONES,THUNDERBALL
47,LEN BARRY,LIKE A BABY
48,CILLA BLACK,LOVE'S JUST A BROKEN HEART
49,THE SUPREMES,I HEAR A SYMPHONY
50,THE RIGHTEOUS BROTHERS,EBB TIDE
