positions,artists,titles
1,ROD STEWART,SAILING
2,DAVID ESSEX,HOLD ME CLOSE
3,LEO SAYER,MOONLIGHTING
4,5000 VOLTS,I'M ON FIRE
5,JASPER CARROTT,FUNKY MOPED/MAGIC ROUNDABOUT
6,ROGER WHITTAKER,THE LAST FAREWELL
7,SHOWADDYWADDY,HEARTBEAT
8,THE DRIFTERS,THERE GOES MY FIRST LOVE
9,HOT CHOCOLATE,A CHILD'S PRAYER
10,ART GARFUNKEL,I ONLY HAVE EYES FOR YOU
11,CARL MALCOLM,FATTIE BUM BUM
12,JONATHAN KING,UNA PALOMA BLANCA
13,MIKE BATT WITH NEW EDITION,SUMMERTIME CITY
14,CHRIS SPEDDING,MOTOR BIKING
15,KENNY,JULIE ANN
16,DESMOND DEKKER,SING A LITTLE SONG
17,AL MATTHEWS,FOOL
18,PROCOL HARUM,PANDORA'S BOX
19,KC AND THE SUNSHINE BAND,THAT'S THE WAY (I LIKE IT)
20,MAC AND KATIE KISSOON,LIKE A BUTTERFLY
21,GEORGE BAKER SELECTION,PALOMA BLANCA
22,BAD COMPANY,FEEL LIKE MAKIN' LOVE
23,GLADYS KNIGHT AND THE PIPS,THE BEST THING THAT EVER HAPPENED TO ME
24,THE STYLISTICS,I CAN'T GIVE YOU ANYTHING (BUT MY LOVE)
25,BAND OF THE BLACK WATCH,SCOTCH ON THE ROCKS
26,THE CHI-LITES,IT'S TIME FOR LOVE
27,GLITTER BAND,LOVE IN THE SUN
28,BILLIE JO SPEARS,BLANKET ON THE GROUND
29,GEORGE MCCRAE,IT'S BEEN SO LONG
30,THE FOUR SEASONS,WHO LOVES YOU
31,ABBA,SOS
32,GARY BENSON,DON'T THROW IT ALL AWAY
33,"HAMILTON, JOE FRANK AND REYNOLDS",FALLIN' IN LOVE
34,DIVERSIONS,FATTIE BUM BUM
35,SANDY POSEY,SINGLE GIRL {1975}
36,53RD AND 3RD FEATURING THE SOUND OF SHAG,CHICK-A-BOOM FT THE SOUND OF SHAG
37,GOODIES,NAPPY LOVE/WILD THING
38,MORRIS ALBERT,FEELINGS
39,BIMBO JET,EL BIMBO
40,BOB MARLEY & THE WAILERS,NO WOMAN NO CRY
41,THE CARPENTERS,SOLITAIRE
42,RAY STEVENS,INDIAN LOVE CALL
43,THE FATBACK BAND,YUM YUM (GIMME SOME)
44,PEOPLE'S CHOICE,DO IT ANYWAY YOU WANNA
45,PILOT,JUST A SMILE
46,THE ROLLING STONES,OUT OF TIME
47,JUDGE DREAD,BIG TEN
48,DOBIE GRAY,OUT ON THE FLOOR
49,DAN McCAFFERTY,OUT OF TIME
50,CHRIS FARLOWE,OUT OF TIME
