positions,artists,titles
1,CHAKA DEMUS AND PLIERS FEATURING JACK RADICS AND TAXI GANG,TWIST AND SHOUT FT JACK RADICS AND TAXI GANG
2,D:REAM,THINGS CAN ONLY GET BETTER {1994}
3,EAST 17,IT'S ALRIGHT
4,K7,COME BABY COME
5,CULTURE BEAT,ANYTHING
6,DINA CARROLL,THE PERFECT YEAR
7,"BRYAN ADAMS, ROD STEWART AND STING",ALL FOR LOVE
8,THE BEE GEES,FOR WHOM THE BELL TOLLS
9,MR. BLOBBY,MR. BLOBBY
10,TAKE THAT,BABE
11,HADDAWAY,I MISS YOU
12,ETERNAL,SAVE OUR LOVE
13,MEAT LOAF,I'D DO ANYTHING FOR LOVE (BUT I WON'T DO THAT)
14,PEABO BRYSON AND REGINA BELLE,A WHOLE NEW WORLD (ALADDIN'S THEME)
15,DJ DUKE,BLOW YOUR WHISTLE
16,CE CE PENISTON,I'M IN THE MOOD
17,THE THE,DIS-INFECTED EP
18,SHABBA RANKS FEATURING PATRA,FAMILY AFFAIR FT PATRA
19,MEAT LOAF,BAT OUT OF HELL {1993}
20,WET WET WET,COLD COLD HEART
21,BITTY MCLEAN,HERE I STAND
22,DEF LEPPARD,ACTION
23,MARIAH CAREY,HERO
24,E.Y.C,FEELIN' ALRIGHT
25,BRYAN ADAMS,PLEASE FORGIVE ME
26,TONI BRAXTON,BREATHE AGAIN
27,M PEOPLE,DON'T LOOK ANY FURTHER
28,PHIL COLLINS,EVERYDAY
29,TERRORVISION,MY HOUSE
30,ONE DOVE,WHY DON'T YOU TAKE ME
31,PEARL JAM,DAUGHTER
32,CYNDI LAUPER,WHO LET IN THE RAIN
33,JANET JACKSON,AGAIN
34,TAG TEAM,WHOOMP! (THERE IT IS)
35,THE MISSION,TOWER OF STRENGTH {1994}
36,ALISON LIMERICK,TIME OF OUR LIVES
37,DARYL HALL,STOP LOVING ME STOP LOVING YOU
38,FRANKIE GOES TO HOLLYWOOD,THE POWER OF LOVE {1993}
39,LISA B,YOU AND ME
40,TASMIN ARCHER,SHIPBUILDING
41,CHER WITH BEAVIS AND BUTT-HEAD,I GOT YOU BABE
42,DIANA ROSS,YOUR LOVE
43,THE DOOBIE BROTHERS,LONG TRAIN RUNNIN'
44,BJORK,BIG TIME SENSUALITY
45,PET SHOP BOYS,I WOULDN'T NORMALLY DO THIS KIND OF THING
46,ELTON JOHN AND KIKI DEE,TRUE LOVE
47,ICE-T,THAT'S HOW I'M LIVIN'
48,U2/FRANK SINATRA WITH BONO,"STAY (FARAWAY, SO CLOSE)/I'VE GOT YOU UNDER MY SKIN"
49,HORSE,CELEBRATE
50,BLAGGERS I.T.A.,ABANDON SHIP
51,CYPRESS HILL,I AIN'T GOIN' OUT LIKE THAT
52,EVOLUTION,EVOLUTIONDANCE PART 1 EP
53,HULK HOGAN WITH GREEN JELLY,I'M THE LEADER OF THE GANG
54,BARBRA STREISAND AND MICHAEL CRAWFORD,THE MUSIC OF THE NIGHT
55,BAD BOYS INC.,WALKING ON AIR
56,SOUL ASYLUM,RUNAWAY TRAIN {1993 RE-RELEASE}
57,A HOMEBOY A HIPPIE AND A FUNKI DREDD,HERE WE GO AGAIN
58,WHITNEY HOUSTON,I WILL ALWAYS LOVE YOU
59,GRANDMASTER FLASH AND MELLE MEL,WHITE LINES (DON'T DO IT)
60,CRY OF LOVE,BAD THING
61,SNOOP DOGGY DOGG,WHAT'S MY NAME?
62,NIRVANA,ALL APOLOGIES/RAPE ME
63,ALEX PARTY,ALEX PARTY (SATURDAY NIGHT PARTY)
64,RONNY JORDAN,TINSEL TOWN
65,CLIFF RICHARD,HEALING LOVE
66,CLUBHOUSE FEATURING CARL,LIGHT MY FIRE FT CARL
67,MC LYTE,RUFFNECK
68,CRAIG McLACHLAN,GREASE
69,MICHAEL JACKSON,GONE TOO SOON
70,FREDDIE JACKSON,MAKE LOVE EASY
71,THE VILLAGE PEOPLE,YMCA {1993}
72,CULTURE BEAT,GOT TO GET IT
73,BLIND MELON,NO RAIN
74,UB40,BRING ME YOUR CUP
75,SAINT ETIENNE,I WAS BORN ON CHRISTMAS DAY
