positions,artists,titles
1,QUEEN,BOHEMIAN RHAPSODY
2,HOT CHOCOLATE,YOU SEXY THING
3,BAY CITY ROLLERS,MONEY HONEY
4,ROD STEWART,THIS OLD HEART OF MINE
5,STEELEYE SPAN,ALL AROUND MY HAT
6,THE STYLISTICS,NA NA IS THE SADDEST WORD
7,BILLY CONNOLLY,D.I.V.O.R.C.E.
8,JIM CAPALDI,LOVE HURTS
9,LAUREL AND HARDY WITH THE AVALON BOYS FEATURING CHILL WILLS,THE TRAIL OF THE LONESOME PINE FT CHILL WILLS
10,JOHN LENNON,IMAGINE
11,SLADE,IN FOR A PENNY
12,JIGSAW,SKY HIGH
13,MAXINE NIGHTINGALE,RIGHT BACK WHERE WE STARTED FROM
14,CHUBBY CHECKER,LET'S TWIST AGAIN/THE TWIST
15,MUD,SHOW ME YOU'RE A WOMAN
16,STRETCH,WHY DID YOU DO IT
17,DAVID CASSIDY,DARLIN'
18,JOHN ASHER,LET'S TWIST AGAIN
19,DEMIS ROUSSOS,HAPPY TO BE ON AN ISLAND IN THE SUN
20,DAVID BOWIE,SPACE ODDITY {1975}
21,GLEN CAMPBELL,RHINESTONE COWBOY
22,THE IMPRESSIONS,FIRST IMPRESSIONS
23,HELLO,NEW YORK GROOVE
24,DAVID BOWIE,GOLDEN YEARS
25,AUSTIN ROBERTS,ROCKY
26,EAGLES,LYIN' EYES
27,THE DRIFTERS,CAN I TAKE YOU HOME LITTLE GIRL
28,SILVER CONVENTION,FLY ROBIN FLY
29,ROXY MUSIC,LOVE IS THE DRUG
30,RUBETTES,LITTLE DARLING
31,GLADYS KNIGHT AND THE PIPS,PART TIME LOVE
32,10CC,ART FOR ARTS SAKE
33,ELVIS PRESLEY,GREEN GREEN GRASS OF HOME
34,JUSTIN HAYWARD AND JOHN LODGE,BLUE GUITAR
35,SHOWADDYWADDY,HEAVENLY
36,CHRIS HILL,RENTA SANTA
37,STEVENSON'S ROCKET,ALRIGHT BABY
38,SENSATIONAL ALEX HARVEY BAND,GAMBLIN' BAR ROOM BLUES
39,THE OSMONDS,I'M STILL GONNA NEED YOU
40,GREG LAKE,I BELIEVE IN FATHER CHRISTMAS
41,NAZARETH,HOLY ROLLER
42,WIGAN'S OVATION,SUPER LOVE
43,ANDY FAIRWEATHER-LOW,WIDE EYED AND LEGLESS
44,SAILOR,GLASS OF CHAMPAGNE
45,KC AND THE SUNSHINE BAND,I'M SO CRAZY
46,KEN DODD,(THINK OF ME) WHEREVER YOU ARE
47,JUDGE DREAD,CHRISTMAS IN DREADLAND/COME OUTSIDE
48,THE FATBACK BAND,DO THE BUS STOP
49,GARY GLITTER,PAPA OOM MOW MOW
50,DAVID ESSEX,IF I COULD
