positions,artists,titles
1,CLIFF RICHARD,THE MILLENNIUM PRAYER
2,ARTFUL DODGER FT CRAIG DAVID,RE-REWIND THE CROWD SAY BO SELECTA
3,WAMDUE PROJECT,KING OF MY CASTLE
4,ALICE DEEJAY,BACK IN MY LIFE
5,MARIO PIU,COMMUNICATION (SOMEBODY ANSWER THE...)
6,BOYZONE,EVERY DAY I LOVE YOU
7,R KELLY,IF I COULD TURN BACK THE HANDS OF TIME
8,MARTINE MCCUTCHEON,TALKING IN YOUR SLEEP/LOVE ME
9,MELANIE C,NORTHERN STAR
10,ATOMIC KITTEN,RIGHT NOW
11,MACY GRAY,I TRY
12,CELINE DION,THAT'S THE WAY IT IS
13,LOLLY,BIG BOYS DON'T CRY/ROCKIN' ROBIN
14,ROBBIE WILLIAMS,SHE'S THE ONE/IT'S ONLY US
15,BOB MARLEY FT LAURYN HILL,TURN YOUR LIGHTS DOWN LOW
16,FIVE,KEEP ON MOVIN'
17,WILL SMITH,WILL 2K
18,CORRS,RADIO
19,WHITNEY HOUSTON,I LEARNED FROM THE BEST
20,JAMIROQUAI,KING FOR A DAY
21,A TEENS,SUPER TROUPER
22,SALT N PEPA,THE BRICK TRACK VERSUS GITTY UP
23,GERI HALLIWELL,LIFT ME UP
24,PHATS & SMALL,TONITE
25,GLAMMA KID,WHY
26,JENNIFER LOPEZ,WAITING FOR TONIGHT
27,CHRISTINA AGUILERA,GENIE IN A BOTTLE
28,LEFTFIELD/ROOTS MANUVA,DUSTED
29,WESTLIFE,FLYING WITHOUT WINGS
30,EIFFEL 65,BLUE (DA BA DEE)
31,A1,EVERYTIME/READY OR NOT
32,MICHAEL MOOG,THAT SOUND
33,TEXAS,WHEN WE ARE TOGETHER
34,ANOTHER LEVEL,BOMB DIGGY
35,GARBAGE,THE WORLD IS NOT ENOUGH
36,SHANIA TWAIN,MAN! I FEEL LIKE A WOMAN!
37,TRAVIS,TURN
38,MARIAH CAREY,HEARTBREAKER
39,TIN TIN OUT FT EMMA BUNTON,WHAT I AM
40,ANN LEE,2 TIMES
41,SAVAGE GARDEN,I KNEW I LOVED YOU
42,MARY J BLIGE,DEEP INSIDE
43,GROOVE ARMADA FT GRAM'MA FUNK,I SEE YOU BABY
44,MR. VEGAS,HEADS HIGH
45,RICKY MARTIN,SHAKE YOUR BON-BON
46,BACKSTREET BOYS,LARGER THAN LIFE
47,BEVERLEY KNIGHT,SISTA SISTA
48,GOURYELLA,WALHALLA
49,PAUL VAN DYK,ANOTHER WAY/AVENUE
50,PUFF DADDY FT MARIO WINANS,BEST FRIEND
51,STEPS,AFTER THE LOVE HAS GONE
52,LUSTRAL,EVERYTIME
53,AIRSCAPE,L'ESPERANZA
54,SUPERGRASS,MARY
55,ATB,DON'T STOP
56,BRITNEY SPEARS,YOU DRIVE ME CRAZY
57,BLUR,NO DISTANCE LEFT TO RUN
58,B'WITCHED,JESSE HOLD ON
59,S CLUB 7,S CLUB PARTY
60,DUST BROTHERS,THIS IS YOUR LIFE
61,LIGHTNING SEEDS,LIFE'S TOO SHORT
62,TINA TURNER,WHEN THE HEARTACHE IS OVER
63,PHIL COLLINS,YOU'LL BE IN MY HEART
64,STEREOPHONICS,HURRY UP AND WAIT
65,LOU BEGA,MAMBO NO.5 (A LITTLE BIT OF...)
66,ALENA,TURN IT AROUND
67,MUSE,MUSCLE MUSEUM
68,OFFSPRING,SHE'S GOT ISSUES
69,702,YOU DON'T KNOW
70,DESTINY'S CHILD,BUG A BOO
71,THUNDERBUGS,FRIENDS FOREVER
72,VILLAGE PEOPLE,YMCA
73,BARENAKED LADIES,BRIAN WILSON
74,POB FT DJ PATRICK REID,BLUEBOTTLE/FLY
75,DIANA ROSS,NOT OVER YOU YET
76,BUSH,THE CHEMICALS BETWEEN US
77,JUNIOR JACK,MY FEELING
78,MARTINE MCCUTCHEON,I'VE GOT YOU
79,MR.SPRING PTS,BLAXXTRAXX 3 (FUNKY NASSAU)
80,GOLDEN GIRLS,KINETIC '99
81,CHER,DOV'E L'AMORE
82,MELANIE C,GOIN' DOWN
83,ADAM RICKITT,EVERYTHING MY HEART DESIRES
84,DONNIE MUNRO FT HOLLY TOMAS,WILL YOU WALK ON BY?
85,DJ JEAN,THE LAUNCH
86,EURYTHMICS,I SAVED THE WORLD TODAY
87,CHARLATANS,FOREVER
88,PAUL JOHNSON,GET GET DOWN
89,ALICE DEEJAY,BETTER OFF ALONE
90,MEMPHIS BLEEK FT JAY-Z,WHAT YOU THINK OF THAT
91,JAMES,JUST LIKE FRED ASTAIRE
92,CHEMICAL BROTHERS,OUT OF CONTROL
93,ENRIQUE IGLESIAS,BAILAMOS
94,N-FLUENCE,SWEET SUBSTANCE
95,GERI HALLIWELL,MI CHICO LATINO
96,DAVID GRAY,PLEASE FORGIVE ME
97,MRE/JOFF ROACH,FUTURE GROOVES - VOLUME 1
98,YORK,THE AWAKENING
99,ROBBIE WILLIAMS,ANGELS
100,ROBBIE WILLIAMS,MILLENNIUM
