positions,artists,titles
1,GOOMBAY DANCE BAND,SEVEN TEARS
2,TIGHT FIT,THE LION SLEEPS TONIGHT
3,JULIO IGLESIAS,QUIEREME MUCHO (YOURS)
4,IMAGINATION,JUST AN ILLUSION
5,TONI BASIL,MICKEY
6,ABC,POISON ARROW
7,DEREK AND THE DOMINOES,LAYLA {1982}
8,ADRIAN GURVITZ,CLASSIC
9,ASSOCIATES,PARTY FEARS TWO
10,HAIRCUT 100,LOVE PLUS ONE
11,BOW WOW WOW,GO WILD IN THE COUNTRY
12,FUN BOY THREE AND BANANARAMA,IT AINT WHAT YOU DO IT'S THE WAY THAT YOU DO IT
13,DEPECHE MODE,SEE YOU
14,CHAS AND DAVE,AIN'T NO PLEASING YOU
15,IRON MAIDEN,RUN TO THE HILLS
16,JAPAN,GHOSTS
17,THE J GEILS BAND,CENTERFOLD
18,VISAGE,THE DAMNED DON'T CRY
19,GARY NUMAN,MUSIC FOR CHAMELEONS
20,MADNESS,CARDIAC ARREST
21,LEO SAYER,HAVE YOU EVER BEEN IN LOVE
22,PLUTO,YOUR HONOUR
23,CLASSIX NOUVEAUX,IS IT A DREAM
24,STARSOUND,STARS ON 45 III (A TRIBUTE TO STEVIE WONDER)
25,ROBERT PALMER,SOME GUYS HAVE ALL THE LUCK
26,THE NOLANS,DON'T LOVE ME TOO HARD
27,ELVIS PRESLEY,ARE YOU LONESOME TONIGHT? {1982}
28,FOSTER & ALLEN,A BUNCH OF THYME
29,KOOL AND THE GANG,TAKE MY HEART (YOU CAN HAVE IT IF YOU WANT IT)
30,ADAM & THE ANTS,DEUTSCHER GIRLS
31,DAVID BOWIE,BAAL'S HYMN (EP)
32,ABBA,HEAD OVER HEELS
33,BUCKS FIZZ,MY CAMERA NEVER LIES
34,THE JETS,LOVE MAKES THE WORLD GO ROUND
35,DOLLAR,GIVE ME BACK MY HEART
36,STATUS QUO,DEAR JOHN
37,BILL WYMAN,A NEW FASHION
38,BARBRA STREISAND,MEMORY
39,THE JAM,TOWN CALLED MALICE/PRECIOUS
40,SOFT CELL,SAY HELLO WAVE GOODBYE
41,ALTERED IMAGES,SEE THOSE EYES
42,VICKY D,THE BEAT IS MINE
43,KILLING JOKE,EMPIRE SONG
44,THE BOOMTOWN RATS,HOUSE ON FIRE
45,DEXY'S MIDNIGHT RUNNERS,CELTIC SOUL BROTHERS
46,ANTI-NOWHERE LEAGUE,I HATE…PEOPLE
47,GENESIS,MAN ON THE CORNER
48,MIKE OLDFIELD,FIVE MILES OUT
49,ORCHESTRAL MANOEUVRES IN THE DARK,MAID OF ORLEANS (THE WALTZ OF JOAN OF ARC)
50,GRAHAM PARKER AND THE RUMOUR,TEMPORARY BEAUTY
51,BLUE RONDO A LA TURK,KLACTOVEESEDSTEIN
52,TYGERS OF PAN TANG,LOVE POTION NUMBER 9
53,XAVIER,WORK THAT SUCKER TO DEATH
54,ADAM & THE ANTS,ANTMUSIC (EP)
55,THE FOUR TOPS,TONIGHT I'M GONNA LOVE YOU ALL OVER
56,D TRAIN,YOU'RE THE ONE FOR ME
57,SHALAMAR,I CAN MAKE YOU FEEL GOOD
58,DARYL HALL AND JOHN OATES,I CAN'T GO FOR THAT (NO CAN DO)
59,SMOKEY ROBINSON,TELL ME TOMORROW
60,ELTON JOHN,BLUE EYES
61,DOLLAR,RING RING
62,BAUHAUS,KICK IN THE EYE {1982}
63,MIKE POST AND LARRY CARLTON,THEME FROM 'HILL STREET BLUES'
64,QUARTERFLASH,HARDEN MY HEART
65,BLACKFOOT,DRY COUNTRY (FOUR FROM BLACKFOOT)
66,A FLOCK OF SEAGULLS,I RAN
67,SLADE,RUBY RED
68,THE STRANGLERS,GOLDEN BROWN
69,HANK MARVIN,DON'T TALK
70,B-MOVIE,NOWHERE GIRL
71,T REX,TELEGRAM SAM
72,MOBILES,AMOUR AMOUR
73,GEORGE BENSON,NEVER GIVE UP ON A GOOD THING
74,XTC,BALL AND CHAIN
75,CHRIS REA,LOVING YOU
