positions,artists,titles
1,WHAM!,FREEDOM
2,STEVIE WONDER,I JUST CALLED TO SAY I LOVE YOU
3,CULTURE CLUB,THE WAR SONG
4,PAUL MCCARTNEY,NO MORE LONELY NIGHTS (BALLAD)
5,GIORGIO MORODER AND PHILIP OAKEY,TOGETHER IN ELECTRIC DREAMS
6,THE CARS,DRIVE
7,THE STYLE COUNCIL,SHOUT TO THE TOP
8,RAY PARKER Jr.,GHOSTBUSTERS
9,PAUL YOUNG,I'M GONNA TEAR YOUR PLAYHOUSE DOWN
10,JOHN WAITE,MISSING YOU
11,BRONSKI BEAT,WHY?
12,ALISON MOYET,ALL CRIED OUT
13,U2,PRIDE (IN THE NAME OF LOVE)
14,PRINCE AND THE REVOLUTION,PURPLE RAIN
15,THE STRANGLERS,SKIN DEEP
16,UB40,IF IT HAPPENS AGAIN
17,SISTER SLEDGE,LOST IN MUSIC {1984}
18,FREDDIE MERCURY,LOVE KILLS
19,SADE,SMOOTH OPERATOR
20,GEORGE MICHAEL,CARELESS WHISPER
21,ADAM ANT,APOLLO 9
22,CHAKA KHAN,I FEEL FOR YOU
23,ULTRAVOX,LOVE'S GREAT ADVENTURE
24,BLACK LACE,AGADOO
25,SPANDAU BALLET,HIGHLY STRUNG
26,MEAT LOAF,MODERN GIRL
27,DAVID BOWIE,BLUE JEAN
28,SHAKIN' STEVENS,A LETTER TO YOU
29,STEPHANIE MILLS,THE MEDICINE SONG
30,JULIAN LENNON,TOO LATE FOR GOODBYES
31,ALPHAVILLE,BIG IN JAPAN
32,ANIMAL NIGHTLIFE,MR. SOLITAIRE
33,KIM WILDE,THE SECOND TIME
34,BIG COUNTRY,EAST OF EDEN
35,MIAMI SOUND MACHINE,DR BEAT
36,LIONEL RICHIE,PENNY LOVER
37,QUEEN,HAMMER TO FALL
38,BRUCE SPRINGSTEEN,COVER ME
39,EUGENE WILDE,GOTTA GET YOU HOME TONIGHT
40,FEARGAL SHARKEY,LISTEN TO YOUR FATHER
41,ZZ TOP,GIMME ALL YOUR LOVIN' {1984}
42,ORCHESTRAL MANOEUVRES IN THE DARK,TESLA GIRLS
43,BILLY OCEAN,CARIBBEAN QUEEN (NO MORE LOVE ON THE RUN)
44,NIK KERSHAW,HUMAN RACING
45,LEVEL 42,HOT WATER
46,MALCOLM MCLAREN,MADAM BUTTERFLY (UN BEL DI VEDREMO)
47,LIMAHL,NEVER ENDING STORY
48,LAURA BRANIGAN,SELF CONTROL
49,THE SISTERS OF MERCY,WALK AWAY
50,DEPECHE MODE,MASTER AND SERVANT
51,THE SOS BAND,WEEKEND GIRL
52,GRANDMASTER FLASH AND MELLE MEL,WHITE LINES (DON'T DO IT)
53,FONDA RAE,TOUCH ME
54,ELTON JOHN,PASSENGERS
55,DIANA ROSS,TOUCH BY TOUCH
56,THE EVERLY BROTHERS,ON THE WINGS OF A NIGHTINGALE
57,KRAFTWERK,TOUR DE FRANCE {1984}
58,DIVINE,I'M SO BEAUTIFUL
59,HOWARD JONES,LIKE TO GET TO KNOW YOU WELL
60,ELTON JOHN,WHO WEARS THESE SHOES
61,MIKE POST,THE 'A' TEAM
62,XTC,ALL YOU PRETTY GIRLS
63,FRANKIE GOES TO HOLLYWOOD,TWO TRIBES
64,SPANDAU BALLET,I'LL FLY FOR YOU
65,LAURA BRANIGAN,THE LUCKY ONE
66,DARYL HALL AND JOHN OATES,OUT OF TOUCH
67,DIO,MYSTERY
68,PAUL HARDCASTLE,RAIN FOREST
69,JEFFREY OSBORNE,DON'T STOP
70,ASWAD,54 46 WAS MY NUMBER
71,FRANKIE GOES TO HOLLYWOOD,RELAX
72,THE JETS,PARTY DOLL
73,BUCKS FIZZ,TALKING IN YOUR SLEEP
74,ODYSSEY,MAGIC TOUCH {1984}
75,HAYWOODE,I CAN'T LET YOU GO
76,JUDGE DREAD,RELAX
77,ORANGE JUICE,LEAN PERIOD
78,JOCELYN BROWN,I WISH YOU WOULD
79,EVERYTHING BUT THE GIRL,NATIVE LAND
80,DAVID ESSEX,WELCOME
81,ALVIN STARDUST,I WON'T RUN AWAY
82,CHRIS REA,ACE OF HEARTS
83,THE STAPLE SINGERS,SLIPPERY PEOPLE
84,HUEY LEWIS AND THE NEWS,IF THIS IS IT
85,MIQUEL BROWN,BLACK LEATHER
86,HELEN TERRY,STUTTERING
87,EVELYN 'CHAMPAGNE' KING,I'M SO ROMANTIC
88,THE SMITHS,WILLIAM IT WAS REALLY NOTHING
89,AFRIKA BAMBAATAA,FRANTIC SITUATION
90,TEARS FOR FEARS,MOTHERS TALK
91,ICICLE WORKS,HOLLOW HORSE
92,KENNY ROGERS WITH KIM CARNES AND JAMES INGRAM,WHAT ABOUT ME
93,TWISTED SISTER,I WANNA ROCK
94,SPK,JUNK FUNK
95,EDDY GRANT,BOYS IN THE STREET
96,POSITIVE NOISE,A MILLION MILES AWAY
97,PHYLLIS ST JAMES,CANDLELIGHT AFTERNOON
98,MIAMI SOUND MACHINE,PRISONER OF LOVE
99,RALPH MACDONALD,IN THE NAME OF LOVE
100,THE PSYCHEDELIC FURS,HEARTBEAT
