positions,artists,titles
1,SAM SMITH,STAY WITH ME
2,MR PROBZ,WAVES
3,FUSE ODG FT SEAN PAUL,DANGEROUS LOVE
4,RITA ORA,I WILL NEVER LET YOU DOWN
5,CLEAN BANDIT FT SHARNA BASS,EXTRAORDINARY
6,JOHN LEGEND,ALL OF ME
7,CALVIN HARRIS,SUMMER
8,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
9,KIESZA,HIDEAWAY
10,MICHAEL JACKSON,LOVE NEVER FELT SO GOOD
11,SIGMA,NOBODY TO LOVE
12,PHARRELL WILLIAMS,HAPPY
13,IDINA MENZEL,LET IT GO
14,IGGY AZALEA FT CHARLI XCX,FANCY
15,COLDPLAY,A SKY FULL OF STARS
16,JASON DERULO FT SNOOP DOGG,WIGGLE
17,TOVE LO,STAY HIGH
18,ED SHEERAN,ONE
19,CHRIS BROWN/LIL WAYNE/TYGA,LOYAL
20,AFROJACK FT WRABEL,TEN FEET TALL
21,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
22,KATY PERRY,BIRTHDAY
23,PITBULL FT GRL,WILD WILD LOVE
24,COLDPLAY,MAGIC
25,JUSTIN TIMBERLAKE,NOT A BAD THING
26,DUKE DUMONT FT JAX JONES,I GOT U
27,PHARRELL WILLIAMS,MARILYN MONROE
28,ROUTE 94 FT JESS GLYNNE,MY LOVE
29,CASH CASH FT BEBE REXHA,TAKE ME HOME
30,SAM SMITH,MONEY ON MY MIND
31,SHIFT K3Y,TOUCH
32,ALOE BLACC,THE MAN
33,DJ SNAKE & LIL JON,TURN DOWN FOR WHAT
34,KATY PERRY FT JUICY J,DARK HORSE
35,LITTLE MIX,SALUTE
36,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN
37,5 SECONDS OF SUMMER,SHE LOOKS SO PERFECT
38,NICKI MINAJ,PILLS N POTIONS
39,FOXES,HOLDING ONTO HEAVEN
40,ZEDD/FOXES,CLARITY
41,PITBULL FT KESHA,TIMBER
42,DAVID GUETTA/SHOWTEK/VASSY,BAD
43,ALICIA KEYS FT KENDRICK LAMAR,IT'S ON AGAIN
44,5 SECONDS OF SUMMER,GOOD GIRLS
45,VAMPS,LAST NIGHT
46,ONE DIRECTION,YOU & I
47,ELLIE GOULDING,HOW LONG WILL I LOVE YOU
48,COLDPLAY,MIDNIGHT
49,ONEREPUBLIC,COUNTING STARS
50,NERO,SATISFY
51,DJ CASSIDY/THICKE/JESSIE J,CALLING ALL HEARTS
52,ENRIQUE IGLESIAS FT PITBULL,I'M A FREAK
53,IDINA MENZEL/KRISTEN BELL,FOR THE FIRST TIME IN FOREVER
54,COMMON LINNETS,CALM AFTER THE STORM
55,AVICII,WAKE ME UP
56,AVICII,HEY BROTHER
57,AVICII,ADDICTED TO YOU
58,FAT JOE FT ASHANTI,WHAT'S LUV
59,VANCE JOY,RIPTIDE
60,GARY BARLOW,LET ME GO
61,BEYONCE FT JAY-Z,DRUNK IN LOVE
62,A GREAT BIG WORLD/AGUILERA,SAY SOMETHING
63,DVBBS & BORGEOUS/TINIE TEMPAH,TSUNAMI (JUMP)
64,CONCHITA WURST,RISE LIKE A PHOENIX
65,GORGON CITY FT MNEK,READY FOR YOUR LOVE
66,CHAINSMOKERS,SELFIE
67,KATY PERRY,ROAR
68,LANA DEL REY VS CEDRIC GERVAIS,SUMMERTIME SADNESS
69,DEMI LOVATO,LET IT GO
70,COLDPLAY,ANOTHER'S ARMS
71,PALOMA FAITH,CAN'T RELY ON YOU
72,ROBIN THICKE/TI/PHARRELL,BLURRED LINES
73,AMERICAN AUTHORS,BEST DAY OF MY LIFE
74,KEVIN LYTTLE,TURN ME ON
75,BOMBAY BICYCLE CLUB,FEEL
76,BASTILLE,POMPEII
77,TWISTA FT FAITH EVANS,HOPE
78,NEON JUNGLE,WELCOME TO THE JUNGLE
79,FAUL & WAD AD VS PNAU,CHANGES
80,KRISTEN BELL/SANTINO FONTANA,LOVE IS AN OPEN DOOR
81,PAUL HEATON & JACQUI ABBOTT,D.I.Y
82,BUSTED,YEAR 3000
83,AEROSMITH,I DON'T WANT TO MISS A THING
84,PASSENGER,LET HER GO
85,JOHN NEWMAN,LOVE ME AGAIN
86,SCRIPT FT WILL I AM,HALL OF FAME
87,ED SHEERAN,I SEE FIRE
88,MOLLY,CHILDREN OF THE UNIVERSE
89,WILL I AM/CYRUS/KHALIFA,FEELIN' MYSELF
90,JAMES BLUNT,POSTCARDS
91,EMINEM FT NATE RUESS,HEADLIGHTS
92,TRAIN,HEY SOUL SISTER
93,CHRISTINA PERRI,HUMAN
94,IMAGINE DRAGONS,DEMONS
95,ELLIE GOULDING,BURN
96,KLANGKARUSSELL FT WILL HEARD,SONNENTANZ (SUN DON'T SHINE)
97,BEYONCE,PRETTY HURTS
98,MICHAEL JACKSON,SLAVE TO THE RHYTHM
99,LORDE,TENNIS COURT
100,SHAGGY FT RIKROK,IT WASN'T ME
