positions,artists,titles
1,EUROPE,THE FINAL COUNTDOWN
2,ERASURE,SOMETIMES
3,THE HOUSEMARTINS,CARAVAN OF LOVE
4,ORAN 'JUICE' JONES,THE RAIN
5,BERLIN,TAKE MY BREATH AWAY (LOVE THEME FROM 'TOP GUN')
6,GREGORY ABBOTT,SHAKE YOU DOWN
7,BON JOVI,LIVIN' ON A PRAYER
8,MADONNA,OPEN YOUR HEART
9,NICK KAMEN,EACH TIME YOU BREAK MY HEART
10,THE COMMUNARDS,SO COLD THE NIGHT
11,DEBBIE HARRY,FRENCH KISSIN' IN THE USA
12,SWING OUT SISTER,BREAKOUT
13,ROGER WHITTAKER AND DES O'CONNOR,THE SKYE BOAT SONG
14,JACKIE WILSON,REET PETITE {1986}
15,KIM WILDE,YOU KEEP ME HANGIN' ON
16,A-HA,CRY WOLF
17,GENESIS,LAND OF CONFUSION
18,MEL AND KIM,SHOWING OUT (GET FRESH AT THE WEEKEND)
19,GEORGE BENSON,SHIVER
20,RED BOX,FOR AMERICA
21,JAKI GRAHAM,STEP RIGHT UP
22,ANITA BAKER,SWEET LOVE
23,BRUCE SPRINGSTEEN,WAR
24,ALISON MOYET,IS THIS LOVE?
25,DEXY'S MIDNIGHT RUNNERS,BECAUSE OF YOU
26,FIVE STAR,IF I SAY YES
27,CAMEO,CANDY
28,SPANDAU BALLET,THROUGH THE BARRICADES
29,EURYTHMICS,THE MIRACLE OF LOVE
30,THE GAP BAND,BIG FUN
31,THE BANGLES,WALK LIKE AN EGYPTIAN
32,FRANKIE GOES TO HOLLYWOOD,WARRIORS (OF THE WASTELAND)
33,CLIFF RICHARD AND SARAH BRIGHTMAN,ALL I ASK OF YOU
34,STATUS QUO,DREAMIN'
35,RAY MOORE,O' MY FATHER HAD A RABBIT
36,PETER GABRIEL AND KATE BUSH,DON'T GIVE UP
37,SHAKIN' STEVENS,BECAUSE I LOVE YOU
38,ELKIE BROOKS,NO MORE THE FOOL
39,PAUL MCCARTNEY,ONLY LOVE REMAINS
40,STATUS QUO,IN THE ARMY NOW
41,CUTTING CREW,I'VE BEEN IN LOVE BEFORE
42,LOOSE ENDS,NIGHTS OF PLEASURE
43,NIK KERSHAW,RADIO MUSICOLA
44,ULTRAVOX,ALL FALL DOWN
45,KENNY LOGGINS,DANGER ZONE
46,HUEY LEWIS AND THE NEWS,HIP TO BE SQUARE
47,MADNESS,(WAITING FOR) THE GHOST TRAIN
48,SAMANTHA FOX,I'M ALL YOU NEED
49,GLASS TIGER,DON'T FORGET ME (WHEN I'M GONE)
50,IRON MAIDEN,STRANGER IN A STRANGE LAND
51,PAUL SIMON,THE BOY IN THE BUBBLE
52,SPITTING IMAGE,SANTA CLAUS IS ON THE DOLE/FIRST ATHEIST TABERNACLE CHOIR
53,GO GO LORENZO AND THE DAVIS PINCKNEY PROJECT,YOU CAN DANCE IF YOU WANT TO
54,GO WEST,TRUE COLOURS
55,SIMPLE MINDS,GHOSTDANCING
56,THE PRETENDERS,HYMN TO HER
57,CURTIS HAIRSTON,CHILLIN' OUT
58,RANDY CRAWFORD,ALMAZ
59,ELTON JOHN AND CLIFF RICHARD,SLOW RIVERS
60,ORCHESTRAL MANOEUVRES IN THE DARK,WE LOVE YOU
61,WOMACK AND WOMACK,SOUL LOVE/SOUL MAN
62,THE STRANGLERS,BIG IN AMERICA
63,MADONNA,TRUE BLUE
64,CHRIS DE BURGH,A SPACEMAN CAME TRAVELLING/THE BALLROOM OF ROMANCE
65,GORDEN KAYE AND VICKY MICHELLE,JE T'AIME (ALLO ALLO)/RENE DMC
66,HOWARD JONES,YOU KNOW I LOVE YOU…DON'T YOU
67,NICK BERRY,EVERY LOSER WINS
68,IGGY POP,REAL WILD CHILD (WILD ONE)
69,GAY GORDON AND THE MINCE PIES,THE ESSENTIAL WALLY PARTY MEDLEY
70,CURIOSITY KILLED THE CAT,DOWN TO EARTH
71,HEAVY D AND THE BOYZ,MR BIG STUFF
72,DOCTOR AND THE MEDICS WITH ROY WOOD,WATERLOO
73,THE DAMNED,ANYTHING
74,PAUL YOUNG,SOME PEOPLE
75,RAZE,JACK THE GROOVE
76,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
77,CYNDI LAUPER,CHANGE OF HEART
78,PETER CETERA WITH AMY GRANT,THE NEXT TIME I FALL
79,ALED JONES,A WINTER STORY
80,ROD STEWART,IN MY LIFE
81,SNOWMEN,NIK NAK PADDY WAK
82,CHRIS REA,HELLO FRIEND
83,HINDSIGHT,SMALL CHANGE
84,MAN 2 MAN MEETS MAN PARRISH,MALE STRIPPER
85,WHAM!,LAST CHRISTMAS/EVERYTHING SHE WANTS
86,VESTA WILLIAMS,ONCE BITTEN TWICE SHY
87,AGE OF CHANCE,KISS
88,ROBBIE NEVIL,C'EST LA VIE
89,BOB GELDOF,THIS IS THE WORLD CALLING
90,JENNIFER RUSH,THE POWER OF LOVE {1986}
91,FISSION,KING OF SWING
92,CAMEO,WORD UP
93,TAFFY,I LOVE MY RADIO
94,BORIS GARDINER,THE MEANING OF CHRISTMAS
95,THE HOUSEMARTINS,THINK FOR A MINUTE
96,JOY DIVISION,THE PEEL SESSIONS
97,JOHN ANDERSON BIG BAND,GLENN MILLER MEDLEY {1986}
98,MC MIKER G AND DJ SVEN,CELEBRATION RAP
99,GARY NUMAN,I STILL REMEMBER
100,LULU,MY BOY LOLLIPOP
