positions,artists,titles
1,GAITAN/CASTILLO/ADASSA/FELIZ,WE DON'T TALK ABOUT BRUNO
2,GAYLE,ABCDEFU
3,ADELE,EASY ON ME
4,FIREBOY DML & ED SHEERAN,PERU
5,JESSICA DARROW,SURFACE PRESSURE
6,SAM FENDER,SEVENTEEN GOING UNDER
7,LAUREN SPENCER-SMITH,FINGERS CROSSED
8,D-BLOCK EUROPE FT CENTRAL CEE,OVERSEAS
9,SWITCHOTR FT A1 & J1,COMING FOR YOU
10,ARRDEE,FLOWERS (SAY MY NAME)
11,LOST FREQUENCIES/CALUM SCOTT,WHERE ARE YOU NOW
12,WEEKND,SACRIFICE
13,ACRAZE FT CHERISH,DO IT TO IT
14,ED SHEERAN,OVERPASS GRAFFITI
15,STEPHANIE BEATRIZ/OLGA MEREDIZ,THE FAMILY MADRIGAL
16,ED SHEERAN,SHIVERS
17,BELTERS ONLY FT JAZZY,MAKE ME FEEL GOOD
18,ADELE,OH MY GOD
19,LUUDE FT COLIN HAY,DOWN UNDER
20,IMAGINE DRAGONS/JID/LEAGUE OF,ENEMY
21,D-BLOCK EUROPE FT AJ TRACEY,MAKE YOU SMILE
22,JOEL CORRY FT MABEL,I WISH
23,ELTON JOHN & DUA LIPA,COLD HEART
24,ED SHEERAN,BAD HABITS
25,JUSTIN BIEBER,GHOST
26,HAZEY,PACKS AND POTIONS
27,EWAN MCVICAR,TELL ME SOMETHING GOOD
28,DERMOT KENNEDY,BETTER DAYS
29,WEEKND,TAKE MY BREATH
30,COLDPLAY & BTS,MY UNIVERSE
31,ADELE,I DRINK WINE
32,GAME FT KANYE WEST,EAZY
33,CENTRAL CEE,RETAIL THERAPY
34,GLASS ANIMALS,HEAT WAVES
35,TIESTO & AVA MAX,THE MOTTO
36,ARZ,ALONE WITH YOU
37,GUNNA/FUTURE/YOUNG THUG,PUSHIN P
38,ANXIETY/WILLOW/TYLER COLE,MEET ME AT OUR SPOT
39,TAYLOR SWIFT,ALL TOO WELL (TAYLOR'S VERSION)
40,KID LAROI & JUSTIN BIEBER,STAY
41,YEARS & YEARS/GALANTIS,SWEET TALKER
42,CKAY,LOVE NWANTITI (AH AH AH)
43,CLEAN BANDIT/TOPIC/WES NELSON,DRIVE
44,FRANK OCEAN,LOST
45,WEEKND,IS THERE SOMEONE ELSE
46,BECKY HILL & TOPIC,MY HEART GOES (LA DI DA)
47,POST MALONE & WEEKND,ONE RIGHT NOW
48,BEATFREAKZ/RAYE/RUSS/WWW,MONEY CALLING
49,OLIVIA RODRIGO,GOOD 4 U
50,JAYMES YOUNG,INFINITY
51,SZA,I HATE U
52,SWEDISH HOUSE MAFIA/WEEKND,MOTH TO A FLAME
53,CAT BURNS,GO
54,CENTRAL CEE,OBSESSED WITH YOU
55,NEIKED/MAE MULLER/POLO G,BETTER DAYS
56,MUSE,WON'T STAND DOWN
57,SHAWN MENDES,IT'LL BE OKAY
58,JNR CHOI,TO THE MOON
59,ALESSO/KATY PERRY,WHEN I'M GONE
60,MUNI LONG,HRS AND HRS
61,MEDUZA FT HOZIER,TELL IT TO MY HEART
62,AMAARAE FT MOLIY,SAD GIRLZ LUV MONEY
63,EMMY MELI,I AM WOMAN
64,DOJA CAT,WOMAN
65,JASON DERULO,ACAPULCO
66,LIL NAS X & JACK HARLOW,INDUSTRY BABY
67,JETHRO HESTON/MAX MARSHALL,CUT ME LOOSE
68,GARFIELD/HENRY/HUDGENS/SHIPP,30/90
69,JOEL CORRY/JAX JONES/XCX,OUT OUT
70,DAVID KUSHNER,MISERABLE MAN
71,KILLERS,MR BRIGHTSIDE
72,SILK SONIC/BRUNO MARS/PAAK,SMOKIN OUT THE WINDOW
73,CENTRAL CEE,DAILY DUPPY
74,DUA LIPA,LEVITATING
75,CHRIS BROWN,IFFY
76,GUNNA FT DRAKE,P POWER
77,TOM GRENNAN,DON'T BREAK THE HEART
78,BILLIE EILISH,HAPPIER THAN EVER
79,D-BLOCK EUROPE,NO COMPETITION
80,LIL NAS X,THATS WHAT I WANT
81,FRENCH THE KID,REMEDY
82,JONASU,BLACK MAGIC
83,NEMZZZ,ELEVATE
84,CRAIG DAVID & MNEK,WHO YOU ARE
85,GUNNA FT FUTURE,TOO EASY
86,BOYWITHUKE,TOXIC
87,DOD & CARLA MONROE,STILL SLEEPLESS
88,BECKY HILL & DAVID GUETTA,REMEMBER
89,PRIVATE ZERO,SOMEONE ELSE
90,J-BEE,4AM
91,SILKY FT TEEDEE,MAD AT ME
92,SADIE JEAN,WYD NOW
93,WILKINSON & ISSEY CROSS,USED TO THIS
94,WALTERS,I LOVE YOU SO
95,LEWIS CAPALDI,SOMEONE YOU LOVED
96,DAVE FT STORMZY,CLASH
97,DOJA CAT & WEEKND,YOU RIGHT
98,BBNOS FT RICH BRIAN,EDAMAME
99,JONAS BLUE & WHY DON'T WE,DON'T WAKE ME UP
100,LADY GAGA & BRADLEY COOPER,SHALLOW
