positions,artists,titles
1,RIHANNA FT DRAKE,WHAT'S MY NAME
2,MATT CARDLE,WHEN WE COLLIDE
3,BLACK EYED PEAS,THE TIME (DIRTY BIT)
4,KATY B FT MS DYNAMITE,LIGHTS ON
5,JESSIE J,DO IT LIKE A DUDE
6,ELLIE GOULDING,YOUR SONG
7,KATY PERRY,FIREWORK
8,FAR EAST MOVEMENT/CATARACS/DEV,LIKE A G6
9,RIHANNA,ONLY GIRL (IN THE WORLD)
10,DAVID GUETTA FT RIHANNA,WHO'S THAT CHICK
11,CEE LO GREEN,FORGET YOU
12,TINIE TEMPAH FT KELLY ROWLAND,INVINCIBLE
13,WILLOW,WHIP MY HAIR
14,TAKE THAT,THE FLOOD
15,NERO,ME AND YOU
16,OLLY MURS,THINKING OF ME
17,BRUNO MARS,JUST THE WAY YOU ARE (AMAZING)
18,CHERYL COLE,THE FLOOD
19,PINK,RAISE YOUR GLASS
20,ALEXIS JORDAN,HAPPINESS
21,MIKE POSNER,COOLER THAN ME
22,MCFLY FT TAIO CRUZ,SHINE A LIGHT
23,WANTED,LOSE MY MIND
24,CEE LO GREEN,IT'S OK
25,NICOLE SCHERZINGER,POISON
26,USHER,MORE
27,ADELE,MAKE YOU FEEL MY LOVE
28,MICHAEL JACKSON FT AKON,HOLD MY HAND
29,MARTIN SOLVEIG & DRAGONETTE,HELLO
30,EMINEM FT RIHANNA,LOVE THE WAY YOU LIE
31,NELLY,JUST A DREAM
32,N-DUBZ,GIRLS
33,PROFESSOR GREEN FT MAVERICK,JUNGLE
34,JLS,LOVE YOU MORE
35,WILL I AM & NICKI MINAJ,CHECK IT OUT
36,TINIE TEMPAH FT ERIC TURNER,WRITTEN IN THE STARS
37,TAIO CRUZ,DYNAMITE
38,ELIZA DOOLITTLE,PACK UP
39,JAMES BLAKE,LIMIT TO YOUR LOVE
40,GYPTIAN,HOLD YOU
41,TINIE TEMPAH,PASS OUT
42,WHITE LIES,BIGGER THAN US
43,SATURDAYS FT FLO RIDA,HIGHER
44,DUCK SAUCE,BARBRA STREISAND
45,BIFFY CLYRO,MANY OF HORROR
46,RIHANNA,S&M
47,BOB FT RIVERS CUOMO,MAGIC
48,ALEXA GODDARD,TURN MY SWAG ON
49,KATY B,KATY ON A MISSION
50,AFROJACK FT EVA SIMONS,TAKE OVER CONTROL
51,SWEDISH HOUSE MAFIA VS TINIE,MIAMI 2 IBIZA
52,CHERYL COLE,PROMISE THIS
53,EXAMPLE,KICKSTARTS
54,TINCHY STRYDER FT CHIPMUNK,GAME OVER
55,GERRY RAFFERTY,BAKER STREET
56,TRACKSTARZ,GRENADE (BRUNO MARS TRIBUTE)
57,PLAN B,SHE SAID
58,TIM BERG,SEEK BROMANCE
59,SCRIPT,FOR THE FIRST TIME
60,OLLY MURS,PLEASE DON'T LET ME GO
61,KATY PERRY,TEENAGE DREAM
62,BLACK EYED PEAS,I GOTTA FEELING
63,FLO RIDA FT DAVID GUETTA,CLUB CAN'T HANDLE ME
64,MICHAEL BUBLE,HOLLYWOOD
65,WANTED,ALL TIME LOW
66,TRAVIE MCCOY FT BRUNO MARS,BILLIONAIRE
67,USHER FT PITBULL,DJ GOT US FALLIN' IN LOVE
68,YOLANDA BE COOL VS D CUP,WE NO SPEAK AMERICANO
69,LABRINTH,LET THE SUNSHINE
70,ELIZA DOOLITTLE,SKINNY GENES
71,FLO RIDA,TURN AROUND (5 4 3 2 1)
72,BOB FT HAYLEY WILLIAMS,AIRPLANES
73,KATY PERRY FT SNOOP DOGG,CALIFORNIA GURLS
74,WANTED,HEART VACANCY
75,DJ FRESH,GOLD DUST
76,CHIDDY BANG,OPPOSITE OF ADULTS
77,KINGS OF LEON,SEX ON FIRE
78,TEMPER TRAP,SWEET DISPOSITION
79,JLS,EYES WIDE SHUT
80,ISRAEL KAMAKAWIWO'OLE,SOMEWHERE OVER THE RAINBOW
81,KINGS OF LEON,PYRO
82,KYLIE MINOGUE,BETTER THAN TODAY
83,JAMIE WOON,NIGHT AIR
84,MUSE,FEELING GOOD
85,PLAN B,LOVE GOES DOWN
86,KINGS OF LEON,RADIOACTIVE
87,SWEDISH HOUSE MAFIA/PHARRELL,ONE (YOUR NAME)
88,SCRIPT,NOTHING
89,LONELY ISLAND FT AKON,I JUST HAD SEX
90,ELLIE GOULDING,STARRY EYED
91,X FACTOR FINALISTS 2010,HEROES
92,ALICIA KEYS,EMPIRE STATE OF MIND (PART II)
93,EMINEM,NOT AFRAID
94,DEVLIN FT LABRINTH,LET IT GO
95,BIFFY CLYRO,BUBBLES
96,JOURNEY,DON'T STOP BELIEVIN'
97,N-DUBZ,BEST BEHAVIOUR
98,LADY GAGA FT BEYONCE,TELEPHONE
99,ALEXANDRA BURKE,THE SILENCE
100,MUSE,UPRISING
