positions,artists,titles
1,DAVE EDMUNDS,I HEAR YOU KNOCKING
2,JIMI HENDRIX EXPERIENCE,VOODOO CHILE
3,DON FARDON,INDIAN RESERVATION
4,MATTHEWS' SOUTHERN COMFORT,WOODSTOCK
5,NEIL DIAMOND,CRACKLIN' ROSIE
6,EDWIN STARR,WAR
7,T. REX,RIDE A WHITE SWAN
8,CLARENCE CARTER,PATCHES
9,ELVIS PRESLEY,I'VE LOST YOU
10,WHITE PLAINS,JULIE DO YA LOVE ME?
11,CHRISTIE,SAN BERNADINO
12,JIMMY RUFFIN,IT'S WONDERFUL
13,CCS,WHOLE LOTTA LOVE
14,MELANIE,RUBY TUESDAY
15,RATTLES,THE WITCH
16,CHAIRMEN OF THE BOARD,YOU'VE GOT ME DANGLING ON A STRING
17,ANDY WILLIAMS,HOME LOVIN' MAN
18,GLEN CAMPBELL,IT'S ONLY MAKE BELIEVE
19,MARY HOPKIN,THINK ABOUT YOUR CHILDREN
20,ROGER WHITTAKER,NEW WORLD IN THE MORNING
21,STATUS QUO,IN MY CHAIR
22,THE TREMELOES,ME AND MY LIFE
23,GERRY MONROE,MY PRAYER
24,MCGUINNESS FLINT,WHEN I'M DEAD AND GONE
25,FREDA PAYNE,BAND OF GOLD
26,THE JACKSON 5,I'LL BE THERE
27,PICKETTYWITCH,BABY I WON'T LET YOU DOWN
28,DEEP PURPLE,BLACK NIGHT
29,DES O'CONNOR,THE TIP OF MY FINGERS
30,BLACK SABBATH,PARANOID
31,ANNE MURRAY,SNOWBIRD
32,MOTOWN SPINNERS,IT'S A SHAME
33,FRANK SINATRA,MY WAY
34,PETER NOONE AND HERMAN'S HERMITS,LADY BARBARA
35,THE CARPENTERS,(THEY LONG TO BE) CLOSE TO YOU
36,THE TEMPTATIONS,BALL OF CONFUSION (THAT'S WHAT THE WORLD IS TODAY)
37,MICK JAGGER,MEMO FROM TURNER
38,JULIE FELIX,HEAVEN IS HERE
39,DESMOND DEKKER,YOU CAN GET IT IF YOU REALLY WANT
40,THE DAVE CLARK FIVE,MORE GOOD OLD ROCK 'N' ROLL
41,BOBBY BLOOM,MONTEGO BAY
42,JAMES TAYLOR,FIRE AND RAIN
43,THE FOUR TOPS,STILL WATER
44,FREDA PAYNE,DEEPER AND DEEPER
45,JOHNNY JOHNSON AND THE BANDWAGON,BLAME IT ON THE PONY EXPRESS
46,DIANA ROSS,AIN'T NO MOUNTAIN HIGH ENOUGH
47,CLIVE DUNN,GRANDAD
48,GILBERT O'SULLIVAN,NOTHING RHYMED
49,DOROTHY SQUIRES,MY WAY
50,STEVIE WONDER,HEAVEN HELP US ALL
