positions,artists,titles
1,ROBSON & JEROME,UNCHAINED MELODY/WHITE CLIFFS OF DOVER
2,U2,"HOLD ME, THRILL ME, KISS ME, KILL ME"
3,BABY D,I NEED YOUR LOVING (EVERYBODY'S GOT TO.)
4,MICHAEL JACKSON/JANET JACKSON,SCREAM
5,OUTHERE BROTHERS,BOOM BOOM BOOM
6,PULP,COMMON PEOPLE
7,WET WET WET,DON'T WANT TO FORGIVE ME NOW
8,WHIGFIELD,THINK OF YOU
9,M PEOPLE,SEARCH FOR THE HERO
10,EDWYN COLLINS,A GIRL LIKE YOU
11,JAM & SPOON FEATURING PLAVKA,RIGHT IN THE NIGHT (FALL IN LOVE WITH...
12,EAST 17,HOLD MY BODY TIGHT
13,PEREZ 'PREZ' PRADO & HIS ORCH,GUAGLIONE
14,SCATMAN JOHN,SCATMAN (SKI-BA-BOP-BA-DOP-BOP)
15,BON JOVI,THIS AIN'T A LOVE SONG
16,LADYSMITH BLACK../CHINA BLACK,SWING LOW SWEET CHARIOT
17,JODECI,FREEK 'N YOU
18,ALI CAMPBELL,THAT LOOK IN YOUR EYE
19,BILLIE RAY MARTIN,YOUR LOVING ARMS
20,HADDAWAY,FLY AWAY
21,ANNIE LENNOX,A WHITER SHADE OF PALE
22,SEAN MAGUIRE,NOW I'VE FOUND YOU
23,BITTY MCLEAN,WE'VE ONLY JUST BEGUN
24,MCALMONT & BUTLER,YES
25,NIGHTCRAWLERS FT JOHN REID,SURRENDER YOUR LOVE
26,DEEP FOREST,MARTA'S SONG
27,DURAN DURAN,WHITE LINES (DON'T DO IT)
28,VERVE,ON YOUR OWN
29,AMY GRANT,BIG YELLOW TAXI
30,RAPPIN' 4-TAY,I'LL BE AROUND
31,BLACK BOX,NOT ANYONE
32,PAULA ABDUL,MY LOVE IS FOR REAL
33,MIKE & THE MECHANICS,A BEGGAR ON A BEACH OF GOLD
34,LIVIN' JOY,DREAMER
35,MONTELL JORDAN,THIS IS HOW WE DO IT
36,BLACK GRAPE,REVEREND BLACK GRAPE
37,CHEMICAL BROTHERS,LEAVE HOME
38,LOVE TO INFINITY,KEEP LOVE TOGETHER
39,JOY DIVISION,LOVE WILL TEAR US APART
40,JOANNE FARRELL,ALL I WANNA DO
41,DODGY,STAYING OUT FOR THE SUMMER 95
42,CELINE DION,ONLY ONE ROAD
43,MICHAEL JACKSON/JANET JACKSON,SCREAM
44,OASIS,SUPERSONIC
45,JIMMY SOMERVILLE,HURT SO GOOD
46,DR DRE,KEEP THEIR HEADS RINGIN'
47,OASIS,SOME MIGHT SAY
48,OASIS,WHATEVER
49,JOSHUA KADISON,JESSIE
50,OASIS,LIVE FOREVER
51,REEF,NAKED
52,OASIS,SHAKERMAKER
53,OASIS,CIGARETTES & ALCOHOL
54,MICHELLE GAYLE,FREEDOM
55,JUDY CHEEKS,YOU'RE THE STORY OF MY LIFE/AS LONG AS..
56,PIZZAMAN,SEX ON THE STREETS
57,LADYSMITH BLACK../P.J. POWERS,WORLD IN UNION '95
58,D*INFLUENCE,MIDNITE
59,DUSTY SPRINGFIELD & DARYL HALL,WHEREVER WOULD I BE
60,BLUETONES,ARE YOU BLUE OR ARE YOU BLIND?
61,TAKE THAT,BACK FOR GOOD
62,CHRISSY WARD,RIGHT & EXACT
63,LOVELAND FT RACHEL MCFARLANE,DON'T MAKE ME WAIT
64,SKUNK ANANSIE,I CAN DREAM
65,BLESSID UNION OF SOULS,I BELIEVE
66,DEEP PURPLE,BLACK NIGHT
67,HUMAN LEAGUE,FILLING UP WITH HEAVEN
68,DANIEL O'DONNELL & MARY DUFF,SECRET LOVE
69,OUTHERE BROTHERS,DON'T STOP (WIGGLE WIGGLE)
70,TINA ARENA,CHAINS
71,GARY MOORE,NEED YOUR LOVE SO BAD
72,POWDER,AFRODISIAC
73,JOE T. VANNELLI PROJECT,SWEETEST DAY OF MAY
74,DJ BOBO,LOVE IS ALL AROUND
75,KIRSTY MACCOLL AND EVAN DANDO,PERFECT DAY
76,SIZE 9,I'M READY
77,BAK2BASSIKS FT MONA LISA,I CAN FEEL DESIRE
78,BEATLES,BABY IT'S YOU
79,CAPERCAILLIE,DARK ALAN (AILEIN DUINN)
80,BLUE BAMBOO,FUNKY FEELINGS
81,CHER/HYNDE/CHERRY WITH CLAPTON,LOVE CAN BUILD A BRIDGE
82,DAVID HOLMES,MINUS 61 IN DETROIT
83,ROD STEWART,YOU'RE THE STAR
84,JESUS AND MARY CHAIN,I HATE ROCK 'N' ROLL
85,WET WET WET,JULIA SAYS
86,JIMMY NAIL,CALLING OUT YOUR NAME
87,CARDIGANS,CARNIVAL
88,LIBERA,LIBERA
89,CLOCK,AXEL F/KEEP PUSHIN'
90,HAL 9000,STOOPID
91,FREAKPOWER,"TURN ON, TUNE IN, COP OUT"
92,NIGHTCRAWLERS,PUSH THE FEELING ON
93,JETPAC,MUSIC 'N' GURLS
94,BRUCE SPRINGSTEEN,SECRET GARDEN
95,LIPSTICK,BACK FOR GOOD
96,RHYTHM SOURCE,LOVE SHINE
97,ENDIVE,THE FEELING
98,NPG,GET WILD
99,PORTISHEAD,SOUR TIMES
100,SNAP! FEATURING SUMMER,THE FIRST THE LAST ETERNITY
