positions,artists,titles
1,BONEY M,RIVERS OF BABYLON/BROWN GIRL IN THE RING
2,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN,YOU'RE THE ONE THAT I WANT
3,DARTS,THE BOY FROM NEW YORK CITY
4,ROD STEWART AND THE SCOTTISH WORLD CUP SQUAD,OLE OLA (MULHER BRASILEIRA)
5,YVONNE ELLIMAN,IF I CAN'T HAVE YOU
6,THE BEE GEES,NIGHT FEVER
7,TAVARES,MORE THAN A WOMAN
8,JOHN PAUL YOUNG,LOVE IS IN THE AIR
9,PATTI SMITH GROUP,BECAUSE THE NIGHT
10,PLASTIC BERTRAND,CA PLANE POUR MOI
11,IAN DURY,WHAT A WASTE
12,SMOKIE,OH CAROL
13,MANFRED MANN'S EARTH BAND,DAVY'S ON THE ROAD AGAIN
14,HI TENSION,HI-TENSION
15,JAMES GALWAY,ANNIE'S SONG
16,RAFFAELLA CARRA,DO IT DO IT AGAIN
17,BLONDIE,(I'M ALWAYS TOUCHED BY YOUR) PRESENCE DEAR
18,DAVID SOUL,IT SURE BRINGS OUT THE LOVE IN YOUR EYES
19,SHAM 69,ANGELS WITH DIRTY FACES
20,RUBY WINTERS,COME TO ME!
21,THIN LIZZY,ROSALIE
22,IZHAR COHEN AND ALPHABETA,A BI NA BI
23,THE ROLLING STONES,MISS YOU
24,GOLDIE,MAKING UP AGAIN
25,FATHER ABRAHAM AND THE SMURFS,THE SMURF SONG
26,RAYDIO,JACK AND JILL
27,BROTHERHOOD OF MAN,BEAUTIFUL LOVER
28,BLACK SABBATH,NEVER SAY DIE
29,THE STRANGLERS,NICE 'N' SLEAZY
30,GUY MARKS,LOVING YOU HAS MADE ME BANANAS
31,ELVIS COSTELLO AND THE ATTRACTIONS,PUMP IT UP
32,JOHNNY MATHIS AND DENIECE WILLIAMS,"TOO MUCH, TOO LITTLE, TOO LATE"
33,BLUE OYSTER CULT,(DON'T FEAR) THE REAPER
34,ROSE ROYCE,IT MAKES YOU FEEL LIKE DANCIN'
35,MEAT LOAF,YOU TOOK THE WORDS RIGHT OUT OF MY MOUTH
36,HEATWAVE,MIND BLOWING DECISIONS
37,THE MANHATTAN TRANSFER,ON A LITTLE STREET IN SINGAPORE
38,ANDREW GOLD,NEVER LET HER SLIP AWAY
39,THE BOOMTOWN RATS,SHE'S SO MODERN
40,MARSHALL HAIN,DANCIN' IN THE CITY
41,BOILING POINT,LETS GET FUNKTIFIED
42,BRIAN AND MICHAEL,MATCHSTALK MEN AND MATCHSTALK CATS AND DOGS
43,ELKIE BROOKS,ONLY LOVE CAN BREAK YOUR HEART
44,REAL THING,LET'S GO DISCO
45,DEE D JACKSON,AUTOMATIC LOVER
46,THE MICHAEL ZAGER BAND,LET'S ALL CHANT
47,THE MOTORS,AIRPORT
48,TOM ROBINSON BAND,UP AGAINST THE WALL
49,SQUEEZE,BANG BANG
50,BARRY MANILOW,CAN'T SMILE WITHOUT YOU
51,AC/DC,ROCK AND ROLL DAMNATION
52,BOB MARLEY & THE WAILERS,SATISFY MY SOUL
53,CANDI STATON,HONEST I DO LOVE YOU
54,ELECTRIC LIGHT ORCHESTRA,WILD WEST HERO
55,EVELYN 'CHAMPAGNE' KING,SHAME
56,LINDISFARNE,RUN FOR HOME
57,ANDY GIBB,SHADOW DANCING
58,DEAN FRIEDMAN,WOMAN OF MINE
59,SINE,JUST LET ME DO MY THING
60,KATE BUSH,MAN WITH THE CHILD IN HIS EYES
61,LURKERS,AIN'T GOTTA CLUE
62,X-RAY SPEX,THE DAY THE WORLD TURNED DAY-GLO
63,T-CONNECTION,LET YOURSELF GO
64,ROBERT PALMER,EVERY KINDA PEOPLE
65,ALAN PRICE,JUST FOR YOU
66,THE BEE GEES,STAYIN' ALIVE
67,DEVO,(I CAN'T GET ME NO) SATISFACTION
68,GUYS AND DOLLS,ONLY LOVING DOES IT
69,LINDA CLIFFORD,IF MY FRIENDS COULD SEE ME NOW
70,DONNA SUMMER,LAST DANCE
71,CHIC,EVERYBODY DANCE
72,FOREIGNER,FEELS LIKE THE FIRST TIME
73,SUZI QUATRO,IF YOU CAN'T GIVE ME LOVE
74,"EARTH, WIND AND FIRE",JUPITER
75,ROKOTTO,FUNK THEORY
