positions,artists,titles
1,ADELE,SOMEONE LIKE YOU
2,JESSIE J FT BOB,PRICE TAG
3,RIHANNA,S&M
4,LADY GAGA,BORN THIS WAY
5,WIZ KHALIFA,BLACK AND YELLOW
6,CHRIS BROWN,YEAH 3X
7,ALEXIS JORDAN,GOOD GIRL
8,CHIPMUNK FT CHRIS BROWN,CHAMPION
9,ADELE,ROLLING IN THE DEEP
10,BRUNO MARS,GRENADE
11,DR DRE FT EMINEM & SKYLAR GREY,I NEED A DOCTOR
12,TINIE TEMPAH FT ELLIE GOULDING,WONDERMAN
13,JESSIE J,DO IT LIKE A DUDE
14,TIESTO VS DIPLO/BUSTA RHYMES,C'MON (CATCH 'EM BY SURPRISE)
15,PINK,F**KIN' PERFECT
16,AVRIL LAVIGNE,WHAT THE HELL
17,TAIO CRUZ/MCCOY/MINOGUE,HIGHER
18,DAVID GUETTA FT RIHANNA,WHO'S THAT CHICK
19,NOAH & THE WHALE,L.I.F.E.G.O.E.S.O.N.
20,OLLY MURS,HEART ON MY SLEEVE
21,BRITNEY SPEARS,TILL THE WORLD ENDS
22,DIDDY - DIRTY MONEY FT SKYLAR,COMING HOME
23,KESHA,WE R WHO WE R
24,CEE LO GREEN,FORGET YOU
25,BIRDY,SKINNY LOVE
26,JLS FT TINIE TEMPAH,EYES WIDE SHUT
27,BLACK EYED PEAS,JUST CAN'T GET ENOUGH
28,ENRIQUE IGLESIAS FT LUDACRIS,TONIGHT (I'M F**KIN' YOU)
29,BRUNO MARS,JUST THE WAY YOU ARE (AMAZING)
30,MARTIN SOLVEIG & DRAGONETTE,HELLO
31,TAKE THAT,KIDZ
32,RIHANNA FT DRAKE,WHAT'S MY NAME
33,ADELE,MAKE YOU FEEL MY LOVE
34,RIHANNA,ONLY GIRL (IN THE WORLD)
35,MCFLY,THAT'S THE TRUTH
36,KATY PERRY,FIREWORK
37,GLEE CAST,HEY SOUL SISTER
38,JUSTIN BIEBER FT JADEN SMITH,NEVER SAY NEVER
39,NICKI MINAJ FT DRAKE,MOMENT 4 LIFE
40,JEREMIH FT 50 CENT,DOWN ON ME
41,BRUNO MARS,MARRY YOU
42,FAR EAST MOVEMENT/RYAN TEDDER,ROCKETEER
43,WHEATUS,TEENAGE DIRTBAG
44,ALEXIS JORDAN,HAPPINESS
45,BRITNEY SPEARS,HOLD IT AGAINST ME
46,PIERCES,YOU'LL BE MINE
47,KATY B FT MS DYNAMITE,LIGHTS ON
48,GLEE CAST,DOG DAYS ARE OVER
49,CLARE MAGUIRE,THE LAST DANCE
50,JESSIE J,WHO YOU ARE
51,CHASE & STATUS FT LIAM BAILEY,BLIND FAITH
52,MANN FT 50 CENT,BUZZIN REMIX
53,WRETCH 32 FT L,TRAKTOR
54,BLACK EYED PEAS,THE TIME (DIRTY BIT)
55,SNOW PATROL,CHASING CARS
56,TINIE TEMPAH FT ERIC TURNER,WRITTEN IN THE STARS
57,N-DUBZ,MORNING STAR
58,BREAKAGE FT JESS MILLS,FIGHTING FIRE
59,GLEE CAST,MARRY YOU
60,TRAIN,HEY SOUL SISTER
61,GLEE CAST FT GWYNETH PALTROW,SINGING IN THE RAIN/UMBRELLA
62,GUNS N' ROSES,SWEET CHILD O' MINE
63,LUPE FIASCO,THE SHOW GOES ON
64,ELLIE GOULDING,LIGHTS
65,TAIO CRUZ,DYNAMITE
66,KANYE WEST FT DRAKE & RIHANNA,ALL OF THE LIGHTS
67,GLEE CAST,DON'T CRY FOR ME ARGENTINA
68,CHASE & STATUS FT PLAN B,END CREDITS
69,FOO FIGHTERS,ROPE
70,ELLIE GOULDING,YOUR SONG
71,BLACK EYED PEAS,I GOTTA FEELING
72,EMINEM FT RIHANNA,LOVE THE WAY YOU LIE
73,NICOLE SCHERZINGER,POISON
74,NELLY,JUST A DREAM
75,TINIE TEMPAH,PASS OUT
76,BETH DITTO,EP
77,NAKED & FAMOUS,YOUNG BLOOD
78,CAGE THE ELEPHANT,SHAKE ME DOWN
79,FLORENCE & THE MACHINE,DOG DAYS ARE OVER
80,PINK,RAISE YOUR GLASS
81,TREY SONGZ FT NICKI MINAJ,BOTTOMS UP
82,GLEE CAST,(I'VE HAD) THE TIME OF MY LIFE
83,CASSIUS,I HEART U SO
84,GLEE CAST FT GWYNETH PALTROW,FORGET YOU
85,RIHANNA,RUDE BOY
86,FAR EAST MOVEMENT/CATARACS/DEV,LIKE A G6
87,SCRIPT,THE MAN WHO CAN'T BE MOVED
88,USHER,MORE
89,PITBULL FT T-PAIN,HEY BABY (DROP IT TO THE FLOOR)
90,COOLIO FT LV,GANGSTA'S PARADISE
91,MIKE POSNER,COOLER THAN ME
92,ELBOW,ONE DAY LIKE THIS
93,WILLOW,21ST CENTURY GIRL
94,TAKE THAT,THE FLOOD
95,MATT CARDLE,WHEN WE COLLIDE
96,WANTED,ALL TIME LOW
97,EMINEM,LOSE YOURSELF
98,CEE LO GREEN,BRIGHT LIGHTS BIGGER CITY
99,OLLY MURS,THINKING OF ME
100,MCFLY FT TAIO CRUZ,SHINE A LIGHT
