positions,artists,titles
1,ED SHEERAN FT STORMZY,TAKE ME BACK TO LONDON
2,AITCH,TASTE (MAKE IT SHAKE)
3,KYGO & WHITNEY HOUSTON,HIGHER LOVE
4,AJ TRACEY,LADBROKE GROVE
5,POST MALONE,CIRCLES
6,JOEL CORRY,SORRY
7,DOMINIC FIKE,3 NIGHTS
8,LIL TECCA,RANSOM
9,YOUNG T & BUGSEY FT AITCH,STRIKE A POSE
10,POST MALONE FT YOUNG THUG,GOODBYES
11,POST MALONE,HOLLYWOOD'S BLEEDING
12,SAM SMITH,HOW DO YOU SLEEP
13,HEADIE ONE,BOTH
14,SHAWN MENDES/CAMILA CABELLO,SENORITA
15,REGARD,RIDE IT
16,SAM FELDT FT RANI,POST MALONE
17,MABEL,MAD LOVE
18,JORJA SMITH FT BURNA BOY,BE HONEST
19,TONES & I,DANCE MONKEY
20,STORMZY,SOUNDS OF THE SKENG
21,AITCH FT ZIEZIE,BUSS DOWN
22,ARIANA GRANDE & SOCIAL HOUSE,BOYFRIEND
23,DERMOT KENNEDY,OUTNUMBERED
24,ED SHEERAN FT KHALID,BEAUTIFUL PEOPLE
25,JAX JONES & BEBE REXHA,HARDER
26,FREYA RIDINGS,CASTLES
27,LEWIS CAPALDI,SOMEONE YOU LOVED
28,TIESTO/JONAS BLUE/RITA ORA,RITUAL
29,LIZZO,TRUTH HURTS
30,ED SHEERAN & JUSTIN BIEBER,I DON'T CARE
31,TAYLOR SWIFT,LOVER
32,LIL NAS X,OLD TOWN ROAD
33,LAUV & ANNE-MARIE,F**K I'M LONELY
34,NORMANI,MOTIVATION
35,MIST FT FREDO,SO HIGH
36,TAYLOR SWIFT,YOU NEED TO CALM DOWN
37,BILLIE EILISH,BAD GUY
38,CAMILA CABELLO,LIAR
39,LEWIS CAPALDI,HOLD ME WHILE YOU WAIT
40,MILEY CYRUS,SLIDE AWAY
41,Y2K & BBNOS,LALALA
42,SIGALA & BECKY HILL,WISH YOU WELL
43,AITCH FT TYREEZY,ALREADY
44,KREPT/KONAN/HEADIE ONE/K-TRAP,I SPY
45,DAVE FT BURNA BOY,LOCATION
46,MAHALIA FT BURNA BOY,SIMMER
47,BECKY HILL & WEISS,I COULD GET USED TO THIS
48,PROFESSOR GREEN/ALICE CHATER,GOT IT ALL
49,WILEY/TORY LANEZ/KRANIUM/DAPPY,MY ONE
50,CAMILA CABELLO,SHAMELESS
51,TAYLOR SWIFT,THE MAN
52,STORMZY,VOSSI BOP
53,LIL NAS X,PANINI
54,CHRIS BROWN FT DRAKE,NO GUIDANCE
55,SOLARDO & ELI BROWN,XTC
56,LANA DEL REY,DOIN' TIME
57,MEGAN THEE STALLION/MINAJ,HOT GIRL SUMMER
58,SAM FENDER,WILL WE TALK
59,RAYE,LOVE ME AGAIN
60,LIZZO,GOOD AS HELL
61,MEDUZA FT GOODBOYS,PIECE OF YOUR HEART
62,5 SECONDS OF SUMMER,TEETH
63,GEORGE EZRA,SHOTGUN
64,LADY GAGA & BRADLEY COOPER,SHALLOW
65,RUSS & TION WAYNE,KEISHA & BECKY
66,CALVIN HARRIS & RAG'N'BONE MAN,GIANT
67,SWAE LEE FT DRAKE,WON'T BE LATE
68,DENO FT DIGDAT,CHANGE
69,LANA DEL REY,NORMAN F**KING ROCKWELL
70,YVES V FT AFROJACK & ICONA POP,WE GOT THAT COOL
71,MABEL,DON'T CALL ME UP
72,DRAKE FT RICK ROSS,MONEY IN THE GRAVE
73,LEWIS CAPALDI,BRUISES
74,AVA MAX,SWEET BUT PSYCHO
75,TOM WALKER,JUST YOU AND I
76,CHAINSMOKERS/ILLENIUM/STELLA,TAKEAWAY
77,BILLIE EILISH,ALL THE GOOD GIRLS GO TO HELL
78,AMY WADGE,FAITH'S SONG
79,KATY PERRY,SMALL TALK
80,KOFFEE,TOAST
81,LIL TECCA,LOVE ME
82,SAM FENDER,HYPERSONIC MISSILES
83,KOJO FUNDS FT WIZKID,I LIKE
84,JAX JONES FT ELLA HENDERSON,THIS IS REAL
85,STORMZY,CROWN
86,JAX JONES & TOVE LO,JACQUES
87,AVA MAX,TORN
88,D-BLOCK EUROPE,HOME P*SSY
89,KATY PERRY,NEVER REALLY OVER
90,AVICII FT ALOE BLACC,SOS
91,CAMELPHAT & JAKE BUGG,BE SOMEONE
92,REMEDEE FT NOT3S & YOUNG ADZ,LOVE OF MY LIFE
93,LIL TJAY,F.N
94,SAM FENDER,THE BORDERS
95,DAVE & AJ TRACEY,THIAGO SILVA
96,KILLERS,MR BRIGHTSIDE
97,LEFTWING & KODY,I FEEL IT
98,LIL TECCA,DID IT AGAIN
99,KHALID/A BOOGIE WIT DA HOODIE,RIGHT BACK
100,PINKFONG,BABY SHARK
