positions,artists,titles
1,ABBA,DANCING QUEEN
2,PUSSYCAT,MISSISSIPPI
3,REAL THING,CAN'T GET BY WITHOUT YOU
4,ROD STEWART,SAILING {1976}
5,THE WURZELS,I AM A CIDER DRINKER
6,RICK DEES AND HIS CAST OF IDIOTS,DISCO DUCK
7,BAY CITY ROLLERS,I ONLY WANNA BE WITH YOU
8,TINA CHARLES,DANCE LITTLE LADY DANCE
9,MANFRED MANN'S EARTH BAND,BLINDED BY THE LIGHT
10,MR. ACKER BILK,ARIA
11,ELVIS PRESLEY,GIRL OF MY BEST FRIEND
12,THE RITCHIE FAMILY,THE BEST DISCO IN TOWN
13,KIKI DEE,LOVING AND FREE
14,SHERBET,HOWZAT
15,DEMIS ROUSSOS,WHEN FOREVER HAS GONE
16,ROD STEWART,THE KILLING OF GEORGIE
17,GEORGHE ZAMFIR,(LIGHT OF EXPERIENCE) DOINA DE JALE
18,SMOKIE,I'LL MEET YOU AT MIDNIGHT
19,TWIGGY,HERE I GO AGAIN
20,THE MANHATTANS,HURT
21,CLIFF RICHARD,I CAN'T ASK FOR ANYTHING MORE THAN YOU BABE
22,JAMES BROWN,GET UP OFFA THAT THING
23,TAVARES,DON'T TAKE AWAY THE MUSIC
24,DETROIT SPINNERS,THE RUBBERBAND MAN
25,J.A.L.N. BAND,DISCO MUSIC-I LIKE IT
26,CAN,I WANT MORE
27,THE CHI-LITES,YOU DON'T HAVE TO GO
28,RANDY EDELMAN,"UPTOWN, UPTEMPO WOMAN"
29,THE DRIFTERS,EVERY NITE'S A SATURDAY NIGHT WITH YOU
30,ENGLAND DAN AND JOHN FORD COLEY,I'D REALLY LOVE TO SEE YOU TONIGHT
31,JESSE GREEN,NICE AND SLOW
32,WINGS,LET 'EM IN
33,TOMMY HUNT,LOVING ON THE LOSING SIDE
34,WILD CHERRY,PLAY THAT FUNKY MUSIC
35,HOT CHOCOLATE,HEAVEN IS IN THE BACK SEAT OF MY CADILLAC
36,BILLIE JO SPEARS,WHAT I'VE GOT IN MIND
37,ELTON JOHN,BENNY AND THE JETS
38,CHICAGO,IF YOU LEAVE ME NOW
39,SIMON MAY,SUMMER OF MY LIFE
40,RUBETTES,UNDER ONE ROOF
41,SMOKEY ROBINSON AND THE MIRACLES,THE TEARS OF A CLOWN {1976}
42,T.REX,LASER LOVE
43,STARLAND VOCAL BAND,AFTERNOON DELIGHT
44,HOT BLOOD,SOUL DRACULA
45,PETER FRAMPTON,BABY I LOVE YOUR WAY
46,LALO SCHIFRIN,JAWS
47,CLIMAX BLUES BAND,COULDN'T GET IT RIGHT
48,EDDIE AND THE HOTRODS,LIVE AT THE MARQUEE
49,PAUL NICHOLAS,DANCING WITH THE CAPTAIN
50,THE AVERAGE WHITE BAND,QUEEN OF MY SOUL
