positions,artists,titles
1,LORD ROCKINGHAM'S XI,HOOTS MON
2,TOMMY EDWARDS,IT'S ALL IN THE GAME
3,CONWAY TWITTY,IT'S ONLY MAKE BELIEVE
4,JOHNNY MATHIS,A CERTAIN SMILE
5,MARINO MARINI AND HIS QUARTET,COME PRIMA
6,LONNIE DONEGAN,TOM DOOLEY
7,THE EVERLY BROTHERS,BIRD DOG
8,MALCOLM VAUGHAN WITH THE MICHAEL SAMMES SINGERS,MORE THAN EVER (COME PRIMA)
9,PERRY COMO,LOVE MAKES THE WORLD GO ROUND
10,CLIFF RICHARD AND THE DRIFTERS,MOVE IT
11,TOMMY DORSEY ORCHESTRA STARRING WARREN COVINGTON,TEA FOR TWO CHA CHA
12,RICKY NELSON,SOMEDAY
13,CONNIE FRANCIS,STUPID CUPID/CAROLINA MOON
14,CLIFF RICHARD AND THE DRIFTERS,HIGH CLASS BABY
15,TOMMY STEELE,COME ON LET'S GO
16,JACK SCOTT,MY TRUE LOVE
17,KINGSTON TRIO,TOM DOOLEY
18,EDDIE COCHRAN,SUMMERTIME BLUES
19,PERRY COMO,MANDOLINS IN THE MOONLIGHT
20,ELVIS PRESLEY,KING CREOLE
20,CONNIE FRANCIS,FALLIN'
22,JODIE SANDS,SOMEDAY (YOU'LL WANT ME TO WANT YOU)
23,LONNIE DONEGAN,LONNIE'S SKIFFLE PARTY
24,CONNIE FRANCIS,I'LL GET BY
25,HARRY BELAFONTE,MARY'S BOY CHILD
26,PONI-TAILS,BORN TOO LATE
27,DEAN MARTIN,VOLARE
28,RICKY NELSON,POOR LITTLE FOOL
28,ROBERT EARL,MORE THAN EVER (COME PRIMA)
30,RUSS CONWAY,MORE PARTY POPS
