positions,artists,titles
1,BRYAN ADAMS,(EVERYTHING I DO) I DO IT FOR YOU
2,HEAVY D AND THE BOYZ,NOW THAT WE'VE FOUND LOVE
3,JASON DONOVAN,ANY DREAM WILL DO
4,C&C MUSIC FACTORY FEATURING FREEDOM WILLIAMS,THINGS THAT MAKE YOU GO HMMM... FT FREEDOM WILLIAMS
5,GUNS N' ROSES,YOU COULD BE MINE
6,PAULA ABDUL,RUSH RUSH
7,ORCHESTRAL MANOEUVRES IN THE DARK,PANDORA'S BOX
8,EXTREME,MORE THAN WORDS
9,THE SHAMEN,MOVE ANY MOUNTAIN
10,CHER,LOVE AND UNDERSTANDING
11,ERASURE,CHORUS
12,KENNY THOMAS,THINKING ABOUT YOUR LOVE
13,CATHY DENNIS,JUST ANOTHER DREAM {1991}
14,DANNII MINOGUE,JUMP TO THE BEAT
15,INCOGNITO FEATURING JOCELYN BROWN,ALWAYS THERE FT JOCELYN BROWN
16,DJH FEATURING STEFY,I LIKE IT FT STEFY
17,LISA LISA AND CULT JAM,LET THE BEAT HIT 'EM
18,COLA BOY,7 WAYS TO LOVE
19,KIM APPLEBY,MAMA
20,BROS,ARE YOU MINE?
21,MC HAMMER,(HAMMER HAMMER) THEY PUT ME IN THE MIX
22,SALT-N-PEPA,DO YOU WANT ME
23,LONDONBEAT,A BETTER LOVE
24,NATALIE COLE,UNFORGETTABLE
25,COLOR ME BADD,I WANNA SEX YOU UP
26,FRANKIE KNUCKLES,THE WHISTLE SONG
27,VOICE OF THE BEEHIVE,MONSTERS AND ANGELS
28,ALTERN 8,INFILTRATE 202
29,MORRISSEY,PREGNANT FOR THE LAST TIME
30,BOMB THE BASS,WINTER IN JULY
31,JESUS JONES,"RIGHT HERE, RIGHT NOW {1991}"
32,BETTE MIDLER,FROM A DISTANCE
33,SEAL,THE BEGINNING
34,DEACON BLUE,TWIST AND SHOUT
35,SHADES OF RHYTHM,THE SOUND OF EDEN
36,LITTLE ANGELS,I AIN'T GONNA CRY
37,RIGHT SAID FRED,I'M TOO SEXY
38,LENNY KRAVITZ,IT AIN'T OVER TIL IT'S OVER
39,OMAR,THERE'S NOTHING LIKE THIS {1991}
40,BEVERLEY CRAVEN,HOLDING ON {1991 RE-RELEASE}
41,DRIZA BONE,REAL LOVE
42,ROD STEWART,MOTOWN SONG
43,UK MIXMASTERS,LUCKY 7 MEGAMIX
44,DIVINYLS,I TOUCH MYSELF
45,CUBIC 22,NIGHT IN MOTION
46,MOBY,GO
47,ABC,LOVE CONQUERS ALL
48,BILLY BRAGG,SEXUALITY
49,INXS,BITTER TEARS
50,CARTER - THE UNSTOPPABLE SEX MACHINE,SHERIFF FATMAN
51,ANTHRAX FEATURING CHUCK D,BRING THE NOISE FT CHUCK D
52,WHITNEY HOUSTON,MY NAME IS NOT SUSAN
53,AMY GRANT,BABY BABY
54,JIVE BUNNY AND THE MASTERMIXERS,HOT SUMMER SALSA
55,PARIS ANGELS,PERFUME
56,BEF FEATURING LALAH HATHAWAY,FAMILY AFFAIR FT LALAH HATHAWAY
57,CIRCUIT,SHELTER ME
58,THE WEDDING PRESENT,LOVENEST
59,TAMMY PAYNE,TAKE ME NOW
60,MICHAEL BOLTON,TIME LOVE AND TENDERNESS
61,COOKIE CREW,SECRETS OF SUCCESS
62,T'PAU,WALK ON AIR
63,FREEFALL,FREE SURREAL
64,MIND OF KANE,STABBED IN THE BACK
65,JESUS LOVES YOU,GENERATIONS OF LOVE {1991}
66,ALICE COOPER,HEY STOOPID
67,TOP,NUMBER ONE DOMINATOR
68,RHYTHM SYNDICATE,PASSION
69,ARETHA FRANKLIN,EVERYDAY PEOPLE
70,R.E.M.,SHINY HAPPY PEOPLE
71,SUBSONIC 2,UNSUNG HEROES OF HIP HOP
72,MILLTOWN BROTHERS,APPLE GREEN {1991}
73,IAN DURY AND THE BLOCKHEADS,HIT ME WITH YOUR RHYTHM STICK '91
74,CONTRABAND,ALL THE WAY FROM MEMPHIS
75,SOLO,RAINBOW
