positions,artists,titles
1,SIMPLE MINDS,BELFAST CHILD
2,MICHAEL JACKSON,LEAVE ME ALONE
3,MICHAEL BALL,LOVE CHANGES EVERYTHING
4,SAM BROWN,STOP {1989}
5,BANANARAMA AND LANANEENEENOONOO,HELP!
6,S-EXPRESS,HEY MUSIC LOVER
7,BOBBY BROWN,MY PREROGATIVE
8,TEXAS,I DON'T WANT A LOVER
9,JASON DONOVAN,TOO MANY BROKEN HEARTS
10,GLORIA ESTEFAN AND MIAMI SOUND MACHINE,CAN'T STAY AWAY FROM YOU {1989}
11,RICK ASTLEY,HOLD ME IN YOUR ARMS
12,MARC ALMOND FEATURING GENE PITNEY,SOMETHING'S GOTTEN HOLD OF MY HEART FT GENE PITNEY
13,HOLLY JOHNSON,LOVE TRAIN
14,POISON,EVERY ROSE HAS ITS THORN
15,HUE AND CRY,LOOKING FOR LINDA
16,TYREE FEATURING KOOL ROCK STEADY,TURN UP THE BASS FT KOOL ROCK STEADY
17,LIVING IN A BOX,BLOW THE HOUSE DOWN
18,YAZZ,FINE TIME
19,DEF LEPPARD,ROCKET
20,DUSTY SPRINGFIELD,NOTHING HAS BEEN PROVED
21,TONE LOC,WILD THING/LOC'ED AFTER DARK
22,MIKE AND THE MECHANICS,THE LIVING YEARS
23,DEPECHE MODE,EVERYTHING COUNTS (LIVE)
24,ROBERT HOWARD AND KYM MAZELLE,WAIT
25,TEN CITY,THAT'S THE WAY LOVE IS
26,DEACON BLUE,WAGES DAY
27,ROY ORBISON,YOU GOT IT
28,WASP,MEAN MAN
29,THE STYLE COUNCIL,PROMISED LAND
30,DONNA SUMMER,THIS TIME I KNOW IT'S FOR REAL
31,EDIE BRICKELL AND THE NEW BOHEMIANS,WHAT I AM
32,REYNOLDS GIRLS,I'D RATHER JACK
33,WOMACK AND WOMACK,CELEBRATE THE WORLD
34,PAULA ABDUL,STRAIGHT UP
35,SAMANTHA FOX,I ONLY WANNA BE WITH YOU
36,SIMPLY RED,IT'S ONLY LOVE
37,FINE YOUNG CANNIBALS,SHE DRIVES ME CRAZY
38,SHEENA EASTON,THE LOVER IN ME
39,ROACHFORD,CUDDLY TOY {1989}
40,VIXEN,CRYIN'
41,MORRISSEY,LAST OF THE FAMOUS INTERNATIONAL PLAYBOYS
42,JESUS JONES,INFO-FREAKO
43,WE'VE GOT A FUZZBOX AND WE'RE GONNA USE IT,INTERNATIONAL RESCUE
44,THEN JERICO,BIG AREA
45,ELVIS COSTELLO,VERONICA
46,KYLIE AND JASON,ESPECIALLY FOR YOU
47,ADEVA,RESPECT
48,ALYSON WILLIAMS,SLEEP TALK
49,DEBBIE GIBSON,LOST IN YOUR EYES
50,JULIA FORDHAM,WHERE DOES THE TIME GO
51,THE FOUR TOPS,INDESTRUCTIBLE FT SMOKEY ROBINSON
52,KIM WILDE,LOVE IN THE NATURAL WAY
53,THE BANGLES,ETERNAL FLAME
54,CINDERELLA,DON'T KNOW WHAT YOU GOT (TILL IT'S GONE)
55,THE SUNDAYS,CAN'T BE SURE
56,ALEXANDER O'NEAL,HEARSAY '89
57,ERASURE,CRACKERS INTERNATIONAL (EP)
58,RAZE,BREAK 4 LOVE
59,POP WILL EAT ITSELF,CAN U DIG IT?
60,LONGSY D,THIS IS SKA
61,CHRIS REA,WORKING ON IT
62,WILL TO POWER,BABY I LOVE YOUR WAY - FREE BIRD
63,KARYN WHITE,SECRET RENDEZVOUS
64,THE STRAY CATS,BRING IT BACK AGAIN
65,HOWARD JONES,EVERLASTING LOVE
66,ROB BASE AND DJ E-Z ROCK,IT TAKES TWO
67,PAUL JOHNSON,NO MORE TOMORROWS
68,THE PROCLAIMERS,I'M ON MY WAY
69,KON KAN,I BEG YOUR PARDON
70,WENDY AND LISA,ARE YOU MY BABY
71,CRAZYHEAD,HAVE LOVE WILL TRAVEL (EP)
72,BOY GEORGE,DON'T TAKE MY MIND ON A TRIP
73,NENEH CHERRY,BUFFALO STANCE
74,LITTLE ANGELS,BIG BAD EP
75,MICA PARIS AND WILL DOWNING,WHERE IS THE LOVE
76,ERIC B AND RAKIM,THE R
77,VOW WOW,HELTER SKELTER
78,CHRIS DE BURGH,SAILING AWAY
79,THE HOLLIES,FIND ME A FAMILY
80,JOHN FARNHAM,TWO STRONG HEARTS
81,CLIVE GRIFFIN,BE THERE
82,JULIAN LENNON,NOW YOU'RE IN HEAVEN
83,MICHELLE SHOCKED,WHEN I GROW UP
84,WILL TO POWER,FADING AWAY
85,BAS NOIR,MY LOVE IS MAGIC
86,BALI,LOVE TO LOVE YOU BABY
87,DEF JEF,ON THE REAL TIP
88,BARBRA STREISAND,ALL I ASK OF YOU
89,THROWING MUSES,DIZZY
90,SHE ROCKERS,ON STAGE/GET UP ON THIS
91,ANDY LEEK,HOLDIN' ON TO YOU
92,BUNBURYS,FIGHT
93,DAVID ESSEX,ROCK ON {1989}
94,FLEETWOOD MAC,HOLD ME
95,MAC BAND FEATURING THE MCCAMPBELL BROTHERS,JEALOUS FT THE MCCAMPBELL BROTHERS
96,FLEETWOOD MAC,ALBATROSS {1989}
97,PAUL CARRACK,DON'T SHED A TEAR
98,GLORIA ESTEFAN AND MIAMI SOUND MACHINE,RHYTHM IS GONNA GET YOU
99,BLACK ROCK AND RON,BLACK ROCK AND RON
100,BONEY M,RASPUTIN {1989}
