positions,artists,titles
1,DRAKE,IN MY FEELINGS
2,GEORGE EZRA,SHOTGUN
3,DJ KHALED/BIEBER/QUAVO/CHANCE,NO BRAINER
4,JONAS BLUE FT JACK & JACK,RISE
5,5 SECONDS OF SUMMER,YOUNGBLOOD
6,TIESTO/DZEKO/PREME/POST MALONE,JACKIE CHAN
7,MAROON 5 FT CARDI B,GIRLS LIKE YOU
8,LOUD LUXURY FT BRANDO,BODY
9,TRAVIS SCOTT,SICKO MODE
10,TYGA FT OFFSET,TASTE
11,JUICE WRLD,LUCID DREAMS
12,BENNY BLANCO/HALSEY/KHALID,EASTSIDE
13,ARIANA GRANDE,GOD IS A WOMAN
14,CARDI B/BAD BUNNY/J BALVIN,I LIKE IT
15,TRAVIS SCOTT,STARGAZING
16,JAX JONES/MABEL/RICH THE KID,RING RING
17,CHEAT CODES & LITTLE MIX,ONLY YOU
18,POST MALONE,BETTER NOW
19,DRAKE FT MICHAEL JACKSON,DON'T MATTER TO ME
20,CLEAN BANDIT FT DEMI LOVATO,SOLO
21,6IX9INE/MINAJ/MURDA BEATZ,FEFE
22,AJ TRACEY & NOT3S,BUTTERFLIES
23,ASAP ROCKY FT SKEPTA,PRAISE THE LORD (DA SHINE)
24,CALVIN HARRIS & DUA LIPA,ONE KISS
25,DENNIS LLOYD,NEVERMIND
26,M-22 FT MEDINA,FIRST TIME
27,DAPPY FT AY EM,OH MY
28,YEARS & YEARS,IF YOU'RE OVER ME
29,TRAVIS SCOTT,CAROUSEL
30,DRAKE,NONSTOP
31,MARTIN GARRIX FT KHALID,OCEAN
32,ANNE-MARIE,2002
33,ZIEZIE,FINE GIRL
34,AU/RA & CAMELPHAT,PANIC ROOM
35,PANIC AT THE DISCO,HIGH HOPES
36,JESS GLYNNE,I'LL BE THERE
37,HARDY CAPRIO FT ONE ACEN,BEST LIFE
38,NICKI MINAJ FT ARIANA GRANDE,BED
39,B YOUNG,079ME
40,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME
41,LIZZY/FREDO/YOUNG T & BUGSEY,AY CARAMBA
42,DAVID GUETTA FT ANNE-MARIE,DON'T LEAVE ME ALONE
43,RUDIMENTAL/MAJOR LAZER/ANNE,LET ME LIVE
44,GEORGE EZRA,PARADISE
45,TOM WALKER,LEAVE A LIGHT ON
46,JAMES/KEENAN WYNN/DAVIES/IMRIE,WHEN I KISSED THE TEACHER
47,ARIANA GRANDE,NO TEARS LEFT TO CRY
48,DAVID GUETTA FT SIA,FLAMES
49,AJ & DENO FT EO,LONDON
50,J DYLAN/L JAMES/H SKINNER,WHY DID IT HAVE TO BE ME
51,STEEL BANGLEZ/MO/YXNG BANE,YOUR LOVIN'
52,RUDIMENTAL/GLYNNE/MACKLEMORE,THESE DAYS
53,HUGH JACKMAN & ZAC EFRON,THE OTHER SIDE
54,ELLA MAI,BOO'D UP
55,KYGO & IMAGINE DRAGONS,BORN TO BE YOURS
56,BAZZI FT CAMILA CABELLO,BEAUTIFUL
57,LILY JAMES/KEENAN WYNN/DAVIES,MAMMA MIA
58,HUGH JACKMAN/GREATEST SHOWMAN,COME ALIVE
59,FREYA RIDINGS,LOST WITHOUT YOU
60,ED SHEERAN,PERFECT
61,XXXTENTACION,SAD
62,D-BLOCK EUROPE & YXNG BANE,GUCCI MANE
63,GEKO FT NSG,6 30
64,SIGALA & PALOMA FAITH,LULLABY
65,CARTERS,APES**T
66,LIAM PAYNE & J BALVIN,FAMILIAR
67,M O/LOTTO BOYZZ/MR EAZI,BAD VIBE
68,DYNORO & GIGI D'AGOSTINO,IN MY MIND
69,KOJO FUNDS FT BUGZY MALONE,WHO AM I
70,SELENA GOMEZ,BACK TO YOU
71,ZEDD/MAREN MORRIS/GREY,THE MIDDLE
72,TYGA,SWISH
73,CHAINSMOKERS FT EMILY WARREN,SIDE EFFECTS
74,EO,GERMAN
75,SHAKKA FT ALUNAGEORGE,MAN DOWN
76,BANX & RANX/ELLA EYRE/BANE,ANSWERPHONE
77,ED SHEERAN,SHAPE OF YOU
78,CHILDISH GAMBINO,SUMMERTIME MAGIC
79,ZAYN FT TIMBALAND,TOO MUCH
80,SIGALA/SEAN PAUL/FUSE ODG,FEELS LIKE HOME
81,BEBE REXHA,I'M A MESS
82,RAYE,FRIENDS
83,ZEDD & ELLEY DUHE,HAPPY NOW
84,MARSHMELLO & ANNE-MARIE,FRIENDS
85,PORTUGAL THE MAN,FEEL IT STILL
86,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX)
87,ROBYN,MISSING U
88,KHALID & NORMANI,LOVE LIES
89,RAE SREMMURD,GUATEMALA
90,SKEPTA & WIZKID,ENERGY (STAY FAR AWAY)
91,AMBUSH BUZZWORL/SKEPTA/CHIP,JUMPY
92,CAMILA CABELLO FT YOUNG THUG,HAVANA
93,DEAN LEWIS,BE ALRIGHT
94,DEMI LOVATO,SOBER
95,LIL DICKY FT CHRIS BROWN,FREAKY FRIDAY
96,AVELINO FT NOT3S,BOASY
97,DUA LIPA,NEW RULES
98,JORJA SMITH,BLUE LIGHTS
99,BEBE REXHA FT FLORIDA GEORGIA,MEANT TO BE
100,AMELIA MONET FT EO,BADDEST
