positions,artists,titles
1,CRAIG DOUGLAS,ONLY SIXTEEN
2,JERRY KELLER,HERE COMES SUMMER
3,CLIFF RICHARD AND THE DRIFTERS,LIVING DOLL
4,THE EVERLY BROTHERS,('TIL) I KISSED YOU
5,BOBBY DARIN,MACK THE KNIFE
6,JOHNNY MATHIS,SOMEONE
7,PAUL ANKA,LONELY BOY
8,RUSS CONWAY,CHINA TEA
9,CONWAY TWITTY,MONA LISA
10,BROWNS,THE THREE BELLS
11,RICKY NELSON,JUST A LITTLE TOO MUCH
12,FRANK SINATRA,HIGH HOPES
13,BUDDY HOLLY,PEGGY SUE GOT MARRIED
14,FRANKIE VAUGHAN,THE HEART OF A MAN
15,SARAH VAUGHAN,BROKEN HEARTED MELODY
16,CONNIE FRANCIS,LIPSTICK ON YOUR COLLAR
16,MARTY WILDE,SEA OF LOVE
18,DUANE EDDY AND THE REBELS,FORTY MILES OF BAD ROAD
19,PERRY COMO,I KNOW
20,CONNIE FRANCIS,PLENTY GOOD LOVIN'
21,LONNIE DONEGAN,BATTLE OF NEW ORLEANS
22,LONNIE DONEGAN,SAL'S GOT A SUGAR LIP
23,MANUEL AND THE MUSIC OF THE MOUNTAINS,THE HONEYMOON SONG
24,LLOYD PRICE,I'M GONNA GET MARRIED
25,BOBBY DARIN,DREAM LOVER
26,MIKI AND GRIFF,HOLD BACK TOMORROW
26,DEE CLARK,JUST KEEP IT UP (AND SEE WHAT HAPPENS)
28,NAT 'KING' COLE,MIDNIGHT FLYER
29,FREDDIE CANNON,TALLAHASSEE LASSIE
29,FRANKIE VAUGHAN,WALKIN' TALL
