positions,artists,titles
1,HELEN SHAPIRO,WALKING BACK TO HAPPINESS
2,HIGHWAYMEN,MICHAEL
3,THE SHADOWS,KON-TIKI
4,BILLY FURY,JEALOUSY
5,CLEO LAINE,YOU'LL ANSWER TO ME
6,JOHN LEYTON,WILD WIND
7,DEL SHANNON,HATS OFF TO LARRY
8,JOHN LEYTON,JOHNNY REMEMBER ME
9,CONNIE FRANCIS,TOGETHER
10,ELVIS PRESLEY,WILD IN THE COUNTRY/I FEEL SO BAD
11,TONY ORLANDO,BLESS YOU
12,EDEN KANE,GET LOST
13,LAURIE JOHNSON ORCHESTRA,SUCU SUCU
14,HELEN SHAPIRO,YOU DON'T KNOW
15,FRANK SINATRA,GRANADA
16,SHIRLEY BASSEY,REACH FOR THE STARS/CLIMB EV'RY MOUNTAIN
17,CHARLIE DRAKE,MY BOOMERANG WON'T COME BACK
18,MR ACKER BILK,THAT'S MY HOME
19,DON GIBSON,SEA OF HEARTBREAK
20,THE EVERLY BROTHERS,MUSKRAT/DON'T BLAME ME
21,LONNIE DONEGAN,MICHAEL ROW THE BOAT/LUMBERED
22,CLIFF RICHARD,WHEN THE GIRL IN YOUR ARMS IS THE GIRL IN YOUR HEART
23,VISCOUNTS,WHO PUT THE BOMP
24,BROOK BROTHERS,AIN'T GONNA WASH FOR A WEEK
25,ROY ORBISON,CRYIN'
26,KARL DENVER,MEXICALI ROSE
27,JOE LOSS,WHEELS CHA CHA
28,TEMPERANCE SEVEN,HARD HEARTED HANNAH
29,NINA AND FREDERICK,SUCU SUCU
30,MIKE BERRY AND THE OUTLAWS,A TRIBUTE TO BUDDY HOLLY
31,BOBBY DARIN,YOU MUST HAVE BEEN A BEAUTIFUL BABY
32,RAL DONNER,YOU DON'T KNOW WHAT YOU'VE GOT (UNTIL YOU LOSE IT)
33,SAM COOKE,CUPID
34,HARRY BELAFONTE AND ODETTA,HOLE IN THE BUCKET
35,DOROTHY SQUIRES AND RUSS CONWAY,SAY IT WITH FLOWERS
36,TED HEATH ORCHESTRA,SUCU SUCU
37,EDDIE HODGES,I'M GONNA KNOCK ON YOUR DOOR
38,BOBBY VEE,HOW MANY TEARS
39,BEN E KING,AMOR
40,HAYLEY MILLS,LET'S GET TOGETHER
41,SPRINGFIELDS,BREAKAWAY
42,PETULA CLARK,ROMEO
43,ANDY STEWART,A SCOTTISH SOLDIER
44,EDEN KANE,WELL I ASK YOU
45,RAY CHARLES,HIT THE ROAD JACK
46,DUANE EDDY,CARAVAN
47,KEN DODD,ONCE IN EVERY LIFETIME
48,JOE LOSS AND HIS ORCHESTRA,SUCU-SUCU
49,KARL DENVER,MARCHETA
50,PING PING AND AL VERLAINE,SUCU SUCU
