positions,artists,titles
1,ADELE,HELLO
2,JUSTIN BIEBER,SORRY
3,FLEUR EAST,SAX
4,WSTRN,IN2
5,MNEK & ZARA LARSSON,NEVER FORGET YOU
6,WEEKND,THE HILLS
7,JUSTIN BIEBER,WHAT DO YOU MEAN
8,SAM SMITH,WRITING'S ON THE WALL
9,DRAKE,HOTLINE BLING
10,KDA FT TINIE TEMPAH & KATY B,TURN THE MUSIC LOUDER (RUMBLE)
11,AURORA,HALF THE WORLD AWAY
12,ELLIE GOULDING,ON MY MIND
13,LITTLE MIX,LOVE ME LIKE YOU
14,COLDPLAY,ADVENTURE OF A LIFETIME
15,NAUGHTY BOY/BEYONCE/A BENJAMIN,RUNNIN' (LOSE IT ALL)
16,ONE DIRECTION,PERFECT
17,JAMIE LAWSON,WASN'T EXPECTING THAT
18,RUDIMENTAL FT ED SHEERAN,LAY IT ALL ON ME
19,R CITY FT ADAM LEVINE,LOCKED AWAY
20,JESS GLYNNE,TAKE ME HOME
21,CALVIN HARRIS & DISCIPLES,HOW DEEP IS YOUR LOVE
22,FETTY WAP FT MONTY,679
23,SLEEPY TOM & DIPLO,BE RIGHT THERE
24,ARIANA GRANDE,FOCUS
25,WEEKND,CAN'T FEEL MY FACE
26,MACKLEMORE/LEWIS/NALLY/MEL,DOWNTOWN
27,OLLY MURS,KISS ME
28,PIA MIA FT CHRIS BROWN & TYGA,DO IT AGAIN
29,BEN HAENOW FT KELLY CLARKSON,SECOND HAND HEART
30,SIGALA,EASY LOVE
31,JESS GLYNNE,DON'T BE SO HARD ON YOURSELF
32,JUSTIN BIEBER,I'LL SHOW YOU
33,LITTLE MIX,BLACK MAGIC
34,WALK THE MOON,SHUT UP & DANCE
35,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON
36,PHILIP GEORGE & ANTON POWERS,ALONE NO MORE
37,ONE DIRECTION,HISTORY
38,GALANTIS,PEANUT BUTTER JELLY
39,KYGO FT CONRAD SEWELL,FIRESTONE
40,CHARLIE PUTH FT MEGHAN TRAINOR,MARVIN GAYE
41,ED SHEERAN,PHOTOGRAPH
42,FETTY WAP,TRAP QUEEN
43,MARTIN SOLVEIG & GTA,INTOXICATED
44,99 SOULS,GIRL IS MINE (DESTINY'S CHILD & BRANDY)
45,SIGMA FT RITA ORA,COMING HOME
46,FELIX JAEHN FT J THOMPSON,AIN'T NOBODY (LOVES ME BETTER)
47,SKRILLEX & DIPLO/JUSTIN BIEBER,WHERE ARE U NOW
48,YEARS & YEARS,EYES SHUT
49,LOST FREQUENCIES,ARE YOU WITH ME
50,OMI,CHEERLEADER (FELIX JAEHN REMIX)
51,RACHEL PLATTEN,FIGHT SONG
52,ONE DIRECTION,DRAG ME DOWN
53,SHAWN MENDES,STITCHES
54,JASON DERULO,WANT TO WANT ME
55,JAMES BAY,LET IT GO
56,OASIS,HALF THE WORLD AWAY
57,LOST FREQUENCIES/JANIECK DEVY,REALITY
58,ED SHEERAN,THINKING OUT LOUD
59,CEE LO GREEN,MUSIC TO MY SOUL
60,SELENA GOMEZ FT ASAP ROCKY,GOOD FOR YOU
61,MARK RONSON FT BRUNO MARS,UPTOWN FUNK
62,TAYLOR SWIFT,WILDEST DREAMS
63,ELLIE GOULDING,LOVE ME LIKE YOU DO
64,AVICII,WAITING FOR LOVE
65,YEARS & YEARS,SHINE
66,JAMES BAY,HOLD BACK THE RIVER
67,STORMZY,SHUT UP
68,KREPT & KONAN FT JEREMIH,FREAK OF THE WEEK
69,HOZIER,TAKE ME TO CHURCH
70,ROBIN SCHULZ FT YATES,SUGAR
71,YEARS & YEARS,KING
72,PIA MIA,TOUCH
73,KYGO FT ELLA HENDERSON,HERE FOR YOU
74,SAM FELDT FT KIMBERLY ANNE,SHOW ME LOVE
75,SHAKKA FT JME,SAY NADA
76,SILENTO,WATCH ME (WHIP/NAE NAE)
77,WIZ KHALIFA FT CHARLIE PUTH,SEE YOU AGAIN
78,DEMI LOVATO,COOL FOR THE SUMMER
79,JESS GLYNNE,HOLD MY HAND
80,SIGMA FT ELLA HENDERSON,GLITTERBALL
81,SELENA GOMEZ,SAME OLD LOVE
82,TINIE TEMPAH FT JESS GLYNNE,NOT LETTING GO
83,ONE DIRECTION,END OF THE DAY
84,NICK BREWER FT BIBI BOURELLY,TALK TO ME
85,DISCLOSURE FT SAM SMITH,OMEN
86,DRAKE & FUTURE,JUMPMAN
87,KYGO FT PARSON JAMES,STOLE THE SHOW
88,DUKE DUMONT,OCEAN DRIVE
89,GALANTIS,RUNAWAY (U & I)
90,BIRDY,WINGS
91,DAVID ZOWIE,HOUSE EVERY WEEKEND
92,SIA,BIRD SET FREE
93,RITA ORA FT CHRIS BROWN,BODY ON ME
94,SIA,CHANDELIER
95,DAVID GUETTA FT SIA,BANG MY HEAD
96,CHASE & STATUS FT FRISCO,FUNNY
97,JOHN LEGEND,ALL OF ME
98,ED SHEERAN,BLOODSTREAM
99,MAROON 5,SUGAR
100,SAM SMITH,STAY WITH ME
