positions,artists,titles
1,SANDIE SHAW,(THERE'S) ALWAYS SOMETHING THERE TO REMIND ME
2,ROY ORBISON,"OH, PRETTY WOMAN"
3,THE SEARCHERS,WHEN YOU WALK IN THE ROOM
4,THE SUPREMES,WHERE DID OUR LOVE GO
5,HERMAN'S HERMITS,I'M INTO SOMETHING GOOD
6,JULIE ROGERS,THE WEDDING
7,MATT MONRO,WALK AWAY
8,THE HOLLIES,WE'RE THROUGH
9,THE ANIMALS,I'M CRYING
10,HENRY MANCINI ORCHESTRA,HOW SOON?
11,THE BACHELORS,I WOULDN'T TRADE YOU FOR THE WORLD
12,THE FOUR SEASONS,RAG DOLL
13,CLIFF RICHARD,TWELFTH OF NEVER
14,JIM REEVES,I WON'T FORGET YOU
15,CLIFF BENNETT AND THE REBEL ROUSERS,ONE WAY LOVE
16,P.J. PROBY,TOGETHER
17,DEAN MARTIN,EVERYBODY LOVES SOMEBODY
18,MANFRED MANN,SHA LA LA
19,MARIANNE FAITHFULL,AS TEARS GO BY
20,LESLEY GORE,MAYBE I KNOW
21,NEWBEATS,BREAD AND BUTTER
22,WAYNE FONTANA AND THE MINDBENDERS,"UM, UM, UM, UM, UM, UM"
23,DIONNE WARWICK,REACH OUT FOR ME
24,THE SUPREMES,BABY LOVE
25,HONEYCOMBS,HAVE I THE RIGHT?
26,THE KINKS,YOU REALLY GOT ME
27,SHIRLEY BASSEY,GOLDFINGER
28,BRENDA LEE,IS IT TRUE?
29,ROCKIN' BERRIES,HE'S IN TOWN
30,FRANK IFIELD,SUMMER IS OVER
31,SHANGRI-LAS,REMEMBER (WALKIN' IN THE SAND)
32,APPLEJACKS,THREE LITTLE WORDS
33,THE DAVE CLARK FIVE,ANY WAY YOU WANT IT
34,NASHVILLE TEENS,GOOGLE EYE
35,VAL DOONICAN,WALK TALL
36,GENE PITNEY,IT HURTS TO BE IN LOVE
37,DAVE BERRY,THE CRYING GAME
38,DUSTY SPRINGFIELD,LOSING YOU
39,JIM REEVES,I LOVE YOU BECAUSE
40,HONEYCOMBS,IS IT BECAUSE?
41,HEINZ,QUESTIONS I CAN'T ANSWER
42,THE BARRON KNIGHTS,COME TO THE DANCE
43,TONY JACKSON AND THE VIBRATIONS,BYE BYE BABY
44,"PETER, PAUL AND MARY",THE TIMES THEY ARE A-CHANGIN'
45,THE ZOMBIES,SHE'S NOT THERE
46,TOMMY QUICKLY AND THE REMO FOUR,WILD SIDE OF LIFE
47,RONETTES,DO I LOVE YOU?
48,JULIE GRANT,COME TO ME
49,PRETTY THINGS,DON'T BRING ME DOWN
50,ELVIS PRESLEY,SUCH A NIGHT
