positions,artists,titles
1,ZAGER AND EVANS,IN THE YEAR 2525
2,THE ROLLING STONES,HONKY TONK WOMEN
3,ROBIN GIBB,SAVED BY THE BELL
4,STEVIE WONDER,MY CHERIE AMOUR
5,JOE DOLAN,MAKE ME AN ISLAND
6,EQUALS,VIVA BOBBY JOE
7,MARVIN GAYE,TOO BUSY THINKING 'BOUT MY BABY
8,CREEDENCE CLEARWATER REVIVAL,BAD MOON RISING
9,THE BEE GEES,DON'T FORGET TO REMEMBER
10,VANITY FARE,EARLY IN THE MORNING
11,HUMBLE PIE,NATURAL BORN BUGIE
12,LOVE AFFAIR,BRING ON BACK THE GOOD TIMES
13,CILLA BLACK,CONVERSATIONS
14,THE MOVE,CURLY
15,PLASTIC ONO BAND,GIVE PEACE A CHANCE
16,CLODAGH RODGERS,GOODNIGHT MIDNIGHT
17,JANE BIRKIN AND SERGE GAINSBOURG,JE T'AIME... MOI NON PLUS
18,MAX ROMEO,WET DREAM
19,OLIVER,GOOD MORNING STARSHINE
20,ELVIS PRESLEY,IN THE GHETTO
21,FAIRPORT CONVENTION,SI TU DOIS PARTIR
22,ENGELBERT HUMPERDINCK,I'M A BETTER MAN
23,JIM REEVES,WHEN TWO WORLDS COLLIDE
24,THE TEMPTATIONS,CLOUD NINE
25,THE DELLS,I CAN SING A RAINBOW - LOVE IS BLUE
26,KEN DODD,TEARS WON'T WASH AWAY THESE HEARTACHES
27,TOMMY ROE,HEATHER HONEY
28,MARMALADE,BABY MAKE IT SOON
29,THE BOX TOPS,SOUL DEEP
30,CROSBY STILLS AND NASH,MARRAKESH EXPRESS
31,GEORGIE FAME,PEACEFUL
32,DESMOND DEKKER AND THE ACES,IT MIEK
33,FRANK SINATRA,MY WAY
34,MAMA CASS,IT'S GETTING BETTER
35,BOOKER T. & THE M.G.'s,SOUL CLAP '69
36,FAMILY DOGG,WAY OF LIFE
37,BOBBIE GENTRY,I'LL NEVER FALL IN LOVE AGAIN
38,DIANA ROSS AND THE SUPREMES,NO MATTER WHAT SIGN YOU ARE
39,THUNDERCLAP NEWMAN,SOMETHING IN THE AIR
40,AMEN CORNER,HELLO SUZIE
41,BOOKER T & THE MG'S,TIME IS TIGHT
42,"PHILHARMONIA ORCHESTRA, CONDUCTOR LORIN MAAZEL",THUS SPAKE ZARATHUSTRA
43,DONOVAN AND JEFF BECK,GOO GOO BARABAJAGAL (LOVE IS HOT)
44,PEDDLERS,BIRTH
45,JIMMY RUFFIN,I'VE PASSED THIS WAY BEFORE {1969}
46,FLEETWOOD MAC,NEED YOUR LOVE SO BAD {1969}
47,THE BEATLES,THE BALLAD OF JOHN AND YOKO
48,BILLY PRESTON,THAT'S THE WAY GOD PLANNED IT
49,DEAN MARTIN,GENTLE ON MY MIND
50,THE ISLEY BROTHERS,PUT YOURSELF IN MY PLACE
