positions,artists,titles
1,MUNGO JERRY,IN THE SUMMERTIME
2,FREE,ALL RIGHT NOW
3,CREEDENCE CLEARWATER REVIVAL,UP AROUND THE BEND
4,THE KINKS,LOLA
5,THE FOUR TOPS,IT'S ALL IN THE GAME
6,GERRY MONROE,SALLY
7,THE BEACH BOYS,COTTONFIELDS
8,MR. BLOE,GROOVIN' WITH MR. BLOE
9,CLIFF RICHARD,GOODBYE SAM HELLO SAMANTHA
10,SHIRLEY BASSEY,SOMETHING
11,NICKY THOMAS,LOVE OF THE COMMON PEOPLE
12,CAT STEVENS,LADY D'ARBANVILLE
13,ELVIS PRESLEY,THE WONDER OF YOU
14,STATUS QUO,DOWN THE DUSTPIPE
15,GLEN CAMPBELL,HONEY COME BACK
16,FLEETWOOD MAC,THE GREEN MANALISHI (WITH THE TWO-PRONG CROWN)
17,CHRISTIE,YELLOW RIVER
18,PICKETTYWITCH,(IT'S LIKE A) SAD OLD KINDA MOVIE
19,JIMMY RUFFIN,I'LL SAY FOREVER MY LOVE
20,TEN YEARS AFTER,LOVE LIKE A MAN
21,HOTLEGS,NEANDERTHAL MAN
22,MARVIN GAYE,"ABRAHAM, MARTIN AND JOHN"
23,THE GUESS WHO,AMERICAN WOMAN/NO SUGAR TONIGHT
24,TONY JOE WHITE,GROUPIE GIRL
25,RAY STEVENS,EVERYTHING IS BEAUTIFUL
26,THE SUPREMES,UP THE LADDER TO THE ROOF
27,ARRIVAL,I WILL SURVIVE
28,JONI MITCHELL,BIG YELLOW TAXI
29,JOHNNY CASH,WHAT IS TRUTH?
30,BROTHERHOOD OF MAN,WHERE ARE YOU GOING TO MY LOVE
31,STEVIE WONDER,"SIGNED, SEALED, DELIVERED, I'M YOURS"
32,FAIR WEATHER,NATURAL SINNER
33,MIGUEL RIOS,SONG OF JOY
34,IDES OF MARCH,VEHICLE
35,ENGLAND WORLD CUP SQUAD,BACK HOME
36,ROGER WHITTAKER,I DON'T BELIEVE IN IF ANYMORE
37,HERMAN'S HERMITS,BET YER LIFE I DO
38,THE MOODY BLUES,QUESTION
39,MARMALADE,RAINBOW
40,NORMAN GREENBAUM,SPIRIT IN THE SKY
41,THE JACKSON 5,ABC
42,THE TEMPTATIONS,PSYCHEDELIC SHACK
43,ELVIS PRESLEY,KENTUCKY RAIN
44,THE DAVE CLARK FIVE,HERE COMES SUMMER
45,FRANK SINATRA,MY WAY
46,CHICAGO,25 OR 6 TO 4
47,SACHA DISTEL,RAINDROPS KEEP FALLIN' ON MY HEAD
48,TOM JONES,DAUGHTER OF DARKNESS
49,JOE COCKER,THE LETTER
50,DIANA ROSS,REACH OUT AND TOUCH (SOMEBODY'S HAND)
