positions,artists,titles
1,LEWIS CAPALDI,SOMEONE YOU LOVED
2,CALVIN HARRIS & RAG'N'BONE MAN,GIANT
3,MABEL,DON'T CALL ME UP
4,ARIANA GRANDE,BREAK UP WITH YOUR GIRLFRIEND I'M BORED
5,ARIANA GRANDE,7 RINGS
6,JONAS BROTHERS,SUCKER
7,SAM SMITH & NORMANI,DANCING WITH A STRANGER
8,TOM WALKER,JUST YOU AND I
9,PINK,WALK ME HOME
10,NSG FT TION WAYNE,OPTIONS
11,BILLIE EILISH,BURY A FRIEND
12,LADY GAGA & BRADLEY COOPER,SHALLOW
13,CARDI B & BRUNO MARS,PLEASE ME
14,LAUV & TROYE SIVAN,I'M SO TIRED
15,KHALID,TALK
16,AVA MAX,SWEET BUT PSYCHO
17,BLUEFACE,THOTIANA
18,RODDY RICCH/CHIP/YXNG BANE,HOW IT IS
19,POST MALONE,WOW.
20,YNW MELLY,MURDER ON MY MIND
21,LEWIS CAPALDI,GRACE
22,LITTLE MIX FT TY DOLLA SIGN,THINK ABOUT US
23,MEEK MILL FT DRAKE,GOING BAD
24,CADET & DENO DRIZ,ADVICE
25,J COLE,MIDDLE CHILD
26,D-BLOCK EUROPE,KITCHEN KINGS
27,MARK RONSON FT MILEY CYRUS,NOTHING BREAKS LIKE A HEART
28,A BOOGIE WIT DA HOODIE/6IX9INE,SWERVIN
29,KEHLANI FT TY DOLLA SIGN,NIGHTS LIKE THIS
30,POST MALONE FT SWAE LEE,SUNFLOWER
31,GEORGE EZRA,SHOTGUN
32,SWARMZ FT TION WAYNE,BALLY
33,PINKFONG,BABY SHARK
34,SIGRID,DON'T FEEL LIKE CRYING
35,WESTLIFE,HELLO MY LOVE
36,ARIANA GRANDE,THANK U NEXT
37,TOM WALKER,LEAVE A LIGHT ON
38,PANIC AT THE DISCO,HIGH HOPES
39,JESS GLYNNE,THURSDAY
40,CAMELPHAT/CRISTOPH/JEM COOKE,BREATHE
41,SUMMER WALKER FT DRAKE,GIRLS NEED LOVE
42,JUICE WRLD,ROBBERY
43,BENNYBLANCO/GOMEZ/BALVIN/TAINY,I CAN'T GET ENOUGH
44,CHRIS BROWN,UNDECIDED
45,CALVIN HARRIS & SAM SMITH,PROMISES
46,ANNE-MARIE,2002
47,AJ TRACEY,PSYCH OUT
48,21 SAVAGE,A LOT
49,MARSHMELLO FT BASTILLE,HAPPIER
50,HALSEY,WITHOUT ME
51,OCTAVIAN FT MICHAEL PHANTOM,BET
52,CHAINSMOKERS FT 5 SECONDS OF,WHO DO YOU LOVE
53,GIGGS,BABY
54,LIZZO,JUICE
55,DUA LIPA,SWAN SONG
56,LEWIS CAPALDI,BRUISES
57,FREYA RIDINGS,YOU MEAN THE WORLD TO ME
58,PRODIGY,FIRESTARTER
59,BENNY BLANCO/HALSEY/KHALID,EASTSIDE
60,FREYA RIDINGS,LOST WITHOUT YOU
61,BILLIE EILISH,WISH YOU WERE GAY
62,LOYLE CARNER & JORJA SMITH,LOOSE ENDS
63,SUB FOCUS & DIMENSION,DESIRE
64,QUEEN,BOHEMIAN RHAPSODY
65,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME
66,ALEC BENJAMIN,LET ME DOWN SLOWLY
67,GESAFFELSTEIN FT WEEKND,LOST IN THE FIRE
68,A BOOGIE WIT DA HOODIE,LOOK BACK AT IT
69,YUNGBLUD/HALSEY/TRAVIS BARKER,11 MINUTES
70,ZEDD FT KATY PERRY,365
71,DAVE,BLACK
72,LOUD LUXURY FT BRANDO,BODY
73,NAFE SMALLZ FT M HUNCHO,LIKE A FILM
74,JAX JONES/YEARS & YEARS,PLAY
75,GEORGE EZRA,HOLD MY GIRL
76,MARTIN JENSEN & JAMES ARTHUR,NOBODY
77,TRAVIS SCOTT,SICKO MODE
78,HEADIE ONE FT DAVE,18HUNNA
79,CALVIN HARRIS & DUA LIPA,ONE KISS
80,ED SHEERAN,PERFECT
81,AJ TRACEY,LADBROKE GROVE
82,HOZIER,ALMOST (SWEET MUSIC)
83,MUSTARD & MIGOS,PURE WATER
84,CATFISH & THE BOTTLEMEN,LONGSHOT
85,BEBE REXHA,LAST HURRAH
86,TYGA FT OFFSET,TASTE
87,JORJA SMITH,DON'T WATCH ME CRY
88,TOM WALKER FT ZARA LARSSON,NOW YOU'RE GONE
89,JACKMAN/SETTLE/EFRON/ZENDAYA,THE GREATEST SHOW
90,RITA ORA,ONLY WANT YOU
91,DIGDAT & LOSKI,NO CAP
92,SAM FENDER,PLAY GOD
93,LIL SKIES,I
94,JUICE WRLD,HEAR ME CALLING
95,YUNGEN FT DAPPY,COMFORTABLE
96,GEORGE EZRA,PARADISE
97,ELLIE GOULDING,FLUX
98,RITA ORA,LET YOU LOVE ME
99,BILLIE EILISH,BELLYACHE
100,KYGO FT VALERIE BROUSSARD,THINK ABOUT YOU
