positions,artists,titles
1,PET SHOP BOYS,HEART
2,BROS,DROP THE BOY
3,ASWAD,DON'T TURN AROUND
4,TIFFANY,COULD'VE BEEN
5,IRON MAIDEN,CAN I PLAY WITH MADNESS
6,SINITTA,CROSS MY BROKEN HEART
7,CLIMIE FISHER,LOVE CHANGES (EVERYTHING) {1988}
8,A-HA,STAY ON THESE ROADS
9,EIGHTH WONDER,I'M NOT SCARED
10,KYLIE MINOGUE,I SHOULD BE SO LUCKY
11,DEBBIE GIBSON,ONLY IN MY DREAMS {1988}
12,WET WET WET,TEMPTATION
13,FLEETWOOD MAC,EVERYWHERE
14,HEART,NEVER/THESE DREAMS
15,TAYLOR DAYNE,PROVE YOUR LOVE
16,GLEN GOLDSMITH,DREAMING
17,WHITNEY HOUSTON,WHERE DO BROKEN HEARTS GO
18,SIMON HARRIS,BASS (HOW LOW CAN YOU GO)
19,STATUS QUO,AIN'T COMPLAINING
20,HAZELL DEAN,WHO'S LEAVING WHO
21,JELLYBEAN FEATURING ADELE BERTEI,JUST A MIRAGE FT ADELE BERTEI
22,AC/DC,THAT'S THE WAY I WANNA ROCK 'N' ROLL
23,PEBBLES,GIRLFRIEND
24,NATALIE COLE,PINK CADILLAC
25,T'PAU,SEX TALK (LIVE)
26,BELINDA CARLISLE,I GET WEAK
27,THE PRIMITIVES,CRASH
28,DEF LEPPARD,ARMAGEDDON IT
29,BRENDA RUSSELL,PIANO IN THE DARK
30,AFRIKA BAMBAATAA AND FAMILY,RECKLESS FT UB40
31,EURYTHMICS,I NEED A MAN
32,THE JESUS AND MARY CHAIN,SIDEWALKING
33,ERASURE,SHIP OF FOOLS
34,KEITH SWEAT,I WANT HER
35,VANESSA PARADIS,JOE LE TAXI
36,BANANARAMA,I WANT YOU BACK
37,RICK ASTLEY,TOGETHER FOREVER
38,BILLY OCEAN,"GET OUTTA MY DREAMS, GET INTO MY CAR"
39,TAJA SEVELLE,LOVE IS CONTAGIOUS
40,JERMAINE STEWART,GET LUCKY
41,WILL DOWNING,A LOVE SUPREME
42,PAT AND MICK,LET'S ALL CHANT
43,ERIC B AND RAKIM,I KNOW YOU GOT SOUL {1988}
44,SADE,LOVE IS STRONGER THAN PRIDE
45,SALT-N-PEPA,PUSH IT/TRAMP
46,ALL ABOUT EVE,EVERY ANGEL
47,PATRICK SWAYZE FEATURING WENDY FRASER,SHE'S LIKE THE WIND FT WENDY FRASER
48,DAVID LEE ROTH,JUST LIKE PARADISE
49,THE CLASH,I FOUGHT THE LAW {1988}
50,COLDCUT FEATURING YAZZ AND THE PLASTIC POPULATION,DOCTORIN' THE HOUSE FT YAZZ AND THE PLASTIC POPULATION
51,BOMB THE BASS,BEAT DIS
52,DANNY WILSON,MARY'S PRAYER {1988}
53,JOHNNY HATES JAZZ,HEART OF GOLD
54,CHER,WE ALL SLEEP ALONE
55,MADNESS,I PRONOUNCE YOU
56,EDDY GRANT,GIMME HOPE JO'ANNA
57,ALICE COOPER,FREEDOM
58,ADVENTURES,BROKEN LAND
59,MEL AND KIM,THAT'S THE WAY IT IS
60,BUNKER KRU AND HARLEQUIN FOURS,SET IT OFF
61,NEAL HEFTI,BATMAN THEME
62,THE BANGLES,HAZY SHADE OF WINTER
63,TAYLOR DAYNE,TELL IT TO MY HEART
64,CAPPELLA,PUSH THE BEAT/BAUHAUS
65,MAGNUM,DAYS OF NO TRUST
66,KID 'N' PLAY,DO THIS MY WAY
67,MEN THEY COULDN'T HANG,THE COLOURS
68,INXS,DEVIL INSIDE
69,TIFFANY,I THINK WE'RE ALONE NOW
70,STING,FRAGILE
71,ZODIAC MINDWARP AND THE LOVE REACTION,PLANET GIRL
72,DEACON BLUE,WHEN WILL YOU (MAKE MY TELEPHONE RING) {1988}
73,ROBERT PALMER,SWEET LIES
74,PAUL HARDCASTLE,WALK IN THE NIGHT
75,AZTEC CAMERA,HOW MEN ARE
76,SHEIK FAWAZ,MOHAMED'S HOUSE
77,MICHAEL BOLTON,(SITTIN' ON) THE DOCK OF THE BAY
78,THOMAS DOLBY,AIRHEAD
79,LOUIS ARMSTRONG,WHAT A WONDERFUL WORLD
80,CHIC,GOOD TIMES {1988}
81,NT GANG,WAM BAM
82,THE SISTERS OF MERCY,BODY AND SOUL
83,TRANSVISION VAMP,TELL THAT GIRL TO SHUT UP
84,CROSS,HEAVEN FOR EVERYONE
85,TEENA MARIE,OOO LA LA LA
86,FAIRGROUND ATTRACTION,PERFECT
87,JACK 'N' CHILL,THE JACK THAT HOUSE BUILT {1988}
88,SHANICE WILSON,I'LL BET SHE'S GOT A BOYFRIEND
89,KECHIA JENKINS,I NEED SOMEBODY
90,JAMES,WHAT FOR
91,BELINDA CARLISLE,HEAVEN IS A PLACE ON EARTH
92,PET SHOP BOYS,ALWAYS ON MY MIND
93,THE POGUES,IF I SHOULD FALL FROM GRACE WITH GOD
94,BLUE OX BABES,THERE IS NO DECEIVING YOU
95,JEAN CARNE,LET ME BE THE ONE
96,PROJECT CLUB,HOW LOW CAN YOU GO
97,EXPOSE,SEASONS CHANGE
98,THE BEATMASTERS FEATURING THE COOKIE CREW,ROK DA HOUSE {1988} FT THE COOKIE CREW
99,EVERYTHING BUT THE GIRL,I ALWAYS WAS YOUR GIRL
100,DES O'CONNOR,NEIGHBOURS
