positions,artists,titles
1,KELLY MARIE,FEELS LIKE I'M IN LOVE
2,RANDY CRAWFORD,ONE DAY I'LL FLY AWAY
3,ELVIS PRESLEY,IT'S ONLY LOVE/BEYOND THE REEF
4,STEVIE WONDER,MASTERBLASTER (JAMMIN')
5,THE JAM,START
6,HAZEL O'CONNOR,EIGHTH DAY
7,DAVID BOWIE,ASHES TO ASHES
8,SHEENA EASTON,MODERN GIRL
9,CLIFF RICHARD,DREAMIN'
10,QUEEN,ANOTHER ONE BITES THE DUST
11,SHEENA EASTON,9 TO 5
12,MIKE BERRY,THE SUNSHINE OF YOUR SMILE
13,THE VILLAGE PEOPLE,CAN'T STOP THE MUSIC
14,BLACK SABBATH,PARANOID {1980}
15,BILLY JOEL,IT'S STILL ROCK AND ROLL TO ME
16,THE CLASH,BANKROBBER
17,THE PIRANHAS,TOM HARK
18,GARY NUMAN,I DIE: YOU DIE
19,SHAKIN' STEVENS,MARIE MARIE
20,NICK STRAKER BAND,A WALK IN THE PARK
21,MADNESS,BAGGY TROUSERS
22,IAN DURY AND THE BLOCKHEADS,I WANT TO BE STRAIGHT
23,SHALAMAR,I OWE YOU ONE
24,THE BEAT,BEST FRIEND/STAND DOWN MARGARET
25,SPLIT ENZ,I GOT YOU
26,SPLODGENESSABOUNDS,TWO LITTLE BOYS/HORSE
27,CHANGE,SEARCHING
28,OTTAWAN,D.I.S.C.O.
29,JUDAS PRIEST,UNITED
30,ABBA,THE WINNER TAKES IT ALL
31,THE GAP BAND,OOPS UPSIDE YOUR HEAD
32,XTC,GENERALS AND MAJORS/DON'T LOSE YOUR TEMPER
33,DIANA ROSS,UPSIDE DOWN
34,ODYSSEY,IF YOU'RE LOOKIN' FOR A WAY OUT
35,BOB MARLEY & THE WAILERS,THREE LITTLE BIRDS
36,DIANA ROSS,MY OLD PIANO
37,GLADYS KNIGHT AND THE PIPS,TASTE OF BITTER LOVE
38,GEORGE BENSON,GIVE ME THE NIGHT
39,AC/DC,YOU SHOOK ME ALL NIGHT LONG
40,SKIDS,CIRCUS GAMES
41,RICK JAMES,BIG TIME
42,GENESIS,MISUNDERSTANDING
43,THE NOLANS,GOTTA PULL MYSELF TOGETHER
44,ROBERTA FLACK,DON'T MAKE ME WAIT TOO LONG
45,ROBERT PALMER,JOHNNY AND MARY
46,THE DOOLEYS,BODY LANGUAGE
47,DR HOOK,YEARS FROM NOW
48,ELECTRIC LIGHT ORCHESTRA,ALL OVER THE WORLD
49,OZZY OSBOURNE'S BLIZZARD OF OZZ,CRAZY TRAIN
50,THE SPECIALS,STEREOTYPE/INTERNATIONAL JET SET
51,TOM BROWNE,FUNKIN' FOR JAMAICA (N.Y.)
52,BLACK SLATE,AMIGO
53,MICHAEL SCHENKER GROUP,ARMED AND READY
54,LOCKSMITH,UNLOCK THE FUNK
55,V.I.P.'S,THE QUARTER MOON
56,ROXY MUSIC,OH YEAH (ON THE RADIO)
57,THE FATBACK BAND,BACKSTROKIN'
58,PAUL SIMON,LATE IN THE EVENING
59,JOAN ARMATRADING,ALL THE WAY FROM AMERICA
60,OLIVIA NEWTON-JOHN,MAGIC
61,SELECTER,THE WHISPER
62,WILLIAM DEVAUGHN,BE THANKFUL FOR WHAT YOU'VE GOT (1980)
63,SECRET AFFAIR,SOUND OF CONFUSION
64,RUTS,WEST ONE (SHINE ON ME)
65,HALL AND OATES,YOU'VE LOST THAT LOVIN' FEELIN'
66,DARTS,PEACHES
67,ELTON JOHN,SARTORIAL ELOQUENCE
68,BUZZCOCKS,ARE EVERYTHING/WHY SHE'S A GIRL FROM THE CHAINSTORE
69,MARTI WEBB,YOUR EARS SHOULD BE BURNING NOW
70,LEVEL 42,LOVE MEETING LOVE
71,LINX,YOU'RE LYING
72,BARRACUDAS,SUMMER FUN
73,GARY GLITTER,I'M THE LEADER OF THE GANG (EP)
74,SUE WILKINSON,YOU GOTTA BE A HUSTLER IF YOU WANNA GET ON
75,THE SCORPIONS,THE ZOO
