positions,artists,titles
1,TORI AMOS,PROFESSIONAL WIDOW (IT'S GOT TO BE BIG)
2,BACKSTREET BOYS,QUIT PLAYING GAMES [WITH MY HEART]
3,EAST 17,HEY CHILD
4,LISA STANSFIELD/DIRTY ROTTEN..,PEOPLE HOLD ON (THE BOOTLEG MIXES)
5,MADONNA,DON'T CRY FOR ME ARGENTINA
6,SPICE GIRLS,2 BECOME 1
7,TEXAS,SAY WHAT YOU WANT
8,TONI BRAXTON,UN-BREAK MY HEART
9,EN VOGUE,DON'T LET GO (LOVE)
10,NO MERCY,WHERE DO YOU GO
11,ORBITAL,SATAN LIVE
12,LIGHTNING SEEDS,SUGAR COATED ICEBERG
13,ERASURE,IN MY ARMS
14,KAVANA,I CAN MAKE YOU FEEL GOOD
15,MC LYTE,COLD ROCK A PARTY
16,ROBERT MILES FEAT MARIA NAYLER,ONE & ONE
17,MARK MORRISON,HORNY
18,WHITNEY HOUSTON,STEP BY STEP
19,PRODIGY,BREATHE
20,PUFF JOHNSON,OVER AND OVER
21,QFX,FREEDOM 2
22,3 COLOURS RED,NUCLEAR HOLIDAY
23,MARY KIANI,100%
24,CHAKRA,I AM
25,BEAUTIFUL SOUTH,DON'T MARRY HER
26,DAMAGE,FOREVER
27,TERRORVISION,EASY
28,BOYZONE,A DIFFERENT BEAT
29,JAMIROQUAI,COSMIC GIRL
30,KENICKIE,IN YOUR CAR
31,WARREN G FEAT ADINA HOWARD,WHAT'S LOVE GOT TO DO WITH IT
32,SPACEHOG,IN THE MEANTIME
33,CELINE DION,ALL BY MYSELF
34,FAITHLESS,SALVA MEA
35,KINKS,THE DAYS EP
36,WOOLPACKERS,HILLBILLY ROCK HILLBILLY ROLL
37,LIGHTHOUSE FAMILY,LOVING EVERY MINUTE
38,ABSOLUTE FEAT SUZANNE PALMER,I BELIEVE
39,3T,I NEED YOU
40,CHICANE,OFFSHORE
41,EAST 17 FEATURING GABRIELLE,IF YOU EVER
42,SPICE GIRLS,SAY YOU'LL BE THERE
43,RUNRIG,THE GREATEST FLAME
44,DUNBLANE,KNOCKIN' ON HEAVEN'S DOOR/THROW THESE..
45,FUGEES,"NO WOMAN, NO CRY"
46,2 PAC,I AIN'T MAD AT CHA
47,PETER ANDRE,I FEEL YOU
48,SNOOP DOGGY DOGG FT C WILSON,SNOOP'S UPSIDE YA HEAD
49,SALT N PEPA,CHAMPAGNE
50,SIMPLY RED,ANGEL
51,TRICKY,TRICKY KID
52,GEOFFREY WILLIAMS,DRIVE
53,ONE,ONE MORE CHANCE
54,MARK OWEN,CHILD
55,BABYBIRD,YOU'RE GORGEOUS
56,OMC,ON THE RUN
57,SERIAL DIVA,KEEP HOPE ALIVE
58,FINE YOUNG CANNIBALS,SHE DRIVES ME CRAZY
59,ARTIST,BETCHA BY GOLLY WOW!
60,ROBSON & JEROME,WHAT BECOMES OF THE BROKEN HEARTED
61,SMURFS,YOUR CHRISTMAS WISH
62,MANIC STREET PREACHERS,AUSTRALIA
63,FAITHLESS,INSOMNIA
64,GINA G,I BELONG TO YOU
65,OASIS,WHATEVER
66,BOYZONE,WORDS
67,ELTON JOHN/LUCIANO PAVAROTTI,LIVE LIKE HORSES
68,UNDERWORLD,BORN SLIPPY
69,MICHAEL JACKSON,STRANGER IN MOSCOW
70,ETERNAL,SECRETS
71,MADONNA,YOU MUST LOVE ME
72,NUT,SCREAM
73,HELLER & FARLEY PROJECT,ULTRA FLAVA
74,GARBAGE FEATURING TRICKY,MILK
75,SWV,IT'S ALL ABOUT U
76,S-J,FEVER
77,BRYAN ADAMS,STAR
78,GLOBAL COMMUNICATION,THE WAY/THE DEEP
79,BELINDA CARLISLE,LOVE IN THE KEY OF C
80,LIGHTNING SEEDS,WHAT IF...
81,FLUKE,ATOM BOMB
82,REEF,PLACE YOUR HANDS
83,PRODIGY,FIRESTARTER
84,911,DON'T MAKE ME WAIT
85,BONE THUGS-N-HARMONY,1ST OF THA MONTH
86,PET SHOP BOYS,SINGLE
87,BJORK,POSSIBLY MAYBE
88,SHED SEVEN,CHASING RAINBOWS
89,P.J. PROBY/MARC ALMOND,YESTERDAY HAS GONE
90,JOHN ALFORD,IF/KEEP ON RUNNING
91,UNDERWORLD,PEARL'S GIRL
92,LUCE DRAYTON,I SAID HEY
93,DODGY,IF YOU'RE THINKING OF ME
94,BARBRA STREISAND & BRYAN ADAMS,I FINALLY FOUND SOMEONE
95,B.B.E.,SEVEN DAYS AND ONE WEEK
96,UPSIDE DOWN,IF YOU LEAVE ME NOW
97,QUEEN,YOU DON'T FOOL ME - THE REMIXES
98,SUEDE,BEAUTIFUL ONES
99,WINK,HIGHER STATE OF CONSCIOUSNESS 96 REMIXES
100,TONY FERRINO,HELP YOURSELF/BIGAMY AT CHRISTMAS
