positions,artists,titles
1,MATTHEWS' SOUTHERN COMFORT,WOODSTOCK
2,CLARENCE CARTER,PATCHES
3,DEEP PURPLE,BLACK NIGHT
4,FREDA PAYNE,BAND OF GOLD
5,EDWIN STARR,WAR
6,THE TREMELOES,ME AND MY LIFE
7,THE TEMPTATIONS,BALL OF CONFUSION (THAT'S WHAT THE WORLD IS TODAY)
8,RATTLES,THE WITCH
9,MELANIE,RUBY TUESDAY
10,BLACK SABBATH,PARANOID
11,THE FOUR TOPS,STILL WATER
12,DON FARDON,INDIAN RESERVATION
13,DIANA ROSS,AIN'T NO MOUNTAIN HIGH ENOUGH
14,THE CARPENTERS,(THEY LONG TO BE) CLOSE TO YOU
15,JIMI HENDRIX EXPERIENCE,VOODOO CHILE
16,JIMMY RUFFIN,IT'S WONDERFUL
17,THE HOLLIES,GASOLINE ALLEY BRED
18,CHRISTIE,SAN BERNADINO
19,DESMOND DEKKER,YOU CAN GET IT IF YOU REALLY WANT
20,DES O'CONNOR,THE TIP OF MY FINGERS
21,ROGER WHITTAKER,NEW WORLD IN THE MORNING
22,JULIE FELIX,HEAVEN IS HERE
23,BOBBY BLOOM,MONTEGO BAY
24,WHITE PLAINS,JULIE DO YA LOVE ME?
25,MARY HOPKIN,THINK ABOUT YOUR CHILDREN
26,BLUE MINK,OUR WORLD
27,ANNE MURRAY,SNOWBIRD
28,HORACE FAITH,BLACK PEARL
29,GENE PITNEY,SHADY LADY
30,POPPY FAMILY FEATURING SUSAN JACKS,WHICH WAY YOU GOIN' BILLY? FT SUSAN JACKS
31,T. REX,RIDE A WHITE SWAN
32,CCS,WHOLE LOTTA LOVE
33,ELVIS PRESLEY,THE WONDER OF YOU
34,FRANK SINATRA,MY WAY
35,THE DAVE CLARK FIVE,MORE GOOD OLD ROCK 'N' ROLL
36,MARTHA AND THE VANDELLAS,JIMMY MACK {1970}
37,JAMES BROWN,GET UP I FEEL LIKE BEING A SEX MACHINE
38,THE FAMILY,STRANGE BAND
39,STATUS QUO,IN MY CHAIR
40,NEIL DIAMOND,CRACKLIN' ROSIE
41,RICHARD BARNES,GO NORTH
42,BOBBY SHERMAN,JULIE DO YA LOVE ME?
43,CHAIRMEN OF THE BOARD,GIVE ME JUST A LITTLE MORE TIME
44,JUICY LUCY,PRETTY WOMAN
45,PETER E BENNETT,SEAGULL'S NAME WAS NELSON
46,THREE DOG NIGHT,MAMA TOLD ME (NOT TO COME)
47,SHIRLEY BASSEY,SOMETHING
48,DOROTHY SQUIRES,MY WAY
49,ANDY WILLIAMS,IT'S SO EASY
50,PICKETTYWITCH,BABY I WON'T LET YOU DOWN
