positions,artists,titles
1,PAT BOONE,I'LL BE HOME
2,ELVIS PRESLEY,HEARTBREAK HOTEL
3,LONNIE DONEGAN,LOST JOHN/STEWBALL
4,PERRY COMO,HOT DIGGITY (DOG ZIGGITY BOOM)
5,RONNIE HILTON,NO OTHER LOVE
6,BILL HALEY AND HIS COMETS,THE SAINTS ROCK 'N' ROLL
7,MORRIS STOLOFF,MOONGLOW AND THE THEME FROM 'PICNIC'
8,DAVID WHITFIELD,MY SEPTEMBER LOVE
8,TERESA BREWER,A TEAR FELL
10,ELVIS PRESLEY,BLUE SUEDE SHOES
11,NAT 'KING' COLE,TOO YOUNG TO GO STEADY
12,CARL PERKINS,BLUE SUEDE SHOES
13,MICHAEL HOLLIDAY,THE GAL WITH THE YALLER SHOES
14,DON ROBERTSON,THE HAPPY WHISTLER
15,MICHAEL HOLLIDAY,HOT DIGGITY (DOG ZIGGITY BOOM)/THE GAL WITH THE YALLER SHOES
16,FRANK SINATRA,SONGS FOR SWINGIN' LOVERS (LP)
17,MEL TORME,MOUNTAIN GREENERY
18,WINIFRED ATWELL,THE POOR PEOPLE OF PARIS
18,MAX BYGRAVES,OUT OF TOWN
20,WINIFRED ATWELL AND FRANK CHACKSFIELD,PORT AU PRINCE
21,LOUIS ARMSTRONG WITH HIS ALL-STARS,A THEME FROM 'THE THREEPENNY OPERA' (MACK THE KNIFE)
22,KAY STARR,ROCK AND ROLL WALTZ
23,CYRIL STAPLETON ORCHESTRA FEATURING DESMOND LANE,THE HAPPY WHISTLER
24,SLIM WHITMAN,SERENADE
25,JIMMY YOUNG,RICH MAN POOR MAN
26,HILLTOPPERS,ONLY YOU
27,BILLY MAY,MAIN TITLE THEME FROM 'MAN WITH THE GOLDEN ARM'
28,STARGAZERS,HOT DIGGITY (DOG ZIGGITY BOOM)
29,JOHNNY DANKWORTH,EXPERIMENTS WITH MICE
30,THREE KAYES,IVORY TOWER
30,TEX RITTER,THE WAYWARD WIND
