positions,artists,titles
1,TONY DI BART,THE REAL THING
2,(SYMBOL),THE MOST BEAUTIFUL GIRL IN THE WORLD
3,C J LEWIS,SWEETS FOR MY SWEET
4,CRASH TEST DUMMIES,MMM MMM MMM MMM
5,STILTSKIN,INSIDE
6,ERASURE,ALWAYS
7,CLUBHOUSE,LIGHT MY FIRE
8,MANCHESTER UTD FOOTBALL SQUAD,COME ON YOU REDS
9,BITTY MCLEAN,DEDICATED TO THE ONE I LOVE
10,REEL 2 REAL FEAT MAD STUNTMAN,LIKE TO MOVE IT
11,ETERNAL,JUST A STEP FROM HEAVEN
12,PRETENDERS,I'LL STAND BY YOU
13,RED HOT CHILI PEPPERS,UNDER THE BRIDGE
14,BRUCE SPRINGSTEEN,STREETS OF PHILADELPHIA
15,TAKE THAT,EVERYTHING CHANGES
16,CRYSTAL WATERS,100% PURE LOVE
17,JUDY CHEEKS,REACH
18,MOTIV 8,ROCKIN' FOR MYSELF
19,T-EMPO,"SATURDAY NIGHT, SUNDAY MORNING"
20,CYPRESS HILL,LICK A SHOT
21,HADDAWAY,ROCK MY HEART
22,ACE OF BASE,THE SIGN
23,BARBRA STREISAND,AS IF WE NEVER SAID GOODBYE
24,SONIC YOUTH,BULL IN THE HEATHER
25,FRANCES RUFFELLE,LONELY SYMPHONY
26,WRECKX-N-EFFECT,WRECKX SHOP
27,DES'REE,YOU GOTTA BE
28,GRACE JONES,SLAVE TO THE RHYTHM
29,MEAT LOAF,OBJECTS IN THE REAR VIEW MIRROR
30,TONI BRAXTON,ANOTHER SAD LOVE SONG
31,D:REAM,U R THE BEST THING
32,RICHARD MARX,SILENT SCREAM
33,DOOP,DOOP
34,KILLING JOKE,MILLENIUM
35,SALT N PEPA WITH EN VOGUE,WHATTA MAN
36,CRANBERRIES,DREAMS
37,O.T. QUARTET,HOLD THAT SUCKER DOWN
38,SKIN,THE MONEY EP
39,N-TRANCE FEAT KELLY LLORENNA,SET YOU FREE
40,HYSTERIX,MUST BE THE MUSIC
41,JULIA FORDHAM,DIFFERENT TIME DIFFERENT PLACE
42,MADONNA,I'LL REMEMBER
43,PAUL YOUNG,IT WILL BE YOU
44,PJ & DUNCAN,WHY ME?
45,PHIL COLLINS,WE WAIT AND WE WONDER
46,MARIAH CAREY,WITHOUT YOU
47,LEVEL 42,ALL OVER YOU
48,LOVELAND VS DARLENE LEWIS,LET THE MUSIC (LIFT YOU UP)
49,URBAN COOKIE COLLECTIVE,HIGH ON A HAPPY VIBE
50,COUNTING CROWS,MR JONES
51,INSPIRAL CARPETS,UNIFORM
52,CELINE DION,MISLED
53,JX,SON OF A GUN
54,JAH WOBBLE'S INVADERS OF HEART,BECOMING MORE LIKE GOD
55,MICK RONSON WITH JOE ELLIOTT,DON'T LOOK DOWN
56,AUTECHRE,BASS CADET EP
57,BLACK MACHINE,HOW GEE
58,MARILLION,ALONE AGAIN IN THE LAP OF LUXURY
59,DEEP CREED 94,CAN U FEEL IT
60,ZZ TOP,BREAKAWAY
61,DEGREES OF MOTION FEAT BITI,SHINE ON
62,PET SHOP BOYS,LIBERATION
63,SECRET LIFE,SHE HOLDS THE KEY
64,OASIS,SUPERSONIC
65,BOB GELDOF,CRAZY
66,TERRORVISION,OBLIVION
67,BROTHERS IN RHYTHM FT CHARVONI,FOREVER AND A DAY
68,BEE GEES,HOW TO FALL IN LOVE PART 1
69,DEADLY SINS,WE ARE GOING ON DOWN
70,RIDE,BIRDMAN
71,GARTH BROOKS,STANDING OUTSIDE THE FIRE
72,FUNKY POETS,BORN IN THE GHETTO
73,JOE LONGTHORNE,YOUNG GIRL
74,MR. ROY,SOMETHING ABOUT U
75,SOUNDGARDEN,THE DAY I TRIED TO LIVE
76,DUSTY SPRINGFIELD,GOIN' BACK/SON OF A PREACHER MAN
77,TRICKY,PONDEROSA
78,WHITEOUT,STARRCLUB
79,UNDERCOVER,BEST FRIEND
80,FRENTE,ACCIDENTLY KELLY STREET
81,OMNI TRIO,OMNI TRIO VOLUME 4
82,SHYHEIM A/K/A THE RUGGED CHILD,ON AND ON
83,SHERYL CROW,RUN BABY RUN
84,Q-TEX,POWER OF LOVE
85,ELVIS COSTELLO,13 STEPS LEAD DOWN
86,GENE,FOR THE DEAD/CHILD'S BODY
87,ATLANTIC OCEAN,WATERFALL
88,MUTHA'S DAY OUT,LOCKED
89,FALL,15 WAYS
90,DIG,BELIEVE
91,Q.F.X,ENERGY EP
92,FAITH HILL,WILD ONE
93,SALAD,ON A LEASH EP
94,7669,HEREE AH CUMM
95,PARKS & WILSON,THE CLUBLAND EP
96,SEEFEEL,STARETHROUGH EP
97,BLINK,IT'S NOT MY FAULT
98,BUFFALO TOM,I'M ALLOWED
99,DELTA LADY,SWAMP FEVER
100,RATTY,A TASTE OF THINGS
