positions,artists,titles
1,KYLIE MINOGUE,SPINNING AROUND
2,BLACK LEGEND,YOU SEE THE TROUBLE WITH ME
3,DARUDE,SANDSTORM
4,SONIQUE,IT FEELS SO GOOD
5,DAVID GRAY,BABYLON
6,FRANKIE GOES TO HOLLYWOOD,THE POWER OF LOVE
7,DAMAGE,GHETTO ROMANCE
8,GIRL THING,LAST ONE STANDING
9,S CLUB 7,REACH
10,MARY MARY,SHACKLES (PRAISE YOU)
11,YORK,ON THE BEACH
12,RICHARD BLACKWOOD,MAMA WHO DA MAN
13,MOBY,PORCELAIN
14,GABRIELLE,WHEN A WOMAN
15,BACKSTREET BOYS,THE ONE
16,DR DRE FT EMINEM,FORGOT ABOUT DRE
17,BON JOVI,IT'S MY LIFE
18,PINK,THERE YOU GO
19,B-15 PROJECT FT CHRISSY D,GIRLS LIKE US
20,BRITNEY SPEARS,OOPS! I DID IT AGAIN
21,JAMELIA,CALL ME
22,LONESTAR,AMAZED
23,MADISON AVENUE,DON'T CALL ME BABY
24,ANDREA BOCELLI,CANTO DELLA TERRA
25,WHITNEY HOUSTON/GEORGE MICHAEL,IF I TOLD YOU THAT
26,DAPHNE & CELESTE,UGLY
27,ANGELIC,IT'S MY TURN
28,BLOODHOUND GANG,THE BAD TOUCH
29,TOM JONES & MOUSSE T,SEX BOMB
30,KELIS,GOOD STUFF
31,BILLIE PIPER,DAY & NIGHT
32,DJ SANDY VS HOUSETRAP,OVERDRIVE
33,EN VOGUE,RIDDLE
34,TRAVIS,COMING AROUND
35,STEPHEN GATELY,NEW BEGINNING/BRIGHT EYES
36,COCO vs FRAGMA,TOCA'S MIRACLE
37,SISQO,THONG SONG
38,RICHARD ASHCROFT,MONEY TO BURN
39,FAT LES 2000,JERUSALEM
40,JAY-Z,BIG PIMPIN'
41,BAD HABIT BOYS,WEEKEND
42,WATERGATE,HEART OF ASIA
43,MUSE,UNINTENDED
44,DJ LUCK & MC NEAT,MASTERBLASTER 2000
45,TREVOR & SIMON,HANDS UP
46,ENGLAND SUPPORTERS BAND,THE GREAT ESCAPE 2000
47,CRAIG DAVID,FILL ME IN
48,TONI BRAXTON,HE WASN'T MAN ENOUGH
49,IDLEWILD,THESE WOODEN IDEAS
50,AMBER,SEXUAL
51,BT FT KIRSTY HAWKSHAW,DREAMING
52,OXIDE & NEUTRINO,BOUND 4 DA RELOAD (CASUALTY)
53,MANDY MOORE,CANDY
54,NORTHERN LINE,ALL AROUND THE WORLD
55,GERI HALLIWELL,BAG IT UP
56,AQUA,AROUND THE WORLD
57,DJ DEE KLINE,I DON'T SMOKE
58,SIA,TAKEN FOR GRANTED
59,SOUTHSIDE SPINNERS,LUVSTRUCK
60,AZZIDO DA BASS,DOOMS NIGHT
61,RICHARD ASHCROFT,A SONG FOR THE LOVERS
62,WEIRD SCIENCE,FEEL THE NEED
63,ARIEL,A9
64,BRAIN BASHERS,DO IT NOW
65,BOB MARLEY FT MC LYTE,JAMMIN'
66,WESTLIFE,FOOL AGAIN
67,MOCA FT DEANNA,HIGHER
68,MIKEY GRAHAM,YOU'RE MY ANGEL
69,LOCK 'N' LOAD,BLOW YA MIND
70,OASIS,WHO FEELS LOVE?
71,ARMAND VAN HELDEN,KOOCHY
72,SWEET FEMALE ATTITUDE,FLOWERS
73,BLUE AMAZON,BREATHE
74,ATOMIC KITTEN,SEE YA
75,MELANIE C/LISA LEFT EYE LOPES,NEVER BE THE SAME AGAIN
76,EMBRACE,SAVE ME
77,DAWNSEEKERS,GOTHIC DREAM
78,LOLLY,PER SEMPRE AMORE (FOREVER IN LOVE)
79,HANSON,IF ONLY
80,MIRRORBALL,BURNIN
81,EMINEM,REAL SLIM SHADY
82,SCOOCH,THE BEST IS YET TO COME
83,E-TYPE,CAMPIONE 2000
84,ELASTICA,MAD DOG
85,FIVE,DON'T WANNA LET YOU GO
86,SOULWAX,MUCH AGAINST EVERYONE'S ADVICE
87,MOS DEF,UMI SAYS
88,SAINT ETIENNE,HEART FAILED (IN THE BACK OF A TAXI)
89,EAGLE-EYE CHERRY,ARE YOU STILL HAVING FUN?
90,E-Z ROLLERS,RS2000
91,CYPRESS HILL,SUPERSTAR
92,ALL SAINTS,PURE SHORES
93,SIX BY SEVEN,NEW YEAR
94,BLINK 182,ALL THE SMALL THINGS
95,WILL SMITH,FREAKIN' IT
96,MADONNA,AMERICAN PIE
97,EELS,FLYSWATTER
98,LENE MARLIN,SITTING DOWN HERE
99,FAT LES,VINDALOO
100,Q-TIP,VIVRANT THING
