positions,artists,titles
1,MUNGO JERRY,BABY JUMP
2,PAUL MCCARTNEY,ANOTHER DAY
3,GEORGE HARRISON,MY SWEET LORD
4,LYNN ANDERSON,ROSE GARDEN
5,PERRY COMO,IT'S IMPOSSIBLE
6,MIXTURES,PUSHBIKE SONG
7,T. REX,HOT LOVE
8,NEIL DIAMOND,SWEET CAROLINE
9,JUDY COLLINS,AMAZING GRACE
10,THE SUPREMES,STONED LOVE
11,"ASHTON, GARDNER AND DYKE",RESURRECTION SHUFFLE
12,CHAIRMEN OF THE BOARD,EVERYTHING'S TUESDAY
13,ATOMIC ROOSTER,TOMORROW NIGHT
14,DANA,WHO PUT THE LIGHTS OUT
15,MARTHA REEVES AND THE VANDELLAS,FORGET ME NOT
16,CLIVE DUNN,GRANDAD
17,NEW WORLD,ROSE GARDEN
18,SMOKEY ROBINSON AND THE MIRACLES,(COME 'ROUND HERE) I'M THE ONE YOU NEED
19,BADFINGER,NO MATTER WHAT
20,ELTON JOHN,YOUR SONG
21,DAWN,CANDIDA
22,DEEP PURPLE,STRANGE KIND OF WOMAN
23,THE BYRDS,CHESTNUT MARE
24,THE PARTRIDGE FAMILY,I THINK I LOVE YOU
25,FRANK SINATRA,I WILL DRINK THE WINE
26,WEATHERMEN,IT'S THE SAME OLD SONG
27,JACKIE LEE,RUPERT
28,FRANK SINATRA,MY WAY
29,THE KINKS,APEMAN
30,TOM JONES,SHE'S A LADY
31,BARBRA STREISAND,STONEY END
32,CCS,WALKIN'
33,CLIFF RICHARD,SUNNY HONEY GIRL
34,RAY STEVENS,BRIDGET THE MIDGET (THE QUEEN OF THE BLUES)
35,EDGAR BROUGHTON BAND,APACHE DROPOUT
36,PETULA CLARK,SONG OF MY LIFE
37,STEPHEN STILLS,LOVE THE ONE YOU'RE WITH
38,THE SWEET,FUNNY FUNNY
39,ELVIS PRESLEY,YOU DON'T HAVE TO SAY YOU LOVE ME
40,HOT CHOCOLATE,YOU COULD'VE BEEN A LADY
