positions,artists,titles
1,GABRIELLE,DREAMS
2,HADDAWAY,WHAT IS LOVE
3,CHAKA DEMUS AND PLIERS,TEASE ME
4,UB40,(I CAN'T HELP) FALLING IN LOVE WITH YOU
5,GLORIA GAYNOR,I WILL SURVIVE {1993}
6,ROD STEWART,HAVE I TOLD YOU LATELY
7,M PEOPLE,ONE NIGHT IN HEAVEN
8,4 NON BLONDES,WHAT'S UP
9,THE SPIN DOCTORS,TWO PRINCES
10,ACE OF BASE,ALL THAT SHE WANTS
11,MICHAEL JACKSON,WILL YOU BE THERE
12,LEVELLERS,BELARUSE
13,JOEY LAWRENCE,NOTHIN' MY LOVE CAN'T FIX
14,JADE,I WANNA LOVE YOU
15,LISA STANSFIELD,IN ALL THE RIGHT PLACES
16,KIM WILDE,IF I CAN'T HAVE YOU
17,EAST 17,WEST END GIRLS
18,TAYLOR DAYNE,CAN'T GET ENOUGH OF YOUR LOVE
19,INNER CIRCLE,SWEAT (A LA LA LA LA LONG) {1993}
20,EVOLUTION,EVERYBODY DANCE
21,THE TIME FREQUENCY,THE POWER ZONE EP
22,NEW ORDER,RUINED IN A DAY
23,AC/DC,BIG GUN
24,TERENCE TRENT D'ARBY FEATURING DES'REE,DELICATE FT DES'REE
25,GREEN JELLY,THREE LITTLE PIGS
26,KENNY THOMAS,STAY
27,SNAP! FEATURING NIKI HARRIS,DO YOU SEE THE LIGHT (LOOKING FOR...) FT NIKI HARRIS
28,DEBORAH HARRY,I CAN SEE CLEARLY
29,USURA,SWEAT
30,THE JESUS AND MARY CHAIN,SOUND OF SPEED (EP)
31,JESUS JONES,ZEROES AND ONES
32,SADE,NO ORDINARY LOVE {1993}
33,ALEXANDER O'NEAL,IN THE MIDDLE
34,BLUR,CHEMICAL WORLD
35,US3 FEATURING TUKKA YOOT,RIDDIM FT TUKKA YOOT
36,STING,FIELDS OF GOLD
37,DAVID MORALES AND THE BAD YARD CLUB,GIMME LUV (EENIE MEENIE MINY MO)
38,SOUL ASYLUM,RUNAWAY TRAIN
39,PET SHOP BOYS,CAN YOU FORGIVE HER
40,URBAN COOKIE COLLECTIVE,THE KEY THE SECRET
41,MOBY,I FEEL IT
42,OLETA ADAMS,I JUST HAD TO HEAR YOUR VOICE
43,LOUCHIE LOU AND MICHIE ONE,SHOUT (IT OUT)
44,AEROSMITH,EAT THE RICH
45,SHABBA RANKS FEATURING QUEEN LATIFAH,WHAT'CHA GONNA DO FT QUEEN LATIFAH
46,SHAGGY,SOON BE DONE
47,GLORIA ESTEFAN,MI TIERRA
48,RUPAUL,SUPERMODEL (YOU BETTER WORK)
49,MARTHA WASH,RUNAROUND/CARRY ON
50,EFUA,SOMEWHERE
51,TC 1993,HARMONY
52,WORLD PARTY,GIVE IT ALL AWAY
53,THE SMASHING PUMPKINS,CHERUB ROCK
54,TINA TURNER,I DON'T WANNA FIGHT
55,COVERDALE PAGE,TAKE ME FOR A LITTLE WHILE
56,DONALD FAGEN,TOMORROW'S GIRLS
57,SMELLS LIKE HEAVEN,LONDRES STRUTT
58,SWV,WEAK
59,BILLY IDOL,SHOCK TO THE SYSTEM
60,NIAMH KAVANAGH,IN YOUR EYES
61,RHYTHM AND BASS,CAN'T STOP THIS FEELING
62,CHRIS ISAAK,SAN FRANCISCO DAYS
63,JAMIROQUAI,BLOW YOUR MIND
64,2 UNLIMITED,TRIBAL DANCE
65,TIM FINN,PERSUASION
66,THE CATHERINE WHEEL,CRANK
67,JANET JACKSON,THAT'S THE WAY LOVE GOES
68,STEPHANIE MILLS,ALL DAY ALL NIGHT
69,RAPINATION FEATURING CAROL KENYON,HERE'S MY A FT CAROL KENYON
70,ROBERT PLANT,I BELIEVE
71,WWF SUPERSTARS FEATURING HACKSAW JIM DUGGAN,USA FT HACKSAW JIM DUGGAN
72,GEORGE MICHAEL AND QUEEN WITH LISA STANSFIELD,FIVE LIVE (EP)
73,KINGMAKER,QUEEN JANE
74,DODGY,I NEED ANOTHER (EP)
75,JTQ WITH NOEL MCKOY,SEE A BRIGHTER DAY
