positions,artists,titles
1,THE ROLLING STONES,JUMPIN' JACK FLASH
2,UNION GAP,YOUNG GIRL
3,EQUALS,BABY COME BACK
4,DONOVAN,HURDY GURDY MAN
5,DON PARTRIDGE,BLUE EYES
6,DES O'CONNOR,I PRETEND
7,OC SMITH,SON OF HICKORY HOLLER'S TRAMP
8,JULIE DRISCOLL AND THE BRIAN AUGER TRINITY,THIS WHEEL'S ON FIRE
9,MARMALADE,LOVIN' THINGS
10,BOBBY GOLDSBORO,HONEY
11,MANFRED MANN,MY NAME IS JACK
12,OHIO EXPRESS,YUMMY YUMMY YUMMY
13,DIONNE WARWICK,DO YOU KNOW THE WAY TO SAN JOSE
14,ENGELBERT HUMPERDINCK,A MAN WITHOUT LOVE
15,LULU,BOY
16,CUPID'S INSPIRATION,YESTERDAY HAS GONE
17,LOVE AFFAIR,RAINBOW VALLEY
18,JOHN ROWLES,HUSH NOT A WORD TO MARY
19,SCOTT WALKER,JOANNA
20,LOUIS ARMSTRONG,WHAT A WONDERFUL WORLD/CABARET
21,ESTHER AND ABI OFARIM,ONE MORE DANCE
22,HERD,I DON'T WANT OUR LOVING TO DIE
23,ASSOCIATIONS,TIME FOR LIVIN'
24,THE TREMELOES,HELULE HELULE
25,1910 FRUITGUM COMPANY,SIMON SAYS
26,TOMMY JAMES AND THE SHONDELLS,MONY MONY
27,JOHN ROWLES,IF I ONLY HAD TIME
28,JACKY,WHITE HORSES
29,ARETHA FRANKLIN,THINK
30,SOLOMON KING,WHEN WE WERE YOUNG
31,WILLIAM BELL,TRIBUTE TO A KING
32,HERMAN'S HERMITS,SLEEPY JOE
33,ANDY WILLIAMS,CAN'T TAKE MY EYES OFF YOU
34,ELVIS PRESLEY,U.S. MALE
35,RICHARD HARRIS,MACARTHUR PARK
36,R DEAN TAYLOR,GOTTA SEE JANE
37,THE MONKEES,DW WASHBURN
38,CRAZY WORLD OF ARTHUR BROWN,FIRE!
39,CLIFF RICHARD,I'LL LOVE YOU FOREVER TODAY
40,THE WHO,DOGS
41,OTIS REDDING,THE HAPPY SONG (DUM-DUM)
42,THE SMALL FACES,LAZY SUNDAY
43,SANDPIPERS,QUANDO M'INNAMORO (A MAN WITHOUT LOVE)
44,BRUCE CHANNEL,KEEP ON
45,LOUIS ARMSTRONG,THE SUNSHINE OF YOUR LOVE
46,GENE CHANDLER,NOTHING CAN STOP ME
47,MARVIN GAYE AND TAMMI TERRELL,AIN'T NOTHIN' LIKE THE REAL THING
48,VINCE HILL,IMPORTANCE OF YOUR LOVE
49,CILLA BLACK,WHERE IS TOMORROW
50,NEW GENERATION,SMOKEY BLUES AWAY
