positions,artists,titles
1,OLLY MURS FT FLO RIDA,TROUBLEMAKER
2,BRUNO MARS,LOCKED OUT OF HEAVEN
3,RIHANNA,DIAMONDS
4,LABRINTH FT EMELI SANDE,BENEATH YOUR BEAUTIFUL
5,ALICIA KEYS,GIRL ON FIRE
6,GABRIELLE APLIN,THE POWER OF LOVE
7,ROBBIE WILLIAMS,CANDY
8,PSY,GANGNAM STYLE
9,ONE DIRECTION,LITTLE THINGS
10,KESHA,DIE YOUNG
11,LUMINEERS,HO HEY
12,SWEDISH HOUSE MAFIA/MARTIN,DON'T YOU WORRY CHILD
13,CHRISTINA PERRI,A THOUSAND YEARS
14,GIRLS ALOUD,SOMETHING NEW
15,RUDIMENTAL/NEWMAN/CLARE,NOT GIVING IN
16,LITTLE MIX,DNA
17,ADELE,SKYFALL
18,WILEY/SKEPTA/JME/MS D,CAN YOU HEAR ME (AYAYAYA)
19,SCRIPT FT WILL I AM,HALL OF FAME
20,CALVIN HARRIS/FLORENCE WELCH,SWEET NOTHING
21,ED SHEERAN,GIVE ME LOVE
22,MAROON 5,ONE MORE NIGHT
23,DISCLOSURE FT SAM SMITH,LATCH
24,TAYLOR SWIFT,I KNEW YOU WERE TROUBLE
25,DJ FRESH,GOLD DUST
26,PINK,TRY
27,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
28,JUSTIN BIEBER FT NICKI MINAJ,BEAUTY AND A BEAT
29,TAYLOR SWIFT,WE ARE NEVER EVER GETTING BACK TOGETHER
30,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
31,SUB FOCUS FT ALPINES,TIDAL WAVE
32,NAUGHTY BOY FT EMELI SANDE,WONDER
33,MCFLY,LOVE IS EASY
34,RITA ORA,SHINE YA LIGHT
35,IMAGINE DRAGONS,RADIOACTIVE
36,ELLIE GOULDING,ANYTHING COULD HAPPEN
37,IMAGINE DRAGONS,HEAR ME
38,SCRIPT,SIX DEGREES OF SEPARATION
39,LADYWELL PRIMARY SCHOOL,O HOLY NIGHT
40,ATHLETE,WIRES
41,JIMMY HIGHAM & JON WALMSLEY,ISN'T SHE LOVELY
42,LUDACRIS/USHER/DAVID GUETTA,REST OF MY LIFE
43,FLO RIDA,I CRY
44,LITTLE MIX,WINGS
45,ONE DIRECTION,LIVE WHILE WE'RE YOUNG
46,NICKI MINAJ,VA VA VOOM
47,RIHANNA FT DAVID GUETTA,RIGHT NOW
48,MONSTA,HOLDIN' ON
49,OTTO KNOWS,MILLION VOICES
50,WANTED,I FOUND YOU
51,KELLY CLARKSON,CATCH MY BREATH
52,OWL CITY/CARLY RAE JEPSEN,GOOD TIME
53,AC/DC,BACK IN BLACK
54,FUN FT JANELLE MONAE,WE ARE YOUNG
55,WHAM,LAST CHRISTMAS
56,BURNS,LIES
57,NE-YO,LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE
58,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
59,FRANKIE GOES TO HOLLYWOOD,THE POWER OF LOVE
60,MUMFORD & SONS,I WILL WAIT
61,MISHA B,DO YOU THINK OF ME
62,ONE DIRECTION,KISS YOU
63,FLORENCE & THE MACHINE,SPECTRUM
64,FUN,SOME NIGHTS
65,LAWSON,STANDING IN THE DARK
66,DAVID GUETTA FT SIA,SHE WOLF (FALLING TO PIECES)
67,CARLY RAE JEPSEN,CALL ME MAYBE
68,ROLLING STONES,DOOM AND GLOOM
69,LENKA,EVERYTHING AT ONCE
70,K KOKE FT MAVERICK SABRE,TURN BACK
71,PINK,BLOW ME (ONE LAST KISS)
72,SNOW PATROL,RUN
73,SAM & THE WOMP,BOM BOM
74,AZEALIA BANKS FT LAZY JAY,212
75,TWO DOOR CINEMA CLUB,SUN
76,RUDIMENTAL FT JOHN NEWMAN,FEEL THE LOVE
77,COLDPLAY,FIX YOU
78,GOTYE FT KIMBRA,SOMEBODY THAT I USED TO KNOW
79,EMELI SANDE,READ ALL ABOUT IT PT 3
80,SLADE,MERRY XMAS EVERYBODY
81,PALOMA FAITH,NEVER TEAR US APART
82,BAND AID,DO THEY KNOW IT'S CHRISTMAS
83,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
84,JASON MRAZ,I WON'T GIVE UP
85,KINGS OF LEON,USE SOMEBODY
86,NICKI MINAJ,POUND THE ALARM
87,AC/DC,HIGHWAY TO HELL
88,FLO RIDA,WHISTLE
89,CHRISTINA PERRI,JAR OF HEARTS
90,DR DRE FT SNOOP DOGG,STILL DRE
91,STOOSHE,WATERFALLS
92,MAROON 5 FT WIZ KHALIFA,PAYPHONE
93,CHRIS BROWN,DON'T JUDGE ME
94,RIHANNA FT CALVIN HARRIS,WE FOUND LOVE
95,JAKE QUICKENDEN,MILE HIGH
96,OLLY MURS,DANCE WITH ME TONIGHT
97,GIRLS ALOUD,BEAUTIFUL CAUSE YOU LOVE ME
98,ONE DIRECTION,WHAT MAKES YOU BEAUTIFUL
99,USHER,SCREAM
100,OF MONSTERS & MEN,LITTLE TALKS
