positions,artists,titles
1,JESS GLYNNE,HOLD MY HAND
2,JAMES BAY,HOLD BACK THE RIVER
3,YEARS & YEARS,KING
4,RIHANNA/KANYE WEST/MCCARTNEY,FOURFIVE SECONDS
5,ELLIE GOULDING,LOVE ME LIKE YOU DO
6,SAM SMITH FT JOHN LEGEND,LAY ME DOWN
7,HOZIER,TAKE ME TO CHURCH
8,MARK RONSON FT BRUNO MARS,UPTOWN FUNK
9,MAROON 5,SUGAR
10,WEEKND,EARNED IT
11,FLO RIDA FT SAGE THE GEMINI,GDFR
12,SIGMA FT LABRINTH,HIGHER
13,USHER FT JUICY J,I DON'T MIND
14,MARLON ROUDETTE,WHEN THE BEAT DROPS OUT
15,TOUGH LOVE,SO FREAKIN' TIGHT
16,CHRIS BROWN & TYGA,AYO
17,DAVID GUETTA FT EMELI SANDE,WHAT I DID FOR LOVE
18,KELLY CLARKSON,HEARTBEAT SONG
19,ED SHEERAN,THINKING OUT LOUD
20,AVICII,THE NIGHTS
21,DJ FRESH FT ELLA EYRE,GRAVITY
22,KYGO FT CONRAD SEWELL,FIRESTONE
23,SIA,ELASTIC HEART
24,SAM SMITH,LAY ME DOWN
25,TAYLOR SWIFT,STYLE
26,ED SHEERAN,BLOODSTREAM
27,PITBULL FT NE-YO,TIME OF OUR LIVES
28,KAREN HARDING,SAY SOMETHING
29,RIHANNA,BITCH BETTER HAVE MY MONEY
30,KSI FT P MONEY,LAMBORGHINI
31,OLLY MURS FT DEMI LOVATO,UP
32,SIA,CHANDELIER
33,PHILIP GEORGE,WISH YOU WERE MINE
34,SAM SMITH,STAY WITH ME
35,GEORGE EZRA,BUDAPEST
36,SAM SMITH,LIKE I CAN
37,MEGHAN TRAINOR,LIPS ARE MOVIN
38,SAM SMITH,I'M NOT THE ONLY ONE
39,CALVIN HARRIS FT HAIM,PRAY TO GOD
40,CHARLI XCX FT RITA ORA,DOING IT
41,OLLY MURS,SEASONS
42,MUMFORD & SONS,BELIEVE
43,ALESSO FT TOVE LO,HEROES (WE COULD BE)
44,CLEAN BANDIT FT JESS GLYNNE,REAL LOVE
45,ALEX ADAIR,MAKE ME FEEL BETTER
46,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
47,OMI,CHEERLEADER
48,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON
49,MEGHAN TRAINOR,ALL ABOUT THAT BASS
50,IGGY AZALEA FT JENNIFER HUDSON,TROUBLE
51,ED SHEERAN,DON'T
52,GEORGE EZRA,BLAME IT ON ME
53,JESSIE J/GRANDE/MINAJ,BANG BANG
54,JOHN LEGEND,ALL OF ME
55,LILLY WOOD & ROBIN SCHULZ,PRAYER IN C
56,TAYLOR SWIFT,BLANK SPACE
57,JAMES BAY,LET IT GO
58,KANYE WEST/LONDON/KINGDOM,ALL DAY
59,CALVIN HARRIS/ELLIE GOULDING,OUTSIDE
60,ECHOSMITH,COOL KIDS
61,MEGHAN TRAINOR,DEAR FUTURE HUSBAND
62,KODALINE,THE ONE
63,TAYLOR SWIFT,SHAKE IT OFF
64,VANCE JOY,RIPTIDE
65,KENDRICK LAMAR,KING KUNTA
66,MNEK,THE RHYTHM
67,CALVIN HARRIS FT JOHN NEWMAN,BLAME
68,CHIC & NILE RODGERS,I'LL BE THERE
69,ED SHEERAN,SING
70,ARIANA GRANDE,ONE LAST TIME
71,MUSE,DEAD INSIDE
72,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
73,PHARRELL WILLIAMS,HAPPY
74,ELLA HENDERSON,GHOST
75,SKRILLEX & DIPLO/JUSTIN BIEBER,WHERE ARE U NOW
76,BLONDE FT MELISSA STEEL,I LOVED YOU
77,MR PROBZ,WAVES
78,YEARS & YEARS,DESIRE
79,SIGMA FT PALOMA FAITH,CHANGING
80,FERGIE,L.A.LOVE (LA LA)
81,ED SHEERAN,I SEE FIRE
82,JAMES BAY,SCARS
83,DAVID GUETTA FT SAM MARTIN,DANGEROUS
84,GOO GOO DOLLS,IRIS
85,FLORENCE & THE MACHINE,WHAT KIND OF MAN
86,OMARION/CHRIS BROWN/JHENE AIKO,POST TO BE
87,AWOLNATION,SAIL
88,OLLY MURS FT TRAVIE MCCOY,WRAPPED UP
89,IMAGINE DRAGONS,DEMONS
90,BIG SEAN FT E-40,I DON'T F**K WITH YOU
91,AXWELL & INGROSSO,SOMETHING NEW
92,MUSE,PSYCHO
93,KYGO FT PARSON JAMES,STOLE THE SHOW
94,BLACKSTREET FT DR DRE,NO DIGGITY
95,MAGIC,RUDE
96,JAMES BAY,IF YOU EVER WANT TO BE IN LOVE
97,MAROON 5,ANIMALS
98,IMAGINE DRAGONS,RADIOACTIVE
99,NICO & VINZ,AM I WRONG
100,BEYONCE,7/11
