positions,artists,titles
1,ROD STEWART,MAGGIE MAY/REASON TO BELIEVE
2,MIDDLE OF THE ROAD,"TWEEDLE DEE, TWEEDLE DUM"
3,THE TAMS,HEY GIRL DON'T BOTHER ME
4,JAMES TAYLOR,YOU'VE GOT A FRIEND
5,NANCY SINATRA AND LEE HAZLEWOOD,DID YOU EVER
6,SHIRLEY BASSEY,FOR ALL WE KNOW
7,MARMALADE,COUSIN NORMAN
8,CCS,TAP TURNS ON THE WATER
9,REDBONE,THE WITCH QUEEN OF NEW ORLEANS
10,FORTUNES,"FREEDOM COME, FREEDOM GO"
11,JETHRO TULL,LIFE IS A LONG SONG/UP THE POOL
12,THE FOUR TOPS,SIMPLE GAME
13,DANYEL GERARD,BUTTERFLY
14,TITANIC,SULTANA
15,ENGELBERT HUMPERDINCK,"ANOTHER TIME, ANOTHER PLACE"
16,THE SUPREMES,NATHAN JONES
17,HOT CHOCOLATE,I BELIEVE (IN LOVE)
18,MUNGO JERRY,YOU DON'T HAVE TO BE IN THE ARMY TO FIGHT IN THE WAR
19,BAY CITY ROLLERS,KEEP ON DANCING
20,DANIEL BOONE,DADDY DON'T YOU WALK SO FAST
21,ARETHA FRANKLIN,SPANISH HARLEM
22,CAT STEVENS,MOON SHADOW
23,JOAN BAEZ,THE NIGHT THEY DROVE OLD DIXIE DOWN
24,BUFFY SAINTE-MARIE,SOLDIER BLUE
25,THE NEW SEEKERS,NEVER ENDING SONG OF LOVE
26,THE CARPENTERS,SUPERSTAR/FOR ALL WE KNOW
27,ELVIS PRESLEY,I'M LEAVIN'
28,AL GREEN,TIRED OF BEING ALONE
29,VINCE HILL,LOOK AROUND
30,DIANA ROSS,I'M STILL WAITING
31,CAROLE KING,IT'S TOO LATE/I FEEL THE EARTH MOVE
32,CURVED AIR,BACK STREET LUV
33,SCOTT ENGLISH,BRANDY
34,ELGINS,PUT YOURSELF IN MY PLACE
35,LOS POP TOPS,MAMMY BLUE
36,ROGER WHITTAKER,MAMMY BLUE
37,KEN DODD,WHEN LOVE COMES ROUND AGAIN
38,CLODAGH RODGERS,LADY LOVE BUG
39,MIDDLE OF THE ROAD,CHIRPY CHIRPY CHEEP CHEEP
40,DAWN,WHAT ARE YOU DOING SUNDAY
41,SETTLERS,THE LIGHTNING TREE
42,FRANK SINATRA,MY WAY
43,THE SWEET,ALEXANDER GRAHAM BELL
44,THE DELFONICS,READY OR NOT HERE I COME (CAN'T HIDE FROM LOVE)
45,FORMATIONS,AT THE TOP OF THE STAIRS
46,ROCK CANDY,REMEMBER
47,PIONEERS,LET YOUR YEAH BE YEAH
48,AUTUMN,MY LITTLE GIRL
49,JUDY COLLINS,AMAZING GRACE
50,THE DOORS,RIDERS ON THE STORM
