positions,artists,titles
1,DURAN DURAN,THE REFLEX
2,PHIL COLLINS,AGAINST ALL ODDS (TAKE A LOOK AT ME NOW)
3,QUEEN,I WANT TO BREAK FREE
4,LIONEL RICHIE,HELLO
5,THE POINTER SISTERS,AUTOMATIC
6,ORCHESTRAL MANOEUVRES IN THE DARK,LOCOMOTION
7,THE FLYING PICKETS,WHEN YOU'RE YOUNG AND IN LOVE
8,BLANCMANGE,DON'T TELL ME
9,BOB MARLEY & THE WAILERS,ONE LOVE/PEOPLE GET READY
10,THE THOMPSON TWINS,YOU TAKE ME UP
11,THE BLUEBELLS,I'M FALLING
12,KOOL AND THE GANG,(WHEN YOU SAY YOU LOVE SOMEBODY) IN THE HEART
13,RUFUS AND CHAKA KHAN,AIN'T NOBODY
14,NIK KERSHAW,DANCING GIRLS
15,SHAKIN' STEVENS,A LOVE WORTH WAITING FOR
16,CAPTAIN SENSIBLE,GLAD IT'S ALL OVER/DAMNED ON 45
17,THE SOS BAND,JUST BE GOOD TO ME
18,NEW ORDER,THIEVES LIKE US
19,THE HUMAN LEAGUE,THE LEBANON
20,DEPECHE MODE,PEOPLE ARE PEOPLE
21,BELLE AND THE DEVOTIONS,LOVE GAMES
22,THE SPECIAL AKA,NELSON MANDELA
23,SCRITTI POLITTI,WOOD BEEZ (PRAY LIKE ARETHA FRANKLIN)
24,JULIO IGLESIAS AND WILLIE NELSON,TO ALL THE GIRLS I'VE LOVED BEFORE
25,JOCELYN BROWN,SOMEBODY ELSE'S GUY
26,THE CURE,THE CATERPILLAR
27,SANDIE SHAW,HAND IN GLOVE
28,KENNY LOGGINS,FOOTLOOSE
29,COCTEAU TWINS,PEARLY-DEWDROPS DROPS
30,ECHO & THE BUNNYMEN,SILVER
31,FRANKIE GOES TO HOLLYWOOD,RELAX
32,SHANNON,GIVE ME TONIGHT
33,BILLY JOEL,THE LONGEST TIME
34,THE GAP BAND,SOMEDAY
35,DEAD OR ALIVE,THAT'S THE WAY (I LIKE IT)
36,WEIRD AL YANKOVIC,EAT IT
37,MADONNA,LUCKY STAR
38,JEFFREY OSBORNE,STAY WITH ME TONIGHT
39,BANANARAMA,ROBERT DE NIRO'S WAITING
40,MICHAEL JACKSON,P.Y.T. (PRETTY YOUNG THING)
41,DENIECE WILLIAMS,LET'S HEAR IT FOR THE BOY
42,WEATHER GIRLS,IT'S RAINING MEN {1984}
43,PROPAGANDA,DR MABUSE
44,CULTURE CLUB,IT'S A MIRACLE
45,ROLAND RAT SUPERSTAR,LOVE ME TENDER
46,TERRI WELLS,I'LL BE AROUND
47,MATT BIANCO,SNEAKING OUT THE BACKDOOR/MATT'S MOOD
48,IMPOSTER,PEACE IN OUR TIME
49,HAZELL DEAN,SEARCHIN' (I GOTTA FIND A MAN) {1984}
50,WOMACK AND WOMACK,LOVE WARS
51,PHIL FEARON AND GALAXY,WHAT DO I DO?
52,TALK TALK,SUCH A SHAME
53,EVELYN THOMAS,HIGH ENERGY
54,MARILYN,YOU DON'T LOVE ME
55,LOOSE ENDS,EMERGENCY (DIAL 999)
56,GRANDMASTER FLASH AND MELLE MEL,WHITE LINES (DON'T DO IT)
57,KING KURT,MACK THE KNIFE
58,JOE JACKSON,HAPPY ENDING
59,HAROLD MELVIN AND THE BLUENOTES,DON'T GIVE ME UP
60,ALVIN STARDUST,I FEEL LIKE BUDDY HOLLY
61,SADE,YOUR LOVE IS KING
62,THE PSYCHEDELIC FURS,HEAVEN
63,PETER SCHILLING,MAJOR TOM (COMING HOME)
64,KILLING JOKE,EIGHTIES
65,YARBROUGH & PEOPLES,DON'T WASTE YOUR TIME
66,CLIFF RICHARD,BABY YOU'RE DYNAMITE
67,BREAK MACHINE,STREET DANCE
68,KAJAGOOGOO,TURN YOUR BACK ON ME
69,THE ROCK STEADY CREW,UPROCK
70,KERRI AND MICK,SONS AND DAUGHTERS THEME
71,UB40,CHERRY OH BABY
72,NENA,JUST A DREAM
73,WHITESNAKE,STANDING IN THE SHADOW
74,CAMEO,SHE'S STRANGE
75,KENNY G,HI HOW YA DOIN
76,ROGER WATERS,5.01AM (THE PROS AND CONS OF HITCH-HIKING)
77,TRANS-X,LIVING ON VIDEO
78,THE KANE GANG,SMALLTOWN CREED
79,EVERYTHING BUT THE GIRL,EACH AND EVERY ONE
80,JONATHAN KING,SPACE ODDITY/MAJOR TOM (COMING HOME)
81,WANG CHUNG,DON'T LET GO
82,NEW ORDER,BLUE MONDAY
83,MICHAEL JACKSON,THRILLER
84,STARPOINT,IT'S ALL YOURS
85,HOWARD JONES,HIDE AND SEEK
86,DETROIT SPINNERS,RIGHT OR WRONG/I'LL BE AROUND
87,MIKE READ,TELL ME I'M WRONG
88,TINTIN,KISS ME
89,NEWCLEUS,JAM ON IT
90,THE BOOMTOWN RATS,DRAG ME DOWN
91,DURAN DURAN,NEW MOON ON MONDAY
92,FAD GADGET,ONE MAN'S MEAT
93,PAULINE BLACK WITH SUNDAY BEST,PIRATES ON THE AIRWAVES
94,ELBOW BONES AND THE RACKETEERS,HAPPY BIRTHDAY BABY
95,JIMMY RUFFIN AND JACKSON MOORE,I'M GONNA LOVE YOU FOREVER
96,BONNIE TYLER,HOLDING OUT FOR A HERO
96,LITA FORD,GOTTA LET GO
98,CLANNAD,ROBIN (THE HOODED MAN)
99,RONNIE MCNEIR,COME BACK WITH ME
100,SHILLELAGH SISTERS,GIVE ME MY FREEDOM
