positions,artists,titles
1,THE ROLLING STONES,GET OFF OF MY CLOUD
2,KEN DODD,TEARS
3,CHRIS ANDREWS,YESTERDAY MAN
4,FORTUNES,HERE IT COMES AGAIN
5,YARDBIRDS,EVIL HEARTED YOU/STILL I'M SAD
6,HEDGEHOPPERS ANONYMOUS,IT'S GOOD NEWS WEEK
7,THE ANIMALS,IT'S MY LIFE
8,MATT MONRO,YESTERDAY
9,ANDY WILLIAMS,ALMOST THERE
10,SEEKERS,THE CARNIVAL IS OVER
11,THE EVERLY BROTHERS,LOVE IS STRANGE
12,BOB DYLAN,POSITIVELY 4TH STREET
13,BARRY MCGUIRE,EVE OF DESTRUCTION
14,THE WHO,MY GENERATION
15,LEN BARRY,1-2-3-
16,MCCOYS,HANG ON SLOOPY
17,MANFRED MANN,"IF YOU GOTTA GO, GO NOW"
18,DUSTY SPRINGFIELD,SOME OF YOUR LOVIN'
19,PETER AND GORDON,BABY I'M YOURS
20,FOUR PENNIES,UNTIL IT'S TIME FOR YOU TO GO
21,SONNY AND CHER,BUT YOU'RE MINE
22,MERSEYBEATS,"I LOVE YOU, YES I DO"
23,TOYS,A LOVER'S CONCERTO
24,SANDIE SHAW,MESSAGE UNDERSTOOD
25,WILSON PICKETT,IN THE MIDNIGHT HOUR
26,GEORGIE FAME,SOMETHING
27,NINI ROSSO,IL SILENZIO
28,THE BACHELORS,IN THE CHAPEL IN THE MOONLIGHT
29,CLIFF RICHARD,WIND ME UP (LET ME GO)
30,ROY HEAD,TREAT HER RIGHT
31,GENE PITNEY,PRINCESS IN RAGS
32,THE SMALL FACES,WHATCHA GONNA DO ABOUT IT
33,PETULA CLARK,YOU'RE THE ONE
34,SONNY AND CHER,BABY DON'T GO
35,ROY ORBISON,CRAWLIN' BACK
36,MARIANNE FAITHFULL,YESTERDAY
37,WALKER BROTHERS,MAKE IT EASY ON YOURSELF
38,PAUL AND BARRY RYAN,DON'T BRING ME YOUR HEARTACHES
39,HORST JANKOWSKI,WALK IN THE BLACK FOREST
40,ELVIS PRESLEY,TELL ME WHY
41,JIM REEVES,IS IT REALLY OVER
42,LANCE PERCIVAL,SHAME AND SCANDAL IN THE FAMILY
43,DONOVAN,TURQUOISE
44,THE HOLLIES,LOOK THROUGH ANY WINDOW
45,PF SLOAN,SINS OF THE FAMILY
46,FREDDIE AND THE DREAMERS,THOU SHALL NOT STEAL
47,THE ROLLING STONES,(I CAN'T GET NO) SATISFACTION
48,MILLIE,BLOODSHOT EYES
49,THE BYRDS,TURN! TURN! TURN! (TO EVERYTHING THERE IS A SEASON)
50,THE DAVE CLARK FIVE,OVER AND OVER
