positions,artists,titles
1,ABBA,FERNANDO
2,J.J. BARRIE,NO CHARGE
3,THE FOUR SEASONS,SILVER STAR
4,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
5,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
6,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
7,THE ROLLING STONES,FOOL TO CRY
8,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
9,HANK MIZELL,JUNGLE ROCK
10,FOX,S-S-S-SINGLE BED
11,ROBIN SARSTEDT,MY RESISTANCE IS LOW
12,SILVER CONVENTION,GET UP AND BOOGIE
13,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.
14,THE WURZELS,COMBINE HARVESTER
15,DIANA ROSS,LOVE HANGOVER
16,WINGS,SILLY LOVE SONGS
17,BELLAMY BROTHERS,LET YOUR LOVE FLOW
18,FRANKIE VALLI,FALLEN ANGEL
19,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
20,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
21,CLIFF RICHARD,DEVIL WOMAN
22,ISAAC HAYES,DISCO CONNECTION
23,ERIC CARMEN,ALL BY MYSELF
24,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
25,MUD,SHAKE IT DOWN
26,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE
27,JOHNNY TAYLOR,DISCO LADY
28,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
29,MELBA MOORE,THIS IS IT
30,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
31,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
32,RUBETTES,YOU'RE THE REASON WHY
33,PETER FRAMPTON,SHOW ME THE WAY
34,HARPO,MOVIE STAR
35,SLIK,REQUIEM
36,JUDGE DREAD,THE WINKLE MAN
37,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
38,DOLLY PARTON,JOLENE
39,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO)
40,ELVIN BISHOP,FOOLED AROUND AND FELL IN LOVE
41,BILLY PAUL,LET'S MAKE A BABY
42,LINDA RONSTADT,TRACKS OF MY TEARS
43,ELVIS PRESLEY,HURT
44,DAVID BOWIE,TVC 15
45,GALLAGHER AND LYLE,HEART ON MY SLEEVE
46,LINDA LEWIS,BABY I'M YOURS
47,THE THREE DEGREES,TOAST OF LOVE
48,FATS DOMINO,BLUEBERRY HILL {1976}
49,DION,THE WANDERER {1976}
50,MAC AND KATIE KISSOON,THE TWO OF US
